file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,94.413,89.91,76.05,108.080,76.044,32.036,41.808,76.346,55.117,1.873,29.424730208798326,385.558,640.394,2264.657,418.824,1.335,35.405,8.617,4.109,12.17,386.576,1226.171,1892.322,2410.955,2930.215,3399.064,602.497,29.046,-2.285,,1.335,16:23:09
HFC_02.wav,90.777,96.72,99.32,107.100,84.885,22.215,12.894,56.126,54.804,4.254,12.881570874469073,351.913,460.679,2003.725,358.204,1.528,43.317,8.509,5.091,12.88,373.827,1114.066,1781.529,2240.881,2883.718,3447.146,614.664,28.471,-2.293,,1.528,16:23:31
HFC_03.wav,86.159,106.37,99.52,106.372,72.870,33.502,1.975,75.951,70.566,4.459,15.823942653594905,336.893,490.536,2131.181,364.676,1.458,39.226,10.977,3.573,9.10,358.753,1139.806,1694.318,2186.147,2851.582,3390.017,606.253,28.866,-1.674,,1.458,16:24:03
HFC_04.wav,93.331,98.35,88.96,108.729,82.260,26.469,15.302,66.267,61.669,3.550,17.3693259378281,355.561,822.981,4324.637,329.160,1.831,47.247,11.744,4.023,11.68,388.546,994.344,1706.773,2215.054,2857.893,3329.230,588.137,29.755,-2.472,,1.831,16:24:09
HFC_05.wav,89.156,94.53,87.00,99.883,76.245,23.638,16.569,68.346,51.757,3.116,16.60839526544941,315.531,2057.488,11285.124,273.238,1.765,46.877,13.315,3.521,6.86,344.345,1045.187,1708.675,2327.439,2997.338,3459.394,623.010,28.089,-3.468,,1.765,16:24:29
HFC_06.wav,95.005,91.40,98.71,102.785,83.713,19.072,49.731,95.490,69.942,5.752,12.159699731449638,226.727,418.174,1542.971,394.934,1.304,79.711,13.421,5.939,4.51,370.319,979.822,1771.550,2237.446,2890.857,3413.396,608.615,28.754,-2.137,,1.304,16:24:48
HFC_07.wav,95.398,91.60,96.97,103.243,83.662,19.581,55.046,92.528,68.792,3.891,17.68177074053448,362.800,547.228,3512.625,391.956,1.414,56.227,10.611,5.299,6.16,391.691,1133.881,1847.991,2380.516,2938.356,3424.399,606.542,28.852,-2.338,,1.414,16:24:52
HFC_08.wav,92.228,82.17,108.79,108.792,82.172,26.620,98.982,60.543,41.446,2.778,14.920675422162187,334.889,451.771,1854.553,338.860,1.440,47.561,13.194,3.605,6.94,347.971,1100.694,1734.682,2235.041,2807.198,3326.716,595.749,29.375,-2.086,,1.440,16:24:59
HFC_09.wav,91.547,84.64,100.21,101.223,77.573,23.650,88.910,107.550,103.516,3.285,31.509426867001746,325.158,495.276,2477.684,401.339,0.913,49.199,13.141,3.744,5.53,406.452,1174.394,1674.942,2265.190,2845.608,3365.192,591.748,29.573,-2.022,,0.913,16:25:00
HFC_10.wav,92.661,98.49,99.55,99.549,78.277,21.272,95.999,85.297,80.091,2.981,26.863513610070235,370.415,590.363,1942.758,380.926,0.839,47.814,10.137,4.717,8.65,390.353,1234.055,1729.688,2191.494,2789.267,3352.129,592.355,29.543,-1.712,,0.839,16:25:01
HFC_100.wav,90.552,99.97,86.12,107.674,72.670,35.004,11.271,107.133,92.927,5.028,18.483175160188505,337.212,974.989,4499.795,358.598,2.287,52.360,12.241,4.277,5.18,378.110,1137.069,1674.192,2215.837,2815.476,3409.764,606.331,28.862,-2.594,,2.287,16:30:44
HFC_101.wav,88.357,89.96,74.30,105.874,72.873,33.000,12.580,52.073,51.008,3.807,13.399027461090617,350.942,485.609,2183.494,374.683,1.576,45.910,12.055,3.808,8.56,375.523,988.735,1600.939,2084.822,2752.014,3290.452,582.986,30.018,-2.037,,1.576,16:30:53
HFC_102.wav,75.855,87.32,86.10,103.867,70.335,33.532,11.313,132.266,54.261,46.471,1.1676263973715715,383.775,588.433,2247.154,416.678,1.528,54.904,10.800,5.084,8.75,397.989,1061.156,1603.286,2086.008,2758.221,3338.064,588.015,29.761,-1.666,unvoiced,1.528,16:30:55
HFC_103.wav,87.901,102.97,102.85,103.293,71.133,32.160,2.895,88.409,82.883,5.644,14.685071947571757,293.721,434.294,1881.385,281.607,2.480,58.192,15.319,3.799,7.99,361.107,1095.914,1705.230,2216.516,2885.997,3433.441,614.467,28.480,-2.050,,2.481,16:30:57
HFC_104.wav,95.281,78.71,87.74,102.474,78.709,23.765,93.629,72.518,48.111,4.265,11.279206856518446,346.421,401.721,589.076,381.797,1.172,73.282,9.384,7.809,12.80,366.934,920.543,1638.121,2099.175,2763.424,3279.125,582.438,30.046,-0.088,,1.172,16:31:00
HFC_105.wav,90.102,108.26,83.06,108.260,80.621,27.639,8.662,59.768,49.348,2.789,17.693178193356058,284.326,449.056,2241.340,252.869,1.076,33.150,12.551,2.641,11.87,338.140,959.096,1677.124,2132.080,2778.575,3319.707,596.313,29.347,-2.128,,1.076,16:31:01
HFC_106.wav,95.632,96.32,86.11,109.049,75.351,33.697,10.779,196.955,52.586,16.270,3.232167127271531,317.517,437.986,1279.388,390.848,1.598,43.470,11.576,3.755,6.60,362.134,1100.820,1626.492,2085.658,2739.010,3360.804,599.734,29.180,-1.532,unvoiced,1.598,16:31:02
