tmin	tier	text	tmax	tsec	Ora_Muget
163.658010	anticipare_lapte_vitel_15_23	LFC	164.878511	1.220501000000013	15:25:43
167.846347	anticipare_lapte_vitel_15_23	HFC	169.499984	1.6536370000000034	15:25:47
253.478000	anticipare_lapte_vitel_15_23	LFC	254.584353	1.1063529999999844	15:27:13
287.297549	anticipare_lapte_vitel_15_23	LFC	288.548782	1.2512330000000134	15:27:47
367.157497	anticipare_lapte_vitel_15_23	LFC	368.013604	0.8561070000000086	15:29:07
396.068702	anticipare_lapte_vitel_15_23	HFC	397.578962	1.5102600000000166	15:29:36
399.475567	anticipare_lapte_vitel_15_23	LFC	400.981437	1.5058700000000158	15:29:39
401.885837	anticipare_lapte_vitel_15_23	LFC	402.860481	0.9746440000000121	15:29:41
407.042900	anticipare_lapte_vitel_15_23	HFC	409.119508	2.0766080000000215	15:29:47
414.525290	anticipare_lapte_vitel_15_23	HFC	415.890671	1.3653810000000135	15:29:54
428.070671	anticipare_lapte_vitel_15_23	HFC	428.729215	0.6585440000000062	15:30:08
428.759947	anticipare_lapte_vitel_15_23	HFC	430.024351	1.2644040000000132	15:30:08
430.230694	anticipare_lapte_vitel_15_23	HFC	431.661929	1.4312349999999583	15:30:10
510.599916	anticipare_lapte_vitel_15_23	LFC	511.636024	1.036108000000013	15:31:30
561.826774	anticipare_lapte_vitel_15_23	LFC	563.121910	1.2951359999999568	15:32:21
569.266789	anticipare_lapte_vitel_15_23	LFC	570.794610	1.5278210000000172	15:32:29
621.374568	anticipare_lapte_vitel_15_23	LFC	622.621411	1.2468430000000126	15:33:21
682.265791	anticipare_lapte_vitel_15_23	LFC	683.490682	1.2248909999999569	15:34:22
827.999917	anticipare_lapte_vitel_15_23	LFC	829.455991	1.4560740000000578	15:36:47
838.775049	anticipare_lapte_vitel_15_23	LFC	839.986769	1.211720000000014	15:36:58
879.989183	anticipare_lapte_vitel_15_23	LFC	881.003340	1.0141569999999547	15:37:39
884.834536	anticipare_lapte_vitel_15_23	LFC	886.349186	1.5146500000000742	15:37:44
888.885247	anticipare_lapte_vitel_15_23	LFC	890.667705	1.782457999999906	15:37:48
890.781852	anticipare_lapte_vitel_15_23	LFC	891.936499	1.1546470000000681	15:37:50
901.521838	anticipare_lapte_vitel_15_23	LFC	902.360383	0.8385449999999537	15:38:01
