file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_01.wav,96.729,99.22,73.96,105.641,73.959,31.682,7.308,45.317,43.710,1.651,26.48224503869202,351.499,398.772,511.836,374.278,1.515,38.036,10.894,3.492,15.87,379.264,767.967,1430.270,1930.130,2705.096,3241.169,572.381,30.574,-0.728,,
HFC_02.wav,88.358,82.54,86.83,105.176,76.337,28.839,32.430,101.242,96.146,7.074,13.591738994993259,278.661,333.657,377.715,341.493,0.707,54.966,12.026,4.571,10.48,340.540,917.670,1539.331,2089.911,2802.053,3352.155,602.323,29.054,0.036,,
HFC_03.wav,90.833,85.40,97.16,105.250,72.332,32.918,43.925,123.485,117.060,3.134,37.34602402616352,303.929,328.422,450.248,303.676,0.957,41.639,6.791,6.131,20.42,316.088,1007.087,1675.607,2054.062,2766.768,3335.764,603.935,28.977,-0.599,,
HFC_04.wav,89.261,88.61,84.93,106.200,80.391,25.809,30.117,75.787,72.588,3.311,21.925059087156836,321.047,340.813,380.243,331.335,0.755,87.640,9.270,9.454,14.61,344.028,819.214,1502.815,2057.808,2921.975,3454.346,622.064,28.132,-0.381,,
HFC_05.wav,92.720,77.05,92.73,107.042,77.046,29.996,37.504,68.374,65.616,4.456,14.723793846135013,289.989,353.299,423.445,345.505,1.010,60.053,10.894,5.513,13.04,355.363,939.016,1523.463,2025.305,2783.376,3349.714,598.870,29.222,0.160,,
HFC_06.wav,87.441,92.66,93.13,107.188,72.168,35.019,56.808,120.116,115.731,2.139,54.11140865552022,261.427,335.599,444.952,326.209,0.935,43.260,8.020,5.394,7.04,337.841,781.779,1632.824,2135.517,2948.104,3518.806,636.193,27.507,0.687,,
HFC_07.wav,85.647,82.89,72.53,107.199,72.530,34.669,40.634,131.749,125.920,4.271,29.48413354047848,118.261,242.304,375.903,330.061,0.702,31.608,14.236,2.220,2.79,305.218,938.603,1555.023,2095.323,2851.079,3388.501,616.657,28.379,0.464,,
HFC_08.wav,82.899,78.15,76.01,102.809,73.617,29.192,27.407,79.530,76.214,4.286,17.78190027754266,133.618,281.631,437.516,341.754,0.817,36.925,13.471,2.741,3.77,332.655,991.804,1520.362,2019.899,2811.362,3339.962,601.461,29.096,0.491,,
HFC_09.wav,91.816,76.84,76.30,106.755,76.305,30.450,52.602,126.157,121.702,2.950,41.24855628657372,293.889,347.209,507.828,323.391,0.847,60.479,7.671,7.884,12.96,342.248,1030.003,1603.271,2101.012,2819.103,3402.202,611.991,28.595,0.097,,
HFC_10.wav,100.389,78.71,83.27,109.738,78.708,31.030,65.718,65.102,59.180,1.604,36.893882325839606,303.249,342.049,508.179,315.411,0.935,45.223,6.416,7.048,15.50,342.191,1159.755,1723.932,2183.069,2958.929,3450.568,621.675,28.150,-0.068,,
HFC_11.wav,88.730,93.91,84.47,103.754,79.380,24.373,18.755,95.176,88.795,4.951,17.93290391261068,322.463,344.025,366.982,337.993,0.505,58.764,6.932,8.477,15.56,331.217,1045.468,1742.672,2321.712,2953.541,3333.762,600.509,29.142,-0.197,,
HFC_12.wav,95.074,90.71,96.88,105.468,81.276,24.192,20.041,84.197,73.494,3.045,24.134790651342087,216.859,356.506,516.764,372.806,0.821,33.530,9.135,3.670,13.51,321.809,785.782,1503.213,1926.261,2728.981,3278.634,591.365,29.593,0.027,,
HFC_13.wav,90.560,85.07,91.14,99.598,85.066,14.532,84.539,42.274,41.256,6.508,6.339393176336658,266.617,373.506,585.542,371.993,1.229,38.802,14.643,2.650,8.37,357.698,836.525,1502.370,2024.729,2754.270,3326.264,593.713,29.476,-0.131,,
HFC_14.wav,86.558,100.28,87.78,100.284,73.617,26.667,2.106,83.506,78.184,2.696,29.005021211695933,285.020,350.455,410.622,349.851,0.742,54.646,10.782,5.068,10.53,359.060,787.771,1479.542,1943.860,2681.475,3317.964,591.781,29.572,0.230,,
HFC_15.wav,93.016,95.26,77.01,101.748,77.009,24.738,6.309,75.832,73.318,3.228,22.715850146616926,271.700,365.599,491.478,356.627,1.084,41.117,11.527,3.567,10.05,358.744,889.250,1508.672,2053.554,2804.680,3364.930,601.237,29.107,0.019,,
HFC_16.wav,99.757,80.92,85.31,109.138,80.917,28.222,67.301,84.439,80.479,2.293,35.09698132817531,270.492,342.029,569.952,320.522,0.654,51.785,9.937,5.212,8.69,353.957,1007.034,1712.710,2273.452,2927.882,3408.109,610.831,28.650,-0.197,,
HFC_17.wav,89.387,101.19,81.18,106.664,81.182,25.482,14.857,99.292,94.028,3.982,23.612423386357204,264.277,358.343,824.879,330.345,0.628,30.271,11.946,2.534,10.83,326.384,1136.266,1655.247,2216.026,2891.396,3420.352,618.794,28.281,-1.276,,
