file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,95.919,90.29,87.65,102.108,87.650,14.458,28.742,69.643,43.443,1.553,27.973407545688037,364.813,569.910,1975.850,365.915,0.966,62.658,8.800,7.120,16.37,379.814,1149.237,1810.012,2355.879,2831.436,3333.343,590.706,29.626,-2.438,,0.966,20:45:00
HFC_02.wav,79.410,89.78,89.64,99.285,70.335,28.950,11.547,96.651,36.608,37.308,0.9812506155237272,284.904,414.937,1176.406,294.308,1.528,44.011,7.527,5.847,12.53,349.290,1000.590,1610.027,2159.045,2836.378,3417.354,613.613,28.520,-1.454,unvoiced,1.528,20:45:05
HFC_03.wav,80.339,105.71,77.06,106.047,71.708,34.338,1.610,60.391,59.458,4.614,12.887017342018112,338.866,924.319,5186.159,368.614,2.059,25.293,12.384,2.042,11.16,350.786,1003.462,1683.098,2185.171,2815.603,3363.216,602.486,29.046,-2.692,,2.059,20:45:10
HFC_04.wav,94.233,101.31,89.53,101.948,86.082,15.866,3.899,42.465,41.114,3.910,10.514302095281657,328.568,402.821,929.482,361.332,1.023,50.845,8.798,5.779,13.83,359.425,1030.579,1670.046,2124.995,2859.454,3303.640,588.843,29.719,-1.458,,1.023,20:45:21
HFC_05.wav,91.447,98.20,88.53,104.543,83.893,20.650,27.664,65.986,40.806,1.898,21.498162264867563,340.635,358.081,382.597,346.806,0.790,63.722,8.225,7.747,23.16,334.193,955.211,1593.981,2122.825,2733.503,3255.117,584.185,29.956,-1.302,,0.790,20:45:24
HFC_06.wav,93.471,98.56,90.24,100.560,84.167,16.392,17.362,46.678,30.919,1.178,26.24328650631158,363.103,383.239,430.302,365.331,1.273,86.116,7.462,11.541,23.81,359.815,902.901,1637.246,2126.285,2725.485,3278.374,583.712,29.981,-1.969,,1.273,20:45:26
HFC_07.wav,88.514,71.10,83.78,100.217,71.100,29.117,77.731,40.034,28.443,3.223,8.82420176823483,342.863,401.137,853.255,363.505,1.396,42.785,7.521,5.689,19.19,367.885,1143.552,1705.088,2174.168,2915.826,3419.649,610.353,28.672,-1.910,,1.396,20:45:33
HFC_08.wav,98.029,93.30,93.38,108.519,83.005,25.514,58.445,150.233,50.962,0.666,76.51658590450643,319.906,337.576,386.838,325.476,0.751,53.458,3.330,16.053,21.29,308.633,938.554,1726.608,2224.836,2896.545,3485.598,635.393,27.542,-0.651,,0.751,20:45:47
HFC_09.wav,91.405,84.96,85.97,105.755,84.957,20.798,41.629,100.261,50.852,1.612,31.553125487133588,350.830,464.244,2105.443,341.086,0.931,49.976,2.149,23.257,18.18,363.265,1089.040,1709.135,2196.293,2801.020,3282.155,583.778,29.977,-2.394,,0.931,20:45:52
HFC_10.wav,96.096,85.55,86.60,109.181,82.564,26.618,27.441,121.877,71.925,20.577,3.4954749918556502,358.823,652.678,1936.486,370.903,1.045,49.946,8.135,6.140,16.44,392.277,1057.956,1740.337,2306.976,2849.034,3314.233,584.391,29.946,-1.878,unvoiced,1.045,20:45:54
