file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,99.406,87.28,101.66,104.321,87.277,17.045,59.542,38.724,36.442,2.090,17.439508004042963,263.394,584.457,3887.503,299.480,0.957,47.397,8.881,5.337,8.69,332.286,1005.515,1547.753,2199.019,3026.397,3537.366,641.016,27.300,-2.924,,0.957,21:02:04
HFC_02.wav,102.498,97.69,76.23,106.741,76.229,30.512,62.324,57.866,12.437,1.659,7.498585726116308,315.367,373.285,1125.901,315.605,0.904,63.714,6.081,10.477,17.95,330.038,1090.632,1688.339,2154.925,2936.175,3467.360,627.464,27.890,-2.203,,0.904,21:02:11
HFC_03.wav,86.023,78.17,103.04,104.209,76.024,28.184,90.808,59.580,42.796,0.754,56.74115026297221,324.102,475.369,4039.790,318.631,0.663,58.156,6.034,9.638,10.62,329.446,1123.765,1719.534,2292.502,3017.962,3577.955,649.702,26.935,-3.483,,0.663,21:02:30
HFC_04.wav,86.224,85.45,89.17,105.272,78.259,27.013,17.938,84.726,51.366,3.741,13.731077515634802,286.912,547.090,1532.939,340.558,1.203,54.475,6.650,8.191,15.28,335.735,1025.197,1703.679,2150.588,2835.036,3291.247,591.102,29.606,-1.594,,1.203,21:02:32
HFC_05.wav,86.060,80.45,81.01,94.483,80.446,14.037,82.757,52.766,13.291,2.712,4.901320583130442,338.145,437.016,2052.008,333.607,0.738,67.347,4.068,16.557,14.38,340.574,1184.152,1729.104,2267.225,2875.954,3465.177,624.921,28.004,-2.695,,0.738,21:02:34
HFC_06.wav,88.784,103.65,87.87,107.530,79.687,27.843,18.961,52.293,37.630,3.213,11.711606539155904,323.195,481.000,1673.924,338.434,1.401,74.921,6.426,11.659,19.10,343.853,1085.291,1688.756,2048.694,2764.886,3261.903,583.610,29.986,-2.263,,1.401,21:02:36
HFC_07.wav,95.054,83.07,85.29,107.818,83.072,24.746,74.766,60.395,22.033,0.000,--undefined--,324.162,534.694,2239.995,318.003,1.115,73.904,4.932,14.984,12.52,341.060,1186.501,1729.873,2172.271,2788.719,3275.153,586.819,29.822,-1.895,,1.115,21:02:38
HFC_08.wav,91.613,101.03,86.18,106.449,78.180,28.269,8.065,69.638,59.576,4.309,13.82523426443756,337.276,540.953,1800.914,353.600,1.624,49.096,4.001,12.270,20.26,355.113,1133.151,1710.254,2148.292,2864.207,3278.390,584.655,29.932,-2.037,,1.624,21:02:40
HFC_09.wav,91.351,105.08,86.46,107.221,77.207,30.014,10.149,58.302,47.735,2.770,17.231397358691613,357.495,484.358,1682.336,354.632,1.624,63.382,5.541,11.440,19.31,354.222,1080.947,1650.604,2016.526,2648.900,3209.275,571.011,30.647,-2.207,,1.624,21:02:43
HFC_10.wav,89.022,105.89,87.73,105.894,82.550,23.344,12.008,54.243,36.684,2.503,14.655888008195172,348.251,425.515,1486.621,346.507,1.199,66.695,7.509,8.882,15.86,348.975,1072.079,1674.965,2096.551,2781.702,3293.161,588.837,29.720,-2.446,,1.199,21:02:46
