file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,89.489,85.54,83.85,104.121,80.077,24.044,18.309,75.564,70.922,2.768,25.621040584361968,268.713,370.247,894.671,265.270,1.264,59.349,9.095,6.525,12.46,333.527,957.267,1560.782,1987.575,2760.825,3255.407,584.376,29.946,-1.144,,1.264,14:43:57
HFC_02.wav,91.537,94.03,83.53,108.088,77.276,30.812,40.695,53.807,34.092,1.150,29.635150600310205,262.579,300.849,608.192,258.262,1.739,38.993,9.491,4.109,16.71,297.802,1006.840,1676.779,2306.631,2953.164,3463.533,633.146,27.640,-0.245,,1.739,14:52:16
HFC_03.wav,93.480,91.68,78.43,105.623,76.958,28.665,67.621,89.674,83.671,1.485,56.32575120831621,293.152,310.342,354.818,292.320,1.010,53.896,5.447,9.895,23.36,310.072,833.274,1490.363,2213.859,2778.674,3197.764,577.538,30.301,-0.803,,1.010,14:53:06
HFC_04.wav,86.807,106.27,96.52,106.265,78.117,28.148,10.327,75.072,54.671,1.402,39.00326419113139,273.615,314.004,448.391,288.191,1.427,56.685,7.359,7.703,19.30,326.078,789.191,1513.697,2146.970,2774.008,3284.185,591.621,29.580,-0.024,,1.427,14:53:13
HFC_05.wav,90.412,95.81,103.87,107.539,77.049,30.490,20.176,60.885,48.707,3.120,15.610096626986202,285.916,369.981,2167.028,302.250,2.243,60.040,9.583,6.265,14.47,309.151,1023.021,1747.229,2313.138,2991.133,3467.514,631.673,27.704,-3.228,,2.243,14:53:16
HFC_06.wav,94.535,84.69,92.45,107.418,83.474,23.944,61.072,65.698,62.758,5.010,12.527194913363969,276.825,317.621,444.544,300.355,1.497,67.652,7.682,8.807,11.52,323.147,956.861,1611.308,2238.707,2848.524,3405.380,616.447,28.389,-0.052,,1.497,14:53:30
HFC_07.wav,97.710,89.56,88.16,104.358,81.001,23.357,53.639,47.736,46.235,0.965,47.90485525105291,298.690,307.563,320.548,295.393,1.036,42.841,5.308,8.071,19.14,295.472,670.313,1509.486,2100.586,2780.982,3314.129,603.731,28.986,-0.030,,1.036,14:53:46
HFC_08.wav,91.853,103.25,74.27,108.008,74.265,33.743,17.646,74.795,67.702,5.875,11.523412252194776,336.580,523.542,1878.754,364.134,1.106,46.662,8.135,5.736,12.44,351.046,1014.287,1762.511,2198.568,2831.871,3356.428,601.077,29.114,-2.025,,1.106,14:53:52
HFC_09.wav,88.662,86.03,73.34,92.692,73.342,19.350,38.338,53.415,16.634,2.699,6.163666750870021,265.073,301.819,513.167,259.590,0.926,61.216,9.176,6.672,16.12,319.954,974.419,1684.299,2179.934,2881.003,3365.422,609.094,28.731,0.046,,0.926,14:53:54
HFC_10.wav,90.131,99.63,87.75,106.459,78.705,27.754,16.680,78.664,69.770,3.181,21.931661613297514,329.273,384.420,705.519,345.978,0.786,58.378,4.454,13.107,19.48,346.199,1055.435,1613.670,2046.282,2757.555,3248.318,580.424,30.150,-1.320,,0.786,14:53:55
HFC_11.wav,96.943,99.52,82.92,108.391,82.919,25.472,49.186,109.642,65.331,1.272,51.34209305447844,312.670,340.163,429.668,322.539,0.786,60.509,3.181,19.021,17.90,325.532,1068.736,1596.854,2157.144,2777.954,3298.219,594.537,29.435,-0.447,,0.786,14:53:59
HFC_12.wav,89.932,71.76,87.12,108.339,71.757,36.582,23.285,99.822,82.760,2.977,27.795288133101632,341.031,483.862,1842.774,342.931,1.343,46.208,6.699,6.897,13.86,350.732,1100.949,1744.631,2173.820,2869.977,3351.894,600.232,29.155,-2.131,,1.343,14:54:01
HFC_13.wav,82.073,95.07,82.54,104.110,70.505,33.606,11.100,85.352,78.892,5.771,13.669561303981842,309.903,536.338,1517.757,316.589,1.300,54.577,11.543,4.728,7.95,388.145,1091.885,1665.130,2131.736,2793.106,3314.738,585.319,29.898,-1.427,,1.300,14:54:04
HFC_14.wav,90.017,105.42,85.54,108.702,79.359,29.343,9.735,98.154,93.484,6.699,13.954530417592107,295.546,358.977,662.194,331.746,0.672,55.614,3.722,14.943,14.98,323.763,1007.815,1521.678,2120.427,2710.447,3276.192,590.486,29.637,-1.148,,0.672,14:54:10
HFC_15.wav,92.039,91.63,90.72,97.343,82.866,14.477,63.871,64.244,40.444,2.373,17.045799527451152,334.395,400.152,639.761,370.658,1.054,53.259,4.271,12.471,16.33,365.863,888.118,1528.116,2030.910,2732.399,3213.494,569.526,30.727,-0.412,,1.054,14:54:26
HFC_16.wav,91.492,76.79,89.29,106.661,76.787,29.874,55.954,50.519,35.969,1.352,26.60834199761686,314.657,391.698,743.291,357.175,1.480,46.336,10.476,4.423,12.78,330.393,1006.322,1626.346,2145.758,2849.741,3321.890,598.300,29.250,-0.479,,1.480,14:54:30
HFC_17.wav,89.438,82.26,86.84,102.497,75.848,26.649,12.158,98.509,95.790,5.634,17.002015874036694,291.747,530.535,1469.706,357.407,1.242,45.222,6.841,6.610,15.16,320.334,1120.116,1591.927,2037.112,2596.619,3182.719,572.477,30.569,-1.552,,1.242,14:54:38
HFC_18.wav,88.562,104.42,92.59,109.904,70.335,39.569,71.184,138.043,88.771,36.945,2.402764493581841,304.020,525.934,1578.085,325.299,1.475,40.664,9.152,4.443,10.72,334.938,1090.697,1616.966,2173.305,2834.043,3356.556,604.324,28.958,-1.599,unvoiced,1.475,14:54:46
HFC_19.wav,88.189,76.49,77.78,103.238,76.492,26.746,41.230,113.818,77.897,3.754,20.747784346721982,282.940,358.744,702.982,335.020,0.799,51.051,5.632,9.065,14.53,326.302,1126.721,1702.767,2244.314,2928.104,3334.177,601.575,29.090,-0.951,,0.799,14:55:04
HFC_20.wav,96.509,94.38,92.09,102.117,84.230,17.886,67.991,86.061,64.323,5.046,12.74823331696771,374.769,739.681,1863.862,370.430,0.694,50.577,7.929,6.379,9.37,405.576,1134.647,1730.438,2172.412,2804.469,3335.076,585.900,29.869,-1.638,,0.694,14:55:12
HFC_21.wav,91.503,91.08,81.05,95.172,80.363,14.809,56.077,88.112,48.028,1.780,26.989156872652757,328.579,492.808,1147.481,363.654,0.562,22.547,10.677,2.112,9.42,384.218,801.776,1565.318,2076.758,2771.425,3227.753,568.707,30.772,-0.831,,0.562,14:55:31
HFC_22.wav,88.455,79.68,97.34,106.822,74.425,32.397,19.967,95.207,77.590,2.190,35.42679540441296,302.698,388.647,784.752,348.854,1.826,49.593,9.582,5.176,9.70,366.235,943.671,1538.005,2114.604,2790.647,3269.802,580.713,30.135,-0.575,,1.826,14:55:32
HFC_23.wav,87.158,91.24,92.11,107.841,72.087,35.755,17.534,59.706,58.633,3.513,16.689263433988536,286.873,367.933,1069.455,288.807,1.708,54.861,8.490,6.462,15.09,333.524,893.681,1789.895,2296.210,2801.594,3318.007,596.896,29.318,-1.371,,1.708,14:56:12
HFC_24.wav,93.512,85.32,92.34,98.219,77.747,20.472,48.701,46.236,44.377,1.675,26.496703239793238,362.280,409.233,617.753,370.953,0.896,36.837,7.258,5.076,16.30,379.010,860.493,1548.539,2057.571,2749.916,3168.310,557.860,31.370,-0.625,,0.896,14:56:30
