file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
LFC_01.wav,74.461,84.10,106.65,106.652,70.469,36.183,96.038,49.432,46.485,2.086,22.285969136532675,248.023,456.514,3486.896,359.903,1.199,28.832,15.018,1.920,6.14,372.774,1031.059,1780.364,2389.308,2937.797,3416.062,608.658,28.752,-2.737,se aude incet,
LFC_02.wav,92.836,108.41,83.41,109.166,71.489,37.678,75.273,132.879,128.255,4.281,29.955716232648808,353.829,466.430,2612.201,402.169,1.168,56.666,8.563,6.618,12.55,384.487,757.613,1727.885,2222.559,3020.933,3511.123,625.327,27.985,-3.875,zgomot,
LFC_03.wav,83.932,101.49,77.88,101.488,74.193,27.295,1.622,46.660,44.905,3.807,11.79593139683913,161.269,506.348,5477.962,327.240,1.576,47.833,20.620,2.320,6.44,345.539,1144.745,1839.739,2375.640,2988.624,3500.928,631.078,27.730,-3.303,se aude incet,
LFC_04.wav,90.667,79.02,86.18,94.193,79.021,15.172,67.754,38.216,22.005,3.294,6.679805690565591,326.879,406.444,906.187,360.247,1.062,44.071,8.942,4.929,16.58,357.884,846.331,1568.680,2090.816,2798.991,3291.064,586.636,29.831,-0.805,,
LFC_05.wav,89.779,105.75,85.12,106.069,76.053,30.016,42.485,91.257,71.300,2.824,25.250780468791767,265.778,472.191,2227.362,228.054,1.594,44.335,12.550,3.533,5.91,379.006,1109.324,1782.031,2330.469,2903.063,3366.608,597.521,29.288,-2.331,voci de om pe fundal,
LFC_06.wav,90.952,70.89,94.89,108.189,70.574,37.614,54.808,73.540,66.989,1.539,43.5268151229241,141.091,322.968,1099.789,325.470,1.300,23.474,11.927,1.968,10.49,335.784,1041.569,1831.889,2332.338,2994.559,3528.917,638.627,27.403,-1.609,zgomot,
LFC_07.wav,88.918,82.44,82.20,102.463,82.195,20.268,64.795,101.626,88.189,4.785,18.429619571109516,322.761,404.923,1005.943,331.047,0.522,73.111,5.742,12.732,10.66,369.441,1092.541,1632.686,2161.482,2847.298,3350.563,596.224,29.351,-1.391,,
LFC_08.wav,77.737,72.72,81.38,84.417,72.673,11.744,79.735,19.607,18.925,4.097,4.619592317615977,296.253,365.737,1048.519,323.627,1.220,32.843,4.506,7.288,13.48,314.552,1009.253,1771.096,2341.045,2921.698,3438.763,624.842,28.007,-1.837,zgomot,
LFC_09.wav,87.072,78.68,83.56,104.499,77.324,27.174,20.900,85.430,81.247,5.511,14.743547403214658,267.109,367.017,712.770,358.704,1.089,30.714,10.103,3.040,12.54,339.027,961.075,1671.285,2143.755,2817.348,3263.128,584.820,29.924,-0.518,,
LFC_10.wav,93.308,90.24,85.07,107.037,83.284,23.753,21.559,72.841,70.000,1.726,40.56604882585162,302.647,375.780,646.257,337.781,0.869,52.922,9.203,5.751,12.79,346.045,1041.782,1638.565,2253.950,2910.490,3438.842,618.560,28.292,-0.549,zgomot,
LFC_11.wav,89.931,78.93,84.09,106.930,74.760,32.170,24.879,80.854,78.423,5.014,15.641088650801114,310.667,370.820,750.316,330.638,1.396,51.652,8.237,6.271,13.46,345.625,968.606,1612.261,2169.270,2844.830,3404.249,611.725,28.608,-1.149,,
LFC_12.wav,92.285,77.48,86.44,107.433,77.482,29.951,33.756,92.338,90.189,3.007,29.99390968336648,316.991,389.526,830.680,339.705,1.330,44.952,9.397,4.784,11.95,357.611,981.254,1586.342,2154.163,2889.177,3441.704,616.818,28.371,-1.042,zgomot,
LFC_13.wav,84.636,74.82,88.26,102.944,74.819,28.125,30.381,81.614,53.509,3.897,13.72947826535465,272.282,373.583,1055.419,342.383,1.155,47.742,8.228,5.803,15.81,327.225,1164.004,1675.848,2260.894,2823.711,3279.950,590.545,29.634,-2.073,,
LFC_14.wav,91.140,85.10,96.29,101.377,78.819,22.558,11.601,86.043,82.654,3.724,22.19599917739951,272.005,367.845,524.819,379.472,1.611,29.428,7.448,3.951,18.79,354.208,908.878,1531.358,2099.051,2760.446,3319.339,593.026,29.510,-0.643,zgomot,
LFC_15.wav,92.224,88.32,87.95,94.635,87.285,7.350,53.823,27.667,14.216,0.780,18.224584182448098,348.898,369.279,400.494,360.646,0.641,65.912,5.460,12.071,22.69,367.461,744.881,1529.796,2016.350,2800.722,3375.852,601.678,29.085,-0.609,,
