file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_01.wav,85.186,71.97,81.73,90.427,71.881,18.546,75.019,28.373,16.032,0.836,19.16597751645827,305.438,427.684,1854.904,346.302,1.195,27.529,5.437,5.063,19.26,354.017,1304.050,1933.882,2310.393,3150.976,3536.744,636.545,27.492,-3.221,,
HFC_02.wav,82.203,70.54,81.18,88.785,70.536,18.249,77.915,25.949,12.561,0.348,36.06964566292032,205.948,329.560,506.721,342.666,1.436,27.559,8.010,3.441,15.29,352.938,1290.059,1944.732,2344.506,2990.279,3536.985,636.809,27.481,0.121,,
HFC_03.wav,92.625,72.51,74.40,106.996,72.506,34.490,60.459,98.426,81.979,1.734,47.28384026128518,308.294,361.435,547.121,340.344,1.442,42.499,4.508,9.428,23.19,335.957,1243.731,1807.969,2372.314,2882.753,3296.326,592.074,29.557,-0.590,,
HFC_04.wav,91.309,74.54,84.24,106.950,74.535,32.415,39.601,105.623,71.212,2.124,33.52635726828343,311.026,366.829,794.997,330.381,1.177,39.227,6.372,6.156,20.12,332.776,1184.163,1727.468,2273.847,2931.817,3325.952,598.635,29.233,-1.845,,
HFC_05.wav,86.399,70.61,80.46,105.197,70.615,34.582,61.733,113.864,55.215,0.448,123.17053318342889,260.320,339.039,485.299,219.046,1.115,40.639,4.931,8.241,17.08,296.607,1177.264,1866.094,2353.269,2946.798,3249.327,590.544,29.634,-0.265,,
HFC_06.wav,88.985,71.05,86.24,103.884,71.046,32.838,52.532,88.393,52.107,0.966,53.94358391873227,305.619,359.839,573.630,334.456,1.035,72.786,7.245,10.047,19.38,343.741,1124.467,1744.775,2255.916,2902.375,3224.745,576.201,30.371,-0.427,,
HFC_07.wav,89.608,71.80,87.60,105.085,71.802,33.284,25.329,66.413,58.633,4.020,14.583689451709223,227.631,323.759,416.995,225.360,1.368,29.261,8.406,3.481,20.70,325.333,1100.111,1674.226,2151.223,2924.189,3206.216,576.177,30.373,-0.387,,
HFC_08.wav,88.987,71.60,76.66,105.695,71.597,34.098,52.410,121.258,62.971,1.667,37.76818929609269,311.663,364.538,614.616,336.048,0.900,53.772,2.779,19.351,17.86,310.969,1153.981,1813.792,2324.586,2870.054,3189.258,575.658,30.400,-0.589,,
HFC_09.wav,90.758,76.29,75.94,106.519,75.938,30.582,37.297,109.014,79.334,2.617,30.309413599524692,334.960,402.842,1616.270,338.139,0.955,39.975,5.758,6.942,20.26,341.080,1276.013,1819.497,2347.024,2949.965,3259.157,583.615,29.986,-3.051,,
HFC_10.wav,90.752,72.20,86.31,104.091,71.112,32.979,81.826,35.497,19.044,1.104,17.250446518868017,295.509,397.493,1170.390,297.143,1.812,20.268,6.348,3.193,21.65,324.764,1223.457,1867.200,2330.641,2955.758,3263.436,587.735,29.775,-2.544,,
