file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,86.735,73.23,77.57,100.421,73.232,27.189,44.427,113.288,64.445,1.008,63.94252658380621,200.267,322.798,577.781,230.810,0.992,37.678,3.528,10.681,15.33,280.038,1150.245,1808.155,2273.024,2929.706,3368.199,617.632,28.334,-0.805,,0.992,12:37:16
HFC_02.wav,92.400,70.36,86.15,109.952,70.360,39.592,96.626,178.974,43.317,5.092,8.506121350264879,225.573,323.941,489.212,226.465,1.080,26.957,6.018,4.479,21.50,309.625,1082.497,1660.871,2209.697,2841.482,3285.451,595.165,29.404,-0.401,unvoiced,1.080,12:37:59
HFC_03.wav,79.536,71.05,79.40,82.267,71.055,11.213,76.586,25.380,11.219,0.900,12.460999734999717,309.844,420.170,2203.195,320.777,1.111,47.179,2.701,17.468,18.22,318.499,1245.185,1858.826,2406.413,2994.602,3408.224,617.945,28.320,-3.075,,1.111,12:38:27
HFC_04.wav,90.723,70.90,83.01,102.047,70.899,31.148,78.354,51.315,25.681,1.203,21.346465842470128,274.044,446.856,1743.241,300.571,1.247,34.504,7.619,4.529,15.11,303.928,1173.275,1826.712,2272.317,2929.015,3312.053,601.625,29.088,-2.367,,1.247,12:39:47
HFC_05.wav,94.910,71.12,77.46,109.861,71.115,38.746,55.057,104.940,46.853,3.694,12.684548381076619,225.668,312.166,480.229,325.314,0.812,29.559,4.309,6.859,16.28,270.819,1111.345,1777.937,2273.773,2914.997,3322.828,610.402,28.670,-0.450,unvoiced,0.812,12:42:14
HFC_06.wav,107.167,104.79,107.38,108.356,104.788,3.568,92.799,35.334,0.000,0.000,--undefined--,268.818,552.363,2541.331,319.167,0.760,27.883,4.608,6.051,14.82,280.117,1150.770,1865.536,2392.379,2985.487,3370.437,618.064,28.314,-2.915,,0.760,12:42:27
HFC_07.wav,90.706,71.47,78.82,107.534,71.473,36.061,36.811,88.275,58.098,1.518,38.26062591737002,261.976,339.409,377.877,350.754,0.988,38.778,6.580,5.893,18.43,338.773,935.325,1737.927,2281.452,2929.417,3400.960,612.438,28.574,-0.083,,0.988,12:43:00
HFC_08.wav,91.593,72.83,84.72,105.455,72.833,32.622,27.449,63.215,50.646,2.263,22.38320106076948,307.685,354.961,394.156,347.317,1.326,38.526,6.411,6.010,21.95,347.387,815.387,1469.204,2053.067,2688.416,3220.574,574.637,30.454,-0.840,,1.326,12:43:02
HFC_09.wav,85.296,73.57,85.85,94.513,73.571,20.942,71.483,105.791,99.571,6.749,14.753950882886897,240.297,336.930,442.593,351.971,0.593,42.103,9.280,4.537,8.79,354.704,1150.193,1604.319,2345.727,2989.594,3483.632,625.786,27.965,0.367,,0.593,12:43:48
HFC_10.wav,91.139,77.37,71.69,96.626,71.688,24.937,59.976,41.580,35.832,4.092,8.75714094073921,260.340,355.645,439.836,359.228,1.466,44.059,13.980,3.152,10.19,364.304,998.296,1576.943,2217.781,2842.557,3380.650,603.269,29.009,0.210,,1.466,12:43:50
HFC_11.wav,93.181,74.14,92.31,96.606,74.144,22.462,19.978,63.832,59.718,3.755,15.905470536814525,335.444,411.330,825.741,377.034,0.799,41.143,6.883,5.977,14.22,376.953,1018.968,1527.763,2070.585,2720.251,3196.386,563.887,31.035,-1.034,,0.799,12:47:29
HFC_12.wav,93.947,90.28,99.83,99.833,90.266,9.567,96.931,29.137,16.746,2.920,5.734567339852997,347.664,373.212,392.375,369.982,0.514,41.541,0.973,42.677,19.00,365.686,719.970,1487.193,2108.334,2769.444,3273.059,581.475,30.096,-0.598,,0.514,12:48:54
HFC_13.wav,101.514,88.93,97.02,108.089,88.454,19.635,77.996,70.553,66.245,4.952,13.378243437265672,303.981,358.045,605.091,320.029,0.505,58.651,7.923,7.403,10.84,358.973,1120.437,1677.104,2279.216,2958.040,3509.032,630.012,27.777,-0.094,,0.505,12:49:43
HFC_14.wav,88.882,74.23,83.06,104.859,73.584,31.275,30.916,91.319,87.916,3.434,25.603166887568364,304.542,356.819,401.140,356.698,0.874,46.198,8.012,5.766,15.21,337.954,897.516,1593.266,2149.099,2944.067,3442.546,620.919,28.184,0.243,,0.874,12:51:50
HFC_15.wav,89.074,73.40,85.03,103.257,73.405,29.852,40.421,112.322,90.880,1.837,49.473535453887166,290.394,363.540,458.902,360.347,0.817,60.756,6.735,9.020,11.24,360.375,1115.688,1780.980,2326.507,2926.032,3369.838,601.893,29.075,-0.013,,0.817,12:54:15
HFC_16.wav,93.499,91.83,90.52,103.239,73.219,30.021,13.915,109.950,101.835,4.506,22.59798769451268,334.613,431.057,1179.800,366.532,1.220,54.949,7.784,7.059,12.30,377.055,1062.472,1590.335,2111.617,2748.648,3240.603,572.710,30.557,-1.816,,1.221,12:54:17
HFC_17.wav,81.761,74.50,73.53,101.533,71.783,29.750,83.320,64.346,62.642,3.609,17.35665827970523,275.312,361.392,529.937,383.676,1.247,54.873,14.035,3.910,7.33,371.564,1082.717,1720.006,2408.016,3102.060,3524.013,630.490,27.756,0.484,,1.247,12:55:43
HFC_18.wav,91.184,85.61,72.94,96.796,72.944,23.852,31.860,33.909,33.120,3.759,8.81163310742076,282.192,364.051,476.450,367.289,1.330,47.064,8.645,5.444,8.99,357.567,918.248,1615.161,2287.742,3001.122,3445.995,617.686,28.332,0.111,,1.330,12:56:08
HFC_19.wav,87.030,101.65,78.78,107.792,70.335,37.457,8.317,196.855,135.905,48.002,2.8312154984312956,316.636,388.116,449.685,392.921,1.594,47.117,9.412,5.006,17.18,378.144,757.515,1610.190,2265.657,2918.709,3390.624,602.496,29.046,0.081,unvoiced,1.594,12:59:56
HFC_20.wav,88.711,100.60,75.93,107.318,75.933,31.385,15.973,63.765,62.469,3.254,19.198020076476723,280.327,379.274,864.780,347.531,1.537,43.402,6.508,6.669,12.78,349.240,898.539,1512.427,2142.165,2994.134,3505.642,631.280,27.721,-0.985,,1.537,13:00:18
HFC_21.wav,91.073,87.09,96.73,107.319,81.683,25.636,40.479,57.558,46.934,2.336,20.089931719169265,261.648,296.364,518.074,257.191,1.712,53.908,10.221,5.274,15.17,317.081,1138.993,1722.577,2205.584,2882.176,3451.845,626.953,27.913,0.229,,1.712,13:02:35
HFC_22.wav,96.151,106.04,80.61,106.042,80.605,25.437,2.241,122.474,115.293,5.878,19.6141855226065,307.336,497.751,2609.342,325.073,0.680,61.783,9.552,6.468,6.80,356.416,1193.890,1917.425,2344.108,3049.939,3444.830,617.683,28.332,-2.296,,0.680,13:02:40
HFC_23.wav,85.178,95.13,88.50,95.130,70.706,24.425,1.995,81.012,74.379,2.649,28.082568330226856,275.706,317.495,689.105,274.645,0.755,33.141,4.635,7.150,16.13,299.576,958.588,1651.074,2239.415,2868.416,3341.027,608.290,28.769,-1.209,,0.755,13:03:31
HFC_24.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,0.000,0.000,--undefined--,428.387,2682.261,8832.809,314.411,1.212,84.055,8.253,10.185,0.46,340.653,1108.603,1662.293,2235.488,2945.881,3428.074,617.484,28.341,-5.554,,1.212,13:03:33
HFC_25.wav,90.034,91.26,78.91,107.102,75.056,32.046,30.588,71.041,55.735,2.749,20.2744364442275,303.328,359.056,591.362,335.992,2.546,50.675,11.192,4.528,13.26,335.205,1239.449,1802.435,2342.847,2949.719,3447.561,622.471,28.114,-0.015,,2.546,13:03:35
HFC_26.wav,91.794,88.98,90.37,96.313,88.432,7.881,82.953,27.565,24.563,5.266,4.664053680869557,370.568,579.543,1784.824,370.982,0.760,43.611,7.241,6.023,14.58,376.498,1117.663,1706.154,2072.922,2783.705,3248.336,574.368,30.468,-2.140,,0.760,13:04:12
HFC_27.wav,86.806,85.79,82.47,90.405,82.100,8.305,62.360,30.217,29.047,4.556,6.376159819431044,262.241,363.037,2325.209,255.406,0.768,57.468,5.206,11.038,15.13,290.999,892.749,1677.961,2212.011,3024.563,3461.843,634.169,27.595,-3.881,,0.768,13:04:13
HFC_28.wav,91.678,101.27,83.91,108.000,82.611,25.389,11.743,61.633,58.536,2.795,20.944802077773737,325.871,355.221,381.022,347.885,0.716,51.322,6.288,8.162,22.26,348.531,847.117,1653.323,2251.440,2881.347,3306.114,591.517,29.585,-0.902,,0.716,13:04:14
HFC_29.wav,96.737,83.07,84.97,108.114,83.067,25.047,68.346,123.834,23.504,0.000,--undefined--,311.971,335.715,388.282,328.490,1.010,58.080,7.427,7.820,18.78,346.279,991.559,1715.799,2264.416,2929.213,3417.606,614.265,28.489,0.030,,1.010,13:04:19
HFC_30.wav,93.222,108.65,87.65,109.103,85.403,23.700,24.612,41.963,26.889,1.991,13.505013660680618,363.472,698.256,3491.010,358.761,1.256,56.558,7.566,7.475,17.01,355.525,1165.505,1802.587,2305.479,2927.648,3319.572,592.809,29.520,-2.461,,1.256,13:04:21
HFC_31.wav,91.697,94.16,78.01,109.928,70.335,39.593,15.877,418.409,276.075,33.631,8.20882654115261,349.394,641.247,2424.923,381.935,1.308,56.484,11.465,4.927,3.95,372.572,1159.497,1778.557,2235.337,2841.574,3249.779,575.441,30.411,-1.784,unvoiced,1.308,13:04:23
HFC_32.wav,85.946,80.44,90.63,98.896,79.824,19.071,79.630,65.436,53.234,3.674,14.49015710584473,283.128,331.400,371.722,339.360,0.544,58.999,6.429,9.177,12.12,333.816,975.858,1671.829,2261.710,2929.528,3341.389,601.515,29.093,-0.405,,0.544,13:04:30
HFC_33.wav,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,0.000,0.000,--undefined--,4506.431,6076.422,11271.815,3661.631,1.045,40.641,10.528,3.860,-1.19,396.111,1245.981,1919.361,2330.525,2991.922,3486.543,618.086,28.313,-4.080,,1.045,13:04:35
LFC_01.wav,70.617,71.29,70.38,71.289,70.377,0.911,49.419,5.682,0.000,0.000,--undefined--,158.919,291.208,884.380,272.418,0.615,19.896,8.135,2.446,-1.77,312.451,1230.358,1993.375,2409.677,3107.417,3485.350,634.580,27.577,-1.838,,0.615,12:36:42
LFC_02.wav,89.723,107.09,77.13,107.093,75.185,31.909,2.352,70.657,67.197,2.441,27.53382636620637,188.425,352.327,1064.065,343.800,0.615,44.268,8.949,4.947,0.38,338.394,1194.763,1957.766,2463.078,3000.040,3498.280,631.977,27.691,-2.160,,0.615,12:38:57
