file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_83.wav,87.188,102.33,100.44,102.330,70.800,31.530,3.890,134.034,124.270,4.035,30.801157080276653,338.878,571.291,1283.812,335.576,1.115,70.665,9.414,7.506,10.08,404.213,950.689,1546.827,2030.160,2684.603,3176.653,554.488,31.561,-1.198,,
HFC_84.wav,87.796,81.01,94.68,102.354,71.146,31.207,75.597,117.962,97.406,3.231,30.144985637518932,334.817,600.745,1214.323,337.879,1.393,64.802,6.822,9.500,11.05,398.016,950.128,1530.299,2009.219,2653.948,3163.070,553.011,31.645,-1.063,,
HFC_85.wav,89.425,78.62,83.91,105.348,76.008,29.340,23.945,121.383,103.676,4.182,24.78826697495711,342.096,474.311,1319.264,360.481,1.195,72.691,6.692,10.862,11.63,350.920,1015.879,1564.274,2001.392,2698.412,3183.477,566.511,30.891,-1.403,,
HFC_86.wav,95.168,82.05,80.09,106.466,80.085,26.381,23.252,60.644,39.894,2.176,18.331939052121953,354.979,488.014,1343.042,349.970,1.608,59.147,9.637,6.137,13.58,371.703,1040.707,1562.983,2048.109,2735.937,3205.739,566.807,30.875,-1.457,,
HFC_87.wav,91.206,102.34,74.23,104.789,74.227,30.562,10.536,62.011,42.093,3.947,10.663487404420945,360.340,517.070,2119.292,355.915,1.140,52.923,6.579,8.044,14.96,353.630,1073.798,1754.165,2218.498,2877.579,3331.322,595.539,29.385,-2.337,,
HFC_88.wav,86.713,96.24,83.74,103.984,74.029,29.956,17.853,114.418,84.111,3.203,26.260570486637096,334.238,513.932,1556.637,362.099,0.937,66.889,8.007,8.353,10.45,370.587,1019.229,1548.660,2050.298,2753.551,3147.006,555.284,31.515,-1.596,,
HFC_89.wav,88.702,78.96,83.36,108.119,75.726,32.394,22.754,104.377,93.466,3.939,23.729335355554845,321.590,504.034,1430.432,335.671,1.269,75.991,10.241,7.420,10.56,354.058,974.392,1642.048,2093.269,2837.519,3266.276,582.444,30.046,-1.700,,
HFC_90.wav,92.410,86.71,86.03,105.510,86.026,19.484,27.678,64.669,57.811,4.453,12.983029183780523,346.411,873.161,1935.524,347.460,1.011,68.261,9.400,7.261,7.50,365.659,1059.218,1743.712,2168.417,2882.139,3388.205,604.509,28.949,-1.589,,
HFC_91.wav,100.517,77.83,102.66,108.930,77.828,31.102,48.783,66.419,55.604,1.159,47.96930997004523,316.394,347.449,567.857,319.930,0.863,76.008,8.694,8.743,14.68,335.338,1066.635,1684.664,2174.145,2889.360,3324.979,597.928,29.268,-0.524,,
HFC_92.wav,92.218,87.92,91.44,105.788,83.775,22.013,25.902,86.282,65.011,2.568,25.318528832334312,326.811,410.645,1360.021,344.950,0.974,74.724,9.757,7.658,14.49,355.583,1041.333,1594.401,2142.395,2822.192,3212.151,571.313,30.631,-2.239,,
HFC_93.wav,94.230,85.40,80.29,99.798,80.286,19.512,45.236,65.329,49.604,1.917,25.880373246647213,311.393,533.761,1845.439,301.848,0.783,82.903,10.222,8.110,8.10,343.338,1089.737,1646.568,2125.790,2944.875,3355.071,602.347,29.053,-1.625,,
HFC_94.wav,101.494,102.53,102.23,108.594,83.022,25.572,21.525,122.130,108.055,2.590,41.725834470456675,325.304,469.307,1906.538,321.202,0.579,75.412,7.769,9.707,13.51,335.679,985.657,1666.456,2065.558,2831.635,3234.599,579.784,30.184,-2.299,,
HFC_95.wav,89.924,77.53,74.87,106.878,74.869,32.009,35.278,84.001,63.718,2.386,26.69960049549885,328.609,390.462,1091.788,335.344,1.048,87.274,7.637,11.428,13.49,342.721,1012.970,1610.835,2078.416,2820.467,3228.487,577.153,30.321,-2.044,,
HFC_96.wav,94.213,81.55,101.20,102.647,77.469,25.178,71.768,59.847,37.964,0.845,44.91605427434011,305.835,445.528,1656.135,299.504,1.183,48.959,8.452,5.792,10.68,342.548,1127.138,1709.908,2150.019,2894.624,3339.956,599.482,29.192,-2.028,,
HFC_97.wav,91.402,78.59,104.31,105.677,78.593,27.084,38.999,124.519,84.712,3.203,26.448195653136597,326.557,365.868,696.112,326.328,0.937,85.635,10.143,8.443,15.09,335.723,1016.634,1630.765,2141.430,2861.836,3269.023,586.660,29.830,-1.499,,
HFC_98.wav,97.607,85.80,76.87,107.218,76.873,30.345,72.211,92.650,90.860,6.218,14.613261957982292,284.100,378.508,876.354,307.908,1.608,59.038,11.814,4.997,6.57,335.722,1096.271,1622.242,2206.057,3098.269,3527.807,638.417,27.412,-1.273,,
HFC_99.wav,91.530,87.48,81.47,99.406,81.471,17.935,41.435,89.004,82.896,2.484,33.37272783363824,312.157,427.397,1490.264,345.326,0.604,86.307,6.624,13.030,6.06,355.971,1008.778,1689.719,2178.610,2895.150,3416.808,612.167,28.587,-1.992,,
