file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,97.122,73.29,89.11,109.158,73.290,35.869,46.538,137.443,85.916,1.567,54.818938336392485,188.350,312.604,378.115,334.749,0.957,67.140,10.971,6.120,8.51,308.712,1070.310,1748.633,2259.424,2901.898,3411.679,620.593,28.199,0.211,,0.957,13:28:45
HFC_02.wav,85.296,76.05,85.37,101.876,74.880,26.996,30.375,132.448,117.245,3.451,33.972886753568915,218.351,296.336,432.858,348.861,0.724,71.014,7.592,9.353,6.21,326.306,850.358,1737.159,2179.590,2896.759,3363.653,607.469,28.808,0.677,,0.724,13:34:47
HFC_03.wav,87.077,91.70,76.38,104.783,73.969,30.814,36.955,93.200,54.294,2.789,19.466648705164218,236.820,324.904,395.335,349.040,1.076,46.344,13.016,3.561,9.57,344.283,1031.649,1817.790,2278.441,2973.566,3424.672,616.078,28.406,0.441,,1.076,13:34:58
HFC_04.wav,87.991,72.08,81.23,104.438,72.079,32.359,52.589,87.376,74.467,1.986,37.488054274419206,248.374,329.620,428.827,327.985,0.755,57.789,9.932,5.818,7.12,337.865,1062.837,1715.861,2245.777,2960.420,3441.477,620.722,28.193,0.407,,0.755,13:35:07
HFC_05.wav,88.127,85.77,92.03,104.669,79.913,24.756,19.205,89.343,84.053,3.657,22.984924768907852,242.129,320.772,415.697,342.891,0.957,39.152,12.015,3.258,11.63,333.086,968.903,1616.984,2081.234,2809.423,3292.735,591.930,29.564,0.037,,0.957,13:35:12
HFC_06.wav,90.053,73.06,74.33,108.582,73.058,35.524,43.072,136.803,129.155,2.577,50.12514800082441,239.250,325.807,423.432,343.238,0.970,45.684,10.307,4.432,8.95,335.696,991.695,1783.865,2272.052,2937.475,3283.934,589.648,29.679,0.583,,0.970,13:35:19
HFC_07.wav,84.512,74.16,82.72,90.177,74.158,16.018,56.741,64.824,54.894,2.301,23.859801981041855,154.498,330.209,976.549,333.936,0.435,46.750,10.353,4.515,6.30,323.018,1092.737,1689.366,2317.496,3020.726,3521.563,639.709,27.356,-1.433,,0.435,13:39:51
HFC_08.wav,93.177,86.48,91.38,106.304,86.188,20.116,21.813,58.042,44.236,2.101,21.052229270463926,281.364,364.893,511.485,358.802,1.190,34.445,6.304,5.464,19.46,363.202,1005.633,1746.685,2297.357,2849.356,3340.634,595.486,29.388,-0.234,,1.190,13:43:15
HFC_09.wav,91.883,71.59,76.73,106.565,71.591,34.974,39.869,124.865,90.658,2.712,33.43383910386437,201.554,306.330,406.891,336.299,0.922,49.360,11.389,4.334,9.29,315.855,975.820,1741.583,2322.681,2998.494,3526.246,642.078,27.255,0.373,,0.922,13:48:01
HFC_10.wav,91.598,74.57,74.63,106.856,73.577,33.278,27.128,76.062,61.583,1.442,42.71782994022167,237.580,353.402,450.262,359.422,1.040,52.889,8.650,6.115,9.55,349.612,898.925,1648.752,2141.129,2822.780,3369.026,603.883,28.979,-0.044,,1.040,13:48:46
HFC_11.wav,85.027,70.68,90.39,99.801,70.677,29.124,51.631,88.557,80.713,5.110,15.793873565065521,203.119,345.129,604.400,336.403,0.685,45.948,8.761,5.245,10.03,376.133,1092.975,1843.469,2423.395,3041.666,3579.824,640.738,27.312,-0.459,,0.685,13:51:56
HFC_12.wav,89.506,90.52,83.20,105.287,78.613,26.674,15.473,134.578,125.218,4.909,25.506918096201854,257.462,352.061,494.932,365.391,0.509,55.457,8.836,6.276,7.84,344.480,855.000,1636.155,2303.774,2997.119,3526.575,636.419,27.498,0.170,,0.509,13:52:51
HFC_13.wav,94.623,96.48,94.87,106.122,81.878,24.244,14.027,68.534,63.446,4.745,13.370533379035688,280.282,364.393,516.213,343.083,0.948,55.843,7.909,7.061,15.05,356.213,839.513,1571.552,2117.165,2820.196,3355.273,599.812,29.176,0.083,,0.948,13:52:55
HFC_14.wav,90.967,82.05,95.88,102.610,70.525,32.085,15.828,117.818,109.292,3.559,30.708442860759835,283.780,382.238,545.792,391.897,1.124,42.614,9.342,4.561,13.80,359.217,874.112,1567.919,2095.655,2761.653,3239.935,576.144,30.374,0.042,,1.124,13:52:56
HFC_15.wav,90.816,83.23,88.50,103.882,83.225,20.657,15.108,93.122,88.151,5.381,16.383192173601447,313.449,397.123,790.748,340.357,1.115,59.239,10.313,5.744,11.35,369.782,860.898,1548.588,2009.826,2762.734,3238.280,573.700,30.504,-0.449,,1.115,13:52:58
LFC_01.wav,78.007,71.06,72.88,92.114,71.059,21.055,52.967,106.974,104.316,6.856,15.21500266033481,65.820,196.150,472.093,63.017,1.313,54.358,9.141,5.946,4.01,339.544,1224.395,1912.621,2531.256,3048.832,3512.529,634.597,27.577,0.552,,1.313,13:29:38
LFC_02.wav,84.713,89.42,80.41,91.006,79.855,11.150,38.671,68.836,62.403,6.699,9.314852816264704,195.907,326.378,589.196,332.163,0.373,47.975,10.719,4.476,3.09,343.205,1137.516,1817.412,2382.336,3011.010,3519.642,635.287,27.547,0.242,,0.373,13:44:22
LFC_03.wav,94.087,87.84,102.00,108.386,76.655,31.731,60.688,123.095,116.873,4.286,27.268017996749837,145.670,313.542,843.081,300.128,0.817,59.426,12.858,4.622,3.34,357.126,1061.170,1821.268,2284.545,2933.167,3455.581,619.691,28.240,-0.479,,0.817,13:47:10
LFC_04.wav,92.049,92.73,83.52,107.312,79.405,27.907,36.084,56.425,54.900,3.151,17.42260739371761,283.075,322.351,366.922,316.330,1.111,49.168,8.553,5.749,15.92,327.590,938.451,1665.957,2227.041,2914.990,3426.890,619.860,28.232,-0.132,,1.111,13:47:12
