file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,85.104,76.83,91.92,95.357,76.830,18.527,78.750,80.779,13.872,0.603,23.021239659557807,328.193,484.798,2758.936,325.882,0.830,71.083,6.628,10.724,11.74,347.256,1182.025,1712.203,2311.873,2935.857,3500.454,630.640,27.750,-2.506,,0.830,19:02:51
HFC_02.wav,108.318,108.88,108.39,109.979,80.160,29.819,35.294,87.264,0.000,0.000,--undefined--,329.793,402.809,1391.792,330.749,1.348,52.141,4.823,10.812,20.72,326.677,1010.909,1681.303,2091.227,2735.046,3252.522,585.169,29.906,-2.122,unvoiced,1.348,19:21:27
HFC_03.wav,98.739,77.22,87.09,105.728,77.222,28.506,71.219,35.136,34.423,1.136,30.300800456357287,294.803,440.459,1620.165,307.003,1.761,29.663,8.236,3.602,15.11,311.811,1022.169,1643.443,2045.286,2710.255,3327.921,603.222,29.011,-1.948,,1.761,19:21:43
HFC_04.wav,87.904,78.47,102.42,102.420,78.470,23.950,97.777,55.678,53.388,1.205,44.298763607768194,344.328,450.589,3285.839,350.230,0.830,37.454,5.423,6.906,12.15,353.588,974.679,1761.051,2261.332,2875.128,3548.034,638.889,27.391,-3.471,,0.830,19:21:45
HFC_05.wav,90.207,88.35,76.73,98.274,76.729,21.545,32.086,27.342,16.981,1.482,11.459627412936097,343.389,526.699,1889.509,346.793,2.362,50.070,8.679,5.769,16.93,353.619,1032.135,1604.030,2073.214,2709.204,3161.527,561.582,31.162,-2.096,,2.362,19:21:48
HFC_06.wav,95.522,104.01,95.04,108.831,78.346,30.484,75.947,76.227,61.735,3.427,18.015840758741227,331.847,545.137,1776.654,342.116,2.481,42.570,8.063,5.280,15.16,349.666,1069.122,1649.105,2082.480,2713.906,3189.019,567.870,30.817,-1.669,,2.481,19:21:54
HFC_07.wav,98.257,90.20,106.95,108.889,83.632,25.257,65.142,107.873,104.143,4.129,25.223468994799394,292.664,948.067,1496.157,1174.661,1.453,36.120,9.634,3.749,10.10,350.819,1143.269,1548.646,2126.400,2849.658,3342.797,598.396,29.245,-1.024,,1.453,19:21:56
HFC_08.wav,88.658,80.48,82.92,106.632,74.473,32.159,87.483,83.456,40.850,3.866,10.56747692084584,291.422,428.335,1282.493,374.691,1.681,51.408,8.921,5.763,11.13,337.974,1040.666,1624.238,2041.936,2694.393,3272.629,586.931,29.816,-1.458,,1.681,19:22:01
HFC_09.wav,85.344,91.33,71.08,106.583,71.075,35.508,9.469,48.873,45.799,2.509,18.257311171833923,324.768,430.224,1530.592,344.278,2.990,45.194,7.358,6.142,17.16,318.183,1113.461,1614.837,2117.965,2798.837,3373.950,611.153,28.634,-2.300,,2.990,19:22:03
HFC_10.wav,93.995,87.40,84.67,108.690,82.451,26.239,73.605,101.086,56.657,2.348,24.127628263849875,326.234,468.035,1455.950,323.775,1.278,54.285,6.653,8.159,13.65,340.197,1078.412,1698.185,2122.292,2743.182,3254.823,582.925,30.021,-1.751,,1.278,19:22:12
HFC_11.wav,85.573,81.96,90.13,94.622,79.632,14.990,38.690,78.149,40.375,1.964,20.561909148466263,337.003,634.860,1538.954,374.766,1.273,57.410,8.247,6.961,11.08,391.611,1044.664,1603.866,2115.153,2757.447,3267.469,575.172,30.426,-1.104,,1.273,19:22:18
HFC_12.wav,90.072,96.01,79.37,102.917,79.365,23.552,8.135,34.725,26.182,4.937,5.302871689923093,338.105,435.784,1537.214,351.411,1.519,45.934,5.596,8.209,20.86,353.281,1111.003,1626.045,2115.081,2785.265,3287.870,586.918,29.817,-1.844,,1.519,19:22:19
HFC_13.wav,89.722,98.54,78.32,98.535,78.316,20.219,17.000,49.367,22.079,3.223,6.849804943267916,278.343,401.208,1305.580,269.227,1.396,63.288,7.521,8.415,12.62,322.840,987.318,1630.769,1998.478,2697.174,3201.904,575.813,30.392,-1.701,,1.396,19:22:27
HFC_14.wav,92.105,82.76,96.51,106.443,82.757,23.686,54.310,76.021,52.509,3.043,17.256601022351145,333.307,390.757,1136.619,330.808,1.150,83.681,6.520,12.834,14.08,345.785,1058.003,1685.548,2075.657,2718.021,3206.439,572.131,30.587,-1.837,,1.150,19:22:30
HFC_15.wav,92.521,79.19,79.92,103.230,77.038,26.192,82.958,37.744,26.631,0.317,83.94707294050866,358.549,693.253,1945.717,373.108,1.576,46.965,6.028,7.792,14.02,362.313,1153.550,1734.211,2239.335,2749.445,3199.963,567.530,30.835,-1.668,,1.576,19:22:37
HFC_16.wav,97.656,96.11,102.83,109.729,85.277,24.452,33.491,53.931,40.425,3.509,11.51979751302964,334.629,1025.343,1510.007,1160.220,1.567,32.036,9.570,3.347,13.16,375.263,1153.571,1635.098,2129.880,2939.374,3417.516,608.450,28.762,-1.284,,1.567,19:22:44
HFC_17.wav,89.881,90.74,73.96,105.091,73.961,31.130,42.151,111.792,58.581,1.635,35.83471835758994,350.137,624.858,1769.341,347.976,0.918,65.358,9.264,7.055,9.91,364.368,1085.983,1686.617,2281.581,2803.753,3259.918,579.110,30.219,-1.547,,0.918,19:22:46
HFC_18.wav,89.123,76.76,102.24,102.236,76.761,25.475,98.837,35.004,34.162,3.099,11.023789532156801,221.210,380.513,1556.348,164.657,1.291,35.950,8.522,4.218,14.83,280.278,1038.870,1502.895,2103.640,2821.304,3511.194,646.183,27.082,-2.297,,1.291,19:22:47
HFC_19.wav,94.381,87.79,91.35,99.470,87.789,11.681,31.009,40.453,24.283,2.531,9.594739696211047,265.088,345.775,556.777,373.825,0.988,62.145,8.099,7.673,16.59,333.100,916.532,1481.268,1934.047,2605.367,3210.831,575.546,30.406,-0.248,,0.988,19:22:56
HFC_20.wav,91.930,81.89,88.27,98.404,81.892,16.512,65.486,31.535,13.090,0.353,37.12627932675122,379.286,954.494,2019.083,367.602,1.418,45.166,5.641,8.006,8.36,383.672,1136.518,1700.474,2208.636,2795.102,3295.299,582.325,30.052,-1.115,,1.418,19:23:07
HFC_21.wav,96.171,81.30,83.30,107.629,81.302,26.327,29.505,70.573,60.717,3.006,20.199939668392474,330.158,408.366,1282.691,325.424,1.497,77.983,8.349,9.340,13.01,344.706,1008.908,1606.338,2009.269,2756.607,3364.760,604.011,28.973,-1.540,,1.497,19:23:15
HFC_22.wav,91.269,83.99,88.40,106.693,82.728,23.965,35.765,66.966,50.344,2.733,18.418805839215196,343.626,645.659,1818.066,335.844,1.098,76.575,5.922,12.930,12.19,338.894,1075.690,1746.882,2149.044,2735.038,3164.141,565.049,30.971,-1.922,,1.098,19:23:21
