file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,81.159,89.72,76.07,101.147,71.481,29.665,35.239,57.814,38.235,1.324,28.872673685927573,240.886,373.691,763.078,296.269,1.510,57.918,9.932,5.831,11.14,363.265,1052.056,1577.474,2138.049,2694.368,3232.263,573.800,30.498,-0.887,,1.510,08:16:03
HFC_02.wav,78.648,88.38,73.90,95.213,70.934,24.279,29.225,48.135,28.824,2.575,11.192253783205745,288.671,390.410,478.682,421.637,1.747,58.857,10.301,5.714,14.55,375.988,986.615,1577.864,2158.145,2801.056,3349.705,594.743,29.424,-0.399,,1.747,08:16:18
HFC_03.wav,96.746,85.73,98.67,100.894,84.729,16.165,64.826,18.046,17.502,3.472,5.040695571875412,298.004,422.521,1745.392,378.904,1.440,64.919,10.069,6.447,16.64,334.518,588.115,1375.346,2110.494,2702.055,3424.608,618.018,28.316,-3.680,,1.440,08:16:26
HFC_04.wav,78.911,74.24,87.81,87.811,72.144,15.667,98.684,44.123,23.327,2.103,11.094807103046273,253.004,2068.277,16829.802,256.048,1.427,95.930,11.564,8.296,11.71,320.549,978.758,1665.389,2306.868,2988.024,3434.984,622.887,28.095,-6.995,,1.427,08:17:00
HFC_05.wav,81.071,88.08,73.83,100.453,71.754,28.700,40.556,120.778,61.968,1.534,40.40062085775911,268.980,406.294,694.547,421.969,1.304,47.263,9.970,4.741,12.65,367.776,1161.349,1669.174,2259.528,2891.299,3351.175,596.680,29.329,-0.620,,1.304,08:17:08
HFC_06.wav,91.038,76.56,86.98,109.025,76.564,32.460,24.230,65.242,58.808,4.352,13.511825104882504,186.914,240.619,357.606,242.874,2.068,62.467,11.123,5.616,9.25,309.766,883.800,1598.141,2274.664,2926.955,3405.111,619.069,28.268,0.430,,2.068,08:17:12
HFC_07.wav,75.016,71.67,74.89,76.617,71.673,4.944,86.484,14.727,0.000,0.000,--undefined--,331.673,478.788,1135.725,444.912,0.948,48.452,10.018,4.837,16.41,367.430,1186.803,1725.670,2317.693,2865.591,3356.815,597.877,29.270,-1.798,,0.948,08:17:43
HFC_08.wav,75.735,94.38,97.08,97.082,71.590,25.492,98.597,59.412,18.355,1.109,16.546821490721594,263.735,368.662,577.443,426.471,1.352,49.525,10.723,4.618,16.52,367.175,1097.031,1638.086,2218.380,2831.056,3286.226,583.810,29.975,-0.354,,1.352,08:18:17
HFC_09.wav,79.246,89.46,71.22,101.443,71.217,30.226,31.436,66.498,49.433,2.117,23.351532393479506,232.708,415.294,620.790,432.992,1.181,54.015,8.468,6.379,14.22,397.366,1052.868,1608.862,2113.934,2673.569,3286.915,577.910,30.282,-0.267,,1.181,08:18:32
HFC_10.wav,81.494,76.74,77.05,100.207,72.171,28.037,38.816,79.299,49.517,2.040,24.27544429517863,248.631,310.692,416.614,274.952,1.471,49.653,10.199,4.868,12.92,326.943,996.670,1636.788,2324.921,2995.880,3460.654,626.742,27.922,0.042,,1.471,08:18:53
HFC_100.wav,93.972,80.40,88.58,100.704,80.403,20.301,77.796,34.185,23.283,4.876,4.775128906090747,198.015,292.619,400.415,382.563,1.436,74.834,9.752,7.674,12.80,337.607,769.568,1463.583,2192.909,2784.635,3379.002,608.279,28.770,0.048,,1.436,08:36:32
HFC_101.wav,91.292,105.84,94.54,105.947,78.196,27.750,2.925,43.956,42.376,3.204,13.22581985264523,191.834,261.672,406.169,185.484,1.717,60.853,11.360,5.357,12.72,305.796,796.802,1564.690,2207.929,2765.946,3379.599,614.761,28.466,0.064,,1.717,08:36:46
HFC_102.wav,94.782,88.41,89.76,101.457,78.368,23.089,6.465,49.023,48.026,4.659,10.308067990631482,202.749,314.183,415.798,377.282,1.932,53.504,10.353,5.168,13.00,347.359,815.858,1490.880,2188.809,2800.932,3374.168,605.362,28.908,0.042,,1.932,08:36:52
HFC_103.wav,80.583,72.68,83.50,83.496,72.683,10.813,98.955,16.252,7.350,1.023,7.185275466153068,165.048,237.724,431.649,469.784,1.466,45.786,11.252,4.069,17.63,384.099,1097.966,1664.709,2271.665,2881.516,3290.572,581.295,30.105,-0.318,,1.466,08:37:01
HFC_104.wav,95.074,83.14,100.97,103.191,83.136,20.055,79.061,26.110,23.616,4.367,5.407431910256798,200.261,277.389,398.843,388.411,1.488,67.150,10.414,6.448,15.62,281.833,640.583,1448.220,2129.717,2797.390,3481.420,639.917,27.347,0.034,,1.488,08:37:20
HFC_105.wav,94.731,72.90,96.28,101.896,72.901,28.995,69.581,27.951,23.867,4.281,5.574396744411973,194.819,261.227,390.708,186.040,1.752,67.227,11.132,6.039,16.95,278.783,627.004,1491.614,2139.464,2682.785,3441.727,632.589,27.664,-0.049,,1.752,08:37:36
HFC_106.wav,79.984,85.38,79.88,85.377,73.791,11.586,27.258,26.715,15.985,0.408,39.16025598547486,164.038,245.162,472.409,319.399,1.225,48.970,9.797,4.999,15.97,375.083,1078.303,1623.894,2202.477,2822.914,3283.177,581.619,30.088,-0.416,,1.225,08:37:58
HFC_107.wav,98.357,86.45,94.74,103.030,83.632,19.398,88.389,36.630,28.947,5.322,5.439186161326737,203.738,268.716,405.425,387.512,1.409,69.169,9.934,6.963,14.96,317.994,740.777,1516.470,2217.469,2830.830,3425.013,621.404,28.162,0.097,,1.409,08:38:21
HFC_108.wav,90.993,75.65,89.53,98.644,75.651,22.993,75.018,23.351,16.522,4.621,3.575639778415068,196.896,283.315,388.596,367.184,1.948,64.769,11.295,5.734,13.00,313.034,711.222,1547.375,2153.412,2674.080,3363.524,610.098,28.684,0.171,,1.948,08:38:30
HFC_109.wav,98.157,84.09,98.52,103.588,82.920,20.668,78.271,21.829,13.658,2.758,4.952966324773757,204.362,251.416,391.303,390.645,1.813,50.648,11.030,4.592,16.11,303.395,710.888,1513.517,2123.988,2729.309,3399.153,619.152,28.264,-0.025,,1.813,08:38:45
HFC_11.wav,89.288,82.67,109.79,109.825,82.643,27.182,82.020,178.320,0.000,0.000,--undefined--,213.687,248.539,396.192,214.123,1.651,57.768,7.875,7.335,15.72,308.703,980.692,1609.761,2262.685,2848.463,3361.797,610.619,28.659,0.171,unvoiced,1.651,08:19:13
HFC_110.wav,77.481,81.76,80.75,81.761,74.665,7.096,12.925,22.148,10.441,1.752,5.959080834972006,277.205,340.033,478.764,300.701,1.141,49.686,8.760,5.672,15.57,359.827,910.702,1540.718,2157.066,2721.220,3295.051,587.045,29.810,-0.502,,1.141,08:38:56
