file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,86.411,99.72,87.66,99.724,77.261,22.463,5.667,104.763,91.154,6.026,15.126995006232827,268.776,357.248,524.012,360.661,0.830,37.137,6.628,5.603,15.34,339.484,770.113,1573.512,2137.666,2889.558,3377.991,607.702,28.797,-0.119,,0.830,11:55:29
HFC_02.wav,98.341,103.58,85.67,107.179,85.675,21.504,8.301,27.868,23.535,2.041,11.531281555661007,282.778,369.561,461.326,370.002,1.225,33.177,10.613,3.126,13.29,350.756,796.098,1508.426,1947.062,2686.931,3234.860,576.821,30.339,0.069,,1.225,11:56:15
HFC_03.wav,90.702,96.52,73.84,108.895,73.842,35.053,29.158,87.488,84.746,3.543,23.91824599727158,218.737,301.597,457.698,326.535,0.988,33.616,12.654,2.656,12.35,297.167,908.950,1697.710,2224.031,2874.918,3347.897,610.146,28.682,0.287,,0.988,11:56:25
HFC_04.wav,91.010,93.27,84.88,105.932,84.882,21.050,17.542,70.226,65.800,4.414,14.906318186090862,251.325,316.550,691.641,359.051,0.566,47.763,9.711,4.918,15.26,326.266,927.481,1669.697,2150.266,2817.393,3382.280,611.203,28.632,-0.351,,0.566,11:57:40
HFC_05.wav,93.894,85.51,85.52,105.777,85.174,20.603,23.938,49.113,43.153,3.060,14.10388407289193,323.097,371.414,488.096,355.093,1.471,63.677,10.539,6.042,15.28,380.212,905.349,1570.908,2076.056,2743.162,3254.688,574.895,30.440,0.024,,1.471,11:57:42
HFC_06.wav,91.518,80.81,75.61,104.954,75.612,29.342,36.476,87.728,56.158,2.920,19.23074383767321,346.581,373.634,443.628,356.066,0.856,54.584,5.256,10.384,17.91,370.043,975.169,1648.309,2142.247,2833.941,3330.523,592.096,29.556,-0.014,,0.856,12:02:26
HFC_07.wav,93.528,93.10,87.88,102.573,77.550,25.024,27.412,76.329,51.456,3.114,16.52341804183165,344.864,429.678,898.133,370.778,1.124,64.059,6.673,9.599,16.31,376.873,967.691,1588.992,2089.450,2764.526,3236.717,571.969,30.596,-1.002,,1.124,12:02:28
HFC_08.wav,92.212,71.66,83.97,107.320,71.659,35.661,26.574,50.299,46.876,2.518,18.613274011676783,337.171,379.100,512.477,353.533,1.787,50.599,8.674,5.833,19.98,367.213,980.009,1564.170,2061.382,2768.198,3243.485,575.254,30.421,-0.706,,1.787,12:02:30
HFC_09.wav,87.650,86.67,84.62,104.644,83.930,20.714,21.733,50.954,36.759,2.278,16.13839545925622,235.495,276.062,357.364,355.477,1.098,49.777,6.833,7.285,19.02,281.884,881.583,1685.684,2190.708,2880.836,3365.958,616.815,28.372,0.387,,1.098,12:03:10
HFC_10.wav,98.945,81.08,91.63,109.733,81.083,28.649,21.289,95.217,40.815,12.059,3.3846962831948306,247.481,323.338,1010.413,244.243,0.746,48.388,6.699,7.223,15.59,287.851,856.835,1588.496,2093.293,2853.342,3376.644,617.759,28.328,-1.683,unvoiced,0.746,12:04:22
