file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,95.397,98.53,104.25,108.353,70.765,37.588,72.093,266.214,150.882,29.820,5.059687517640011,341.683,597.996,1133.397,320.082,1.576,60.003,9.834,6.101,2.95,415.763,935.851,1499.655,2005.394,2733.279,3339.222,584.692,29.930,-0.629,unvoiced,1.576,10:57:45
HFC_02.wav,90.989,94.82,85.01,102.361,76.500,25.861,37.148,68.295,51.773,2.983,17.35734312550971,356.760,414.551,771.241,364.379,1.844,73.853,13.016,5.674,9.31,392.905,883.597,1525.188,2090.644,2772.648,3421.590,605.737,28.890,-1.052,,1.844,10:57:49
HFC_03.wav,91.855,96.31,104.82,105.543,77.391,28.152,65.136,158.145,112.362,2.434,46.17283801685696,349.362,529.445,1055.240,369.511,1.027,50.496,11.194,4.511,2.23,408.832,946.720,1416.063,2015.956,2692.388,3309.248,580.083,30.168,-0.817,,1.027,10:58:10
HFC_04.wav,88.968,89.97,97.30,101.557,74.644,26.914,57.530,138.368,76.952,3.591,21.42899542462313,341.733,444.060,1062.643,361.783,0.975,79.753,9.747,8.182,3.63,379.392,976.258,1487.369,1955.444,2715.928,3343.521,592.826,29.520,-0.995,,0.975,10:59:06
HFC_05.wav,92.721,85.98,98.36,102.541,75.834,26.707,66.969,117.714,81.300,3.927,20.702051566543684,376.592,635.521,980.050,406.316,1.528,58.161,12.763,4.557,1.55,455.634,941.200,1500.004,2053.671,2731.022,3403.559,589.585,29.682,-0.688,,1.528,10:59:17
HFC_06.wav,89.371,81.58,102.39,103.107,75.855,27.252,76.063,103.764,77.578,4.881,15.894484257963882,330.192,555.120,797.647,349.226,1.229,64.255,13.016,4.937,2.32,442.130,941.912,1515.316,2106.963,2789.660,3434.338,598.442,29.243,-0.667,,1.229,10:59:34
HFC_07.wav,84.510,75.68,79.10,105.197,70.335,34.862,24.638,513.399,315.927,40.866,7.730872787490808,400.540,519.757,723.360,403.821,0.746,50.336,13.399,3.757,6.69,472.900,880.418,1444.605,2033.640,2688.641,3368.234,579.067,30.221,-0.996,unvoiced,0.746,11:00:03
HFC_08.wav,82.338,79.81,82.59,100.776,72.756,28.020,13.942,100.832,97.725,6.221,15.709288624095944,359.871,548.814,739.483,569.419,1.045,56.440,9.571,5.897,4.52,450.321,841.615,1298.096,1966.451,2588.787,3252.493,560.434,31.226,-0.765,,1.045,11:00:23
HFC_09.wav,89.252,89.94,85.28,105.585,77.426,28.159,29.140,69.134,64.052,5.333,12.011524789343161,330.334,439.989,786.058,342.919,1.313,67.729,13.712,4.939,7.59,382.212,824.392,1448.742,2086.731,2748.872,3424.722,608.502,28.759,-0.810,,1.313,11:00:33
HFC_10.wav,86.823,94.87,71.78,100.885,71.784,29.100,7.877,95.534,89.521,6.833,13.10082996882003,319.259,475.449,765.588,354.732,1.098,72.640,12.300,5.906,4.29,419.959,839.882,1336.760,1954.891,2773.509,3344.044,584.817,29.924,-0.774,,1.098,11:00:44
