file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
LFC_01.wav,94.299,93.02,88.65,96.626,86.836,9.789,64.360,32.521,19.952,2.169,9.197524349961945,369.380,450.600,3466.626,370.812,0.922,54.439,4.881,11.154,13.23,370.294,942.137,1615.901,2329.361,2972.389,3491.556,624.253,28.034,-4.051,zgomot,
LFC_02.wav,76.908,93.92,80.88,93.919,71.283,22.636,1.623,38.788,36.748,3.020,12.169249843601815,199.226,322.180,569.730,380.574,1.159,27.948,10.785,2.591,8.54,361.992,1001.019,1745.348,2331.552,2917.740,3457.607,619.123,28.266,0.437,,
LFC_03.wav,98.266,78.30,80.87,106.808,78.298,28.510,68.571,55.965,51.459,1.238,41.569674648850956,320.876,702.259,2036.961,314.818,1.212,55.959,7.840,7.138,11.42,350.864,1180.471,1721.997,2232.814,2834.498,3288.641,587.555,29.784,-1.532,,
LFC_04.wav,97.303,93.56,93.36,98.694,93.362,5.333,75.589,11.858,5.212,2.157,2.416315927823746,385.985,897.095,3269.302,383.618,1.159,19.426,9.922,1.958,19.09,383.253,873.566,1589.749,2085.573,2740.716,3259.254,575.200,30.424,-2.633,zgomot la final,
LFC_05.wav,87.126,81.91,84.78,93.992,70.679,23.313,85.877,58.054,57.173,4.020,14.223702477780941,264.474,430.388,3822.091,259.950,2.239,38.164,10.496,3.636,12.43,310.815,856.767,1676.571,2210.598,2887.515,3464.465,630.730,27.746,-3.702,se aude incet,
LFC_06.wav,96.284,86.60,81.84,108.946,81.815,27.131,48.778,93.390,90.727,2.744,33.06085092200499,320.166,329.584,345.965,314.436,1.093,50.822,7.775,6.536,24.29,320.651,564.118,1691.087,2164.623,2925.540,3359.390,607.748,28.795,-0.498,,
LFC_07.wav,97.525,104.36,90.42,106.824,84.661,22.162,5.730,56.234,54.809,2.797,19.593917753858417,281.708,357.104,1269.823,299.438,1.251,40.484,7.992,5.066,11.38,326.469,896.325,1609.159,2249.998,2905.082,3479.077,630.522,27.755,-2.609,zgomot,
LFC_08.wav,94.474,84.90,86.71,99.693,84.006,15.687,47.986,60.397,56.855,3.400,16.72374079595734,311.856,443.071,2077.825,364.860,0.588,24.564,8.499,2.890,12.92,373.975,1043.669,1738.800,2436.271,2887.794,3424.923,610.190,28.680,-2.698,zgomot,
LFC_09.wav,88.758,83.17,84.66,98.836,80.747,18.089,80.928,81.901,79.315,4.238,18.716912570970297,258.395,347.164,509.487,373.863,0.944,77.545,10.064,7.705,9.13,346.566,735.232,1587.019,2132.021,2824.791,3398.381,610.363,28.671,0.331,2 vaci,
LFC_10.wav,81.959,88.71,70.90,92.766,70.880,21.887,43.856,30.764,29.726,3.106,9.570436423832499,251.798,517.203,4096.992,61.511,0.966,30.537,10.871,2.809,7.48,332.763,815.529,1563.926,2104.592,2970.846,3486.501,630.748,27.745,-3.342,zgomot,
LFC_11.wav,90.204,84.33,99.32,99.736,72.289,27.447,66.602,58.408,56.525,2.137,26.44683384084223,243.322,289.927,318.682,283.883,1.638,38.460,7.939,4.845,15.20,303.082,703.892,1461.390,2039.245,2721.248,3331.633,605.710,28.892,0.038,,
LFC_12.wav,88.811,100.02,86.21,100.020,74.834,25.186,1.191,73.176,68.153,3.254,20.944570880110767,288.899,369.695,540.942,355.386,1.229,37.519,8.542,4.393,10.01,362.593,747.186,1538.416,2154.982,2725.181,3275.172,582.516,30.042,0.310,,
LFC_13.wav,83.818,71.45,85.22,99.091,71.080,28.012,54.456,80.817,52.168,2.305,22.62827199053633,263.388,305.212,409.507,288.814,1.084,39.511,9.683,4.081,14.02,306.223,838.141,1565.619,2101.156,2691.327,3307.726,600.301,29.152,0.097,se aude incet,
LFC_14.wav,93.979,105.63,82.33,105.633,73.711,31.922,2.933,55.052,51.974,1.235,42.09917744399231,293.452,354.569,652.608,303.213,1.620,34.915,8.950,3.901,16.10,336.175,1139.920,1667.777,2286.992,2949.682,3306.152,593.995,29.462,-0.837,,
LFC_15.wav,90.291,97.36,75.15,104.921,71.362,33.559,21.470,97.967,64.181,2.883,22.259843726837087,293.719,308.845,349.409,296.632,1.387,60.160,5.766,10.433,18.59,329.346,846.401,1570.591,2149.450,2813.440,3418.127,617.756,28.328,1.122,se aude incet,
LFC_16.wav,85.507,81.50,95.29,95.295,80.464,14.831,98.752,21.776,21.170,1.587,13.337215884486731,321.986,348.885,395.365,330.637,1.260,35.852,5.159,6.950,17.54,339.523,667.957,1483.085,2167.428,2888.151,3438.881,619.872,28.232,-0.140,se aude incet,
LFC_17.wav,80.607,90.42,105.47,105.473,71.463,34.010,98.359,101.149,96.506,2.099,45.97060423402542,181.403,307.935,1372.384,299.975,0.953,32.578,2.624,12.415,11.21,285.086,1070.448,1718.297,2211.340,2791.640,3388.580,620.699,28.194,-2.213,,
LFC_18.wav,86.863,83.64,85.68,106.343,75.202,31.141,65.904,53.683,52.760,3.566,14.793549691300099,238.704,400.439,2293.752,356.450,2.103,48.297,12.601,3.833,11.03,317.978,1088.363,1789.345,2298.679,2908.793,3419.757,620.356,28.210,-2.858,2 vaci,
LFC_19.wav,94.488,92.11,104.43,104.429,88.551,15.878,97.747,44.190,41.900,1.415,29.617033723949348,226.138,585.337,6909.226,350.608,0.707,17.678,13.440,1.315,11.04,280.483,1108.687,1800.764,2312.944,3012.562,3500.979,644.099,27.170,-3.318,,
LFC_20.wav,75.984,85.37,97.10,97.100,71.401,25.700,99.078,35.620,19.227,2.510,7.660344782722294,279.044,314.237,494.223,285.195,1.594,22.654,8.785,2.579,21.39,300.746,845.078,1488.159,2138.594,2860.346,3477.604,635.372,27.543,0.085,,
