file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_159.wav,85.230,72.06,78.87,94.603,72.061,22.542,49.986,82.714,78.521,2.553,30.759484739277138,264.472,359.419,518.361,365.828,0.979,50.677,9.700,5.224,8.76,325.400,833.643,1589.688,2067.613,2812.188,3380.199,610.960,28.643,0.183,,
HFC_16.wav,88.025,81.84,79.18,101.346,79.176,22.170,28.911,67.619,65.895,7.254,9.084185290317073,319.085,358.208,476.823,338.092,1.172,67.376,13.228,5.094,9.43,348.658,898.703,1612.063,2075.118,2813.724,3367.484,603.765,28.985,-0.278,,
HFC_160.wav,89.538,72.13,92.46,106.749,72.132,34.617,71.889,79.396,69.749,3.271,21.321405324640942,311.435,371.373,686.415,326.319,1.528,86.189,10.468,8.233,8.85,344.826,868.557,1575.796,2036.620,2784.049,3308.192,592.673,29.527,-0.747,,
HFC_161.wav,87.295,75.45,89.38,102.332,75.445,26.887,20.757,107.318,102.838,2.128,48.3186908127635,304.694,512.263,1394.156,324.424,0.940,57.612,6.385,9.023,11.02,357.811,1026.467,1572.188,2029.341,2758.014,3219.488,572.335,30.576,-1.232,,
HFC_162.wav,85.584,79.00,80.95,104.521,75.282,29.239,33.949,97.039,76.177,4.416,17.249092804983363,303.227,483.292,1429.576,318.423,1.019,64.216,13.249,4.847,8.49,357.457,1009.261,1602.706,2044.234,2771.474,3273.316,583.172,30.008,-1.333,,
HFC_163.wav,89.887,108.33,86.77,108.325,78.927,29.398,4.292,131.318,118.625,4.206,28.204183995823094,322.476,472.429,1607.058,330.932,0.832,48.985,14.420,3.397,9.01,348.634,1089.124,1608.548,2103.273,2855.042,3299.102,590.094,29.656,-1.990,,
HFC_164.wav,91.352,85.39,76.95,105.672,76.950,28.722,27.500,97.177,80.563,2.374,33.93072358450045,327.022,468.621,1294.387,351.467,1.053,63.623,9.497,6.699,9.17,374.260,996.679,1595.177,2083.128,2763.741,3270.454,579.239,30.212,-1.327,,
HFC_17.wav,88.452,86.36,82.88,105.084,80.672,24.412,21.554,86.284,76.840,4.389,17.50760118117584,309.903,342.802,400.683,332.257,0.911,69.152,7.132,9.696,10.32,327.166,892.494,1616.937,2176.571,2868.223,3391.168,612.801,28.557,0.068,,
HFC_18.wav,90.745,102.91,75.98,105.232,75.981,29.251,22.812,70.796,51.610,2.366,21.81442903652544,312.864,468.440,985.919,364.850,1.268,60.257,10.252,5.877,7.68,371.302,933.421,1703.249,2198.487,2832.858,3332.643,592.268,29.547,-1.221,,
HFC_19.wav,87.541,96.00,90.66,100.026,78.887,21.139,10.757,89.644,77.968,4.818,16.183635777346264,327.490,477.129,1390.270,375.878,0.934,49.108,12.312,3.989,7.22,361.752,1040.921,1530.886,1972.055,2701.251,3219.913,571.632,30.614,-1.328,,
HFC_20.wav,90.568,89.99,76.86,99.624,76.856,22.768,13.145,78.641,59.924,5.656,10.594229394499107,282.135,393.017,856.824,286.997,1.149,56.132,8.267,6.790,9.52,330.281,892.464,1509.008,2006.860,2653.207,3139.029,561.750,31.153,-0.981,,
HFC_21.wav,85.940,83.16,84.90,104.051,72.498,31.552,15.287,98.534,83.142,4.206,19.767512249062996,302.674,484.646,1218.727,332.343,1.308,55.476,12.618,4.397,9.15,354.870,951.330,1530.005,1991.889,2703.700,3208.138,570.653,30.667,-1.294,,
HFC_22.wav,91.118,96.48,74.24,106.020,74.062,31.958,11.125,108.444,94.458,3.751,25.180229697130144,306.196,502.554,919.510,328.127,1.466,58.244,12.959,4.494,7.48,404.120,899.423,1547.616,2030.977,2682.933,3234.318,566.040,30.917,-0.568,,
HFC_23.wav,99.868,102.98,96.67,109.026,76.720,32.307,22.426,84.003,68.811,3.065,22.450938103137112,313.288,391.292,1648.087,312.525,1.794,71.820,10.309,6.966,11.75,339.876,1081.242,1750.451,2203.307,2903.976,3381.821,608.389,28.764,-2.512,,
HFC_24.wav,84.744,72.75,85.21,103.102,72.751,30.351,51.953,50.585,45.745,5.284,8.656579005339685,240.232,340.558,521.453,337.313,1.325,62.227,9.436,6.594,10.41,311.482,1092.390,1702.216,2247.076,2943.722,3455.679,628.839,27.829,0.301,,
