file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,93.186,82.37,97.15,107.360,82.373,24.987,85.235,111.693,107.003,1.965,54.4624522680806,316.639,438.156,1494.724,314.787,0.763,51.533,11.788,4.372,11.64,367.879,994.238,1670.258,2183.250,2832.510,3293.072,585.039,29.913,-2.201,,0.763,17:17:38
HFC_02.wav,94.822,85.44,81.59,106.230,81.586,24.644,34.469,92.002,55.880,2.821,19.806263460483006,364.625,641.873,2461.735,363.613,0.886,64.085,3.950,16.225,11.67,343.035,1143.780,1896.403,2350.429,2924.299,3364.133,604.220,28.963,-2.213,,0.886,17:17:47
HFC_03.wav,95.039,102.92,104.30,104.297,87.532,16.765,96.112,74.714,37.827,2.712,13.945609197457975,358.908,389.422,477.309,369.791,0.922,78.469,8.137,9.643,18.63,375.902,802.429,1639.427,2170.950,2806.495,3299.593,584.738,29.928,-0.918,,0.922,17:17:48
HFC_04.wav,93.446,82.45,86.41,105.034,82.450,22.583,17.838,85.058,79.866,2.895,27.590763228110614,310.736,380.188,572.839,353.811,1.036,80.403,7.237,11.111,15.74,365.413,894.504,1604.777,2075.327,2667.217,3288.429,584.603,29.935,-0.513,,1.036,17:17:52
HFC_05.wav,91.329,80.76,88.81,107.653,80.765,26.888,36.396,73.450,54.810,1.642,33.3892997801536,325.029,389.633,1194.579,339.487,1.218,54.704,6.977,7.841,19.45,344.188,981.991,1656.715,2230.499,2818.243,3239.347,579.032,30.223,-2.467,,1.218,17:17:58
HFC_06.wav,87.939,105.42,82.69,105.418,77.672,27.746,25.020,98.706,44.455,1.499,29.660288172690798,315.119,388.201,807.471,347.186,1.001,65.800,6.495,10.131,19.26,347.272,947.723,1635.760,2069.820,2659.781,3174.950,565.536,30.944,-1.501,,1.001,17:18:12
HFC_07.wav,89.804,82.04,86.28,104.678,82.039,22.639,21.851,62.924,49.569,1.359,36.47100983345774,349.183,358.065,377.495,349.084,1.104,59.897,4.530,13.221,27.03,351.192,787.155,1564.726,2091.544,2749.348,3202.606,570.283,30.687,-2.210,,1.104,17:18:23
