file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Column1
HFC_01.wav,95.862,70.81,84.15,108.923,70.814,38.109,85.847,68.906,32.189,0.0,--undefined--,287.569,338.322,480.894,316.382,1.177,44.396,5.1,8.706,20.06,297.024,1202.993,1835.489,2368.832,2913.177,3168.798,574.355,30.469,-0.415,,
HFC_02.wav,98.241,71.42,82.12,109.249,71.419,37.83,71.503,67.724,35.022,1.299,26.9585557020532,305.447,345.673,577.959,312.298,1.155,51.945,2.165,23.991,21.32,299.433,1208.183,1819.577,2283.63,2964.833,3224.015,584.916,29.919,-0.971,,
HFC_03.wav,96.888,72.82,80.61,107.355,72.824,34.532,56.57,94.741,40.339,0.564,71.54976398780556,297.195,359.762,644.459,331.048,0.887,47.235,4.51,10.472,18.24,293.234,1205.926,1886.055,2349.479,2931.662,3266.091,594.571,29.433,-0.727,,
