file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,95.518,97.52,74.02,105.345,73.836,31.508,10.531,80.855,77.011,4.314,17.851878672934426,371.994,547.692,8535.870,393.455,1.159,37.925,9.922,3.822,15.85,372.439,695.421,1655.978,2111.393,2728.818,3314.658,588.444,29.739,-5.992,,1.159,16:53:07
HFC_02.wav,94.405,93.67,94.00,95.145,93.674,1.470,70.556,5.996,0.000,0.000,--undefined--,294.247,1733.964,9063.160,59.255,1.506,46.306,8.965,5.165,9.03,382.643,1052.882,1824.922,2300.773,2968.762,3426.176,608.707,28.749,-2.924,,1.506,16:53:08
HFC_03.wav,85.926,81.53,82.76,109.989,70.335,39.654,29.563,167.748,54.854,22.610,2.4260744389044784,334.484,474.594,2242.623,392.064,1.791,48.602,10.886,4.464,10.97,379.777,1127.573,1765.841,2376.314,2955.980,3453.926,614.830,28.463,-2.458,unvoiced,1.791,16:53:10
HFC_04.wav,93.525,98.37,84.99,107.519,82.754,24.765,20.965,72.612,61.791,2.408,25.65560542830729,294.811,456.002,2026.607,341.385,1.453,46.701,10.322,4.524,7.57,353.314,1114.884,1734.296,2242.511,2769.598,3288.148,586.967,29.814,-1.820,,1.453,16:53:12
HFC_05.wav,97.245,76.40,94.32,104.932,76.402,28.530,53.636,32.675,26.390,1.589,16.606585827338446,373.226,412.336,636.834,379.411,1.888,54.297,5.562,9.762,22.54,373.745,989.558,1607.522,2048.014,2628.502,3284.735,582.198,30.059,-0.631,,1.888,16:53:17
HFC_06.wav,81.292,94.44,96.81,102.210,71.751,30.459,40.362,70.927,68.898,3.289,20.946925974652835,398.801,857.451,2537.453,464.726,2.432,51.425,10.073,5.105,8.68,433.965,1159.230,1621.708,2181.254,2791.814,3281.161,569.439,30.732,-1.299,,2.432,16:53:20
HFC_07.wav,94.867,107.95,107.98,107.982,74.805,33.176,97.326,86.241,82.542,3.725,22.157142962935165,336.926,856.641,5551.156,335.298,0.940,107.802,11.708,9.207,3.43,389.637,1111.661,1645.094,2241.990,2875.903,3378.331,597.739,29.277,-2.727,,0.940,16:53:28
HFC_08.wav,92.944,85.56,93.70,107.150,75.807,31.342,34.555,71.392,57.782,2.559,22.577388622384557,358.849,533.617,2973.980,386.092,1.563,49.225,8.957,5.495,13.67,366.699,907.143,1623.649,2145.610,2775.781,3342.317,595.123,29.406,-2.850,,1.563,16:53:33
HFC_09.wav,80.935,102.28,99.50,102.278,71.337,30.942,11.315,79.502,50.424,1.518,33.20647887510416,449.149,1170.211,4738.948,408.007,0.988,32.559,11.136,2.924,9.62,476.535,1196.771,1846.726,2450.992,3020.568,3539.353,612.564,28.568,-2.086,,0.988,16:53:36
HFC_10.wav,83.550,91.89,100.87,103.351,72.747,30.604,13.944,70.821,68.987,4.992,13.818483651703534,314.643,480.098,2310.560,394.755,1.602,62.797,11.545,5.439,9.81,380.422,1075.859,1730.908,2330.223,2880.830,3433.012,610.518,28.664,-2.485,,1.602,16:53:38
HFC_11.wav,92.733,78.31,87.56,103.795,73.232,30.563,19.285,58.689,48.201,3.148,15.313255879161543,363.496,561.769,3838.612,375.576,1.747,45.334,9.729,4.660,9.94,379.177,1204.921,1868.013,2431.973,3049.868,3529.233,630.011,27.777,-2.653,,1.747,16:53:45
HFC_12.wav,106.257,101.50,106.86,106.857,100.874,5.984,17.593,52.967,4.672,4.167,1.121228614809117,430.473,626.432,2217.917,436.493,1.080,38.060,7.870,4.836,15.71,432.886,1028.515,1754.183,2214.559,2748.550,3349.326,583.288,30.002,-1.881,unvoiced,1.080,16:53:48
HFC_13.wav,76.092,70.87,70.95,107.310,70.335,36.975,88.282,141.995,41.580,37.963,1.0952766609156876,410.852,609.481,3204.285,420.922,0.896,26.704,6.141,4.348,13.90,424.192,1122.407,1541.962,2119.269,2697.815,3330.805,581.323,30.104,-2.273,unvoiced,0.896,16:53:54
HFC_14.wav,88.679,70.56,106.65,106.646,70.559,36.086,98.790,98.339,84.473,3.285,25.712831065940197,368.322,559.236,2016.759,411.247,1.826,41.614,10.403,4.000,4.79,423.692,1090.834,1635.257,2181.537,2751.033,3376.760,590.614,29.630,-1.546,,1.826,16:53:55
HFC_15.wav,101.957,79.37,93.89,104.677,79.335,25.342,5.875,24.738,0.000,0.000,--undefined--,400.374,842.428,2155.202,455.827,1.708,36.630,8.783,4.171,11.92,430.533,1095.021,1660.838,2196.656,2770.247,3371.882,588.270,29.748,-1.215,unvoiced,1.708,16:53:59
HFC_16.wav,95.825,95.12,81.15,99.642,81.148,18.494,23.461,34.310,18.865,4.630,4.0749389328280525,368.026,427.963,1029.534,383.448,1.620,62.819,14.815,4.240,9.11,374.398,945.888,1711.646,2173.623,2773.057,3320.987,589.318,29.695,-1.866,,1.620,16:54:01
HFC_17.wav,91.737,86.99,92.58,104.841,77.287,27.554,8.877,73.253,71.258,3.115,22.872093214884845,363.672,415.742,943.449,367.549,1.444,67.192,8.308,8.088,13.11,382.928,921.680,1676.594,2178.733,2720.518,3240.292,571.473,30.623,-1.599,,1.444,16:54:03
HFC_18.wav,102.834,96.27,101.35,105.401,96.273,9.128,8.399,11.007,3.989,0.000,--undefined--,425.579,594.001,2432.931,446.638,1.541,54.747,6.814,8.035,14.50,440.114,1030.434,1796.422,2223.533,2816.946,3388.223,589.622,29.680,-2.048,unvoiced,1.541,16:54:05
HFC_19.wav,86.145,91.80,84.01,100.054,74.014,26.040,91.588,84.048,58.835,3.686,15.963065169661135,334.759,643.217,3561.854,377.655,1.357,62.878,9.951,6.319,7.88,376.478,1088.611,1709.676,2196.175,2842.622,3399.694,604.643,28.943,-2.175,,1.357,16:54:07
HFC_20.wav,106.380,99.08,101.32,109.402,99.075,10.327,92.822,21.520,3.200,1.203,2.6598588919867345,458.417,535.156,1941.528,452.920,1.247,59.961,4.812,12.460,17.77,445.103,957.040,1675.334,2223.401,2814.034,3406.783,592.336,29.544,-2.492,unvoiced,1.247,16:54:15
HFC_21.wav,103.024,98.86,91.33,108.972,88.937,20.035,20.112,93.167,87.847,3.796,23.140296847006372,340.923,837.098,2745.408,440.511,0.790,30.694,6.960,4.410,8.61,407.942,1077.332,1735.573,2183.140,2849.914,3357.145,589.841,29.669,-1.411,,0.790,16:54:16
HFC_22.wav,98.801,106.64,79.24,106.676,79.236,27.440,14.690,47.410,25.575,1.362,18.773738815461435,396.889,650.794,4688.502,414.251,1.835,37.913,10.626,3.568,10.50,379.972,1092.398,1659.817,2391.943,2942.678,3476.608,619.327,28.256,-2.712,,1.835,16:54:23
HFC_23.wav,97.110,100.56,107.41,107.409,77.979,29.430,98.207,78.376,61.514,1.808,34.02728057574151,443.663,2429.775,11182.690,384.278,0.830,54.950,10.847,5.066,7.33,407.944,1093.729,1605.718,2214.666,2833.416,3482.852,614.982,28.456,-3.143,,0.830,16:54:37
HFC_24.wav,95.153,87.46,81.95,100.586,80.072,20.514,70.372,67.685,57.026,4.020,14.187129810231024,359.017,589.778,5428.525,392.626,1.120,32.901,10.272,3.203,11.63,373.339,949.576,1660.945,2156.777,2820.006,3423.902,610.113,28.683,-3.993,,1.120,16:54:48
HFC_25.wav,73.456,70.33,73.49,80.467,70.335,10.132,44.277,77.612,32.591,9.157,3.559290508570479,408.645,577.513,2783.451,434.882,0.874,43.904,7.440,5.901,14.44,403.604,1020.689,1634.029,2268.574,2834.852,3400.356,599.351,29.198,-2.485,unvoiced,0.874,16:54:49
HFC_26.wav,92.267,104.54,100.19,104.904,86.695,18.209,95.901,57.713,53.554,4.054,13.209378713668604,326.739,393.203,876.374,360.270,1.357,51.583,8.846,5.831,14.73,338.285,1006.354,1675.675,2167.135,2790.893,3303.462,593.035,29.509,-1.593,,1.357,16:54:55
HFC_27.wav,84.709,76.26,93.01,94.446,76.259,18.188,66.514,66.667,62.385,2.423,25.745359643685816,421.383,1187.728,6375.434,319.978,0.825,43.922,9.693,4.531,10.57,433.199,1064.432,1624.375,2176.159,2747.118,3447.629,602.886,29.027,-3.189,,0.825,16:54:57
HFC_28.wav,97.727,108.50,95.75,108.503,82.290,26.213,1.341,74.353,68.560,3.796,18.059787796982196,392.870,973.705,7498.844,391.946,1.185,46.970,8.436,5.568,9.49,391.943,976.252,1754.464,2260.516,2856.696,3391.164,599.844,29.174,-3.609,,1.185,16:55:02
HFC_29.wav,100.969,74.43,106.14,106.138,74.414,31.725,28.287,189.687,0.857,1.284,0.6669634635182623,391.952,1073.549,2694.066,418.753,1.168,31.276,13.701,2.283,6.01,430.249,1095.988,1716.861,2234.663,2744.693,3288.765,571.703,30.610,-0.804,unvoiced,1.168,16:55:04
HFC_30.wav,94.201,107.17,94.68,107.174,78.570,28.604,1.764,68.606,66.133,4.578,14.444761149064377,349.086,969.450,2671.892,385.580,0.874,30.497,10.874,2.805,4.28,420.624,1090.790,1775.663,2199.062,2761.763,3342.594,584.394,29.946,-1.043,,0.874,16:55:05
HFC_31.wav,100.744,83.77,103.85,103.852,83.773,20.080,97.553,59.610,30.727,0.837,36.692318523922154,387.112,555.663,5899.879,394.678,0.597,42.341,8.374,5.056,13.49,398.921,995.487,1744.298,2268.790,2940.849,3482.004,616.616,28.381,-4.192,,0.597,16:55:12
HFC_32.wav,92.779,102.65,86.05,102.651,86.053,16.598,26.117,62.815,22.016,1.621,13.58011164499952,352.345,499.516,3559.100,365.820,1.234,72.411,9.322,7.768,12.31,353.205,1088.566,1770.678,2286.695,2945.987,3453.330,620.025,28.225,-3.074,,1.234,16:55:21
HFC_33.wav,83.082,83.05,74.42,88.840,74.424,14.417,36.485,27.667,25.483,1.920,13.275925376514701,443.439,781.553,2749.177,485.651,0.781,42.971,8.958,4.797,8.88,464.486,960.813,1738.283,2206.672,2924.911,3405.274,588.158,29.754,-1.717,,0.781,16:55:24
HFC_34.wav,83.225,105.19,71.32,108.546,71.318,37.227,10.895,120.988,75.605,52.044,1.4527224853075291,414.474,730.270,4993.012,447.705,1.480,37.247,8.111,4.592,10.43,439.300,1057.972,1737.780,2255.554,2792.732,3399.567,592.053,29.558,-3.304,unvoiced,1.480,16:55:33
HFC_35.wav,93.107,89.31,91.44,96.279,83.963,12.316,73.589,53.593,14.704,1.546,9.510880315568661,86.556,365.731,1504.335,367.603,0.970,49.626,9.791,5.068,8.81,370.913,1036.308,1865.133,2395.553,3002.094,3533.213,632.460,27.670,-2.667,,0.970,16:55:41
HFC_36.wav,81.996,87.38,98.49,108.207,70.542,37.665,18.510,120.801,24.551,30.309,0.8100171328450041,402.437,1137.362,5211.154,426.239,1.089,58.563,7.348,7.970,8.56,413.646,1073.477,1740.185,2249.099,2907.756,3430.747,603.420,29.001,-2.271,unvoiced,1.089,16:55:42
HFC_37.wav,93.860,103.24,104.15,108.042,81.031,27.011,94.697,78.856,75.783,4.699,16.126585050135468,342.609,923.384,3574.387,372.660,1.809,49.904,10.504,4.751,9.82,377.952,968.668,1684.617,2164.418,2841.991,3362.673,596.944,29.316,-2.014,,1.809,16:55:48
HFC_38.wav,80.674,103.61,94.23,108.245,70.335,37.910,8.004,99.981,56.336,29.192,1.9298782833624162,445.451,676.610,2881.648,448.251,1.216,40.797,6.167,6.615,13.98,437.195,1012.225,1661.149,2200.514,2800.597,3381.642,588.889,29.717,-2.309,unvoiced,1.216,16:55:51
HFC_39.wav,78.745,72.14,95.18,96.087,71.706,24.381,93.808,33.103,30.297,2.197,13.788712479611837,405.113,715.136,2923.433,458.952,1.365,48.851,9.887,4.941,10.34,435.465,1034.771,1688.151,2219.556,2813.765,3389.944,590.896,29.616,-1.874,,1.365,16:55:56
HFC_40.wav,99.166,95.11,78.56,102.919,78.563,24.355,65.905,23.866,10.643,3.590,2.964845771468553,379.782,621.531,3567.097,390.758,1.532,33.340,7.832,4.257,13.89,390.032,998.347,1717.248,2250.473,2948.026,3428.020,607.598,28.802,-3.109,,1.532,16:56:03
HFC_41.wav,78.656,99.88,71.29,100.701,71.292,29.409,5.120,34.100,31.244,1.632,19.149068710230324,445.728,680.238,2339.073,458.181,1.532,54.431,7.505,7.252,14.04,456.503,1076.518,1598.632,2186.603,2784.586,3341.125,576.924,30.333,-1.487,,1.532,16:56:06
HFC_42.wav,80.465,86.90,77.63,86.903,77.633,9.269,23.737,60.358,0.000,0.000,--undefined--,323.387,399.403,798.675,327.270,2.094,92.783,10.028,9.253,6.68,371.051,1006.343,1668.051,2156.577,2849.182,3400.152,605.820,28.886,-0.730,,2.094,16:56:13
HFC_43.wav,87.086,100.20,77.67,104.735,70.335,34.400,72.646,195.874,43.540,13.543,3.214855806432098,341.943,1131.478,4171.684,287.021,0.812,57.606,8.003,7.198,8.44,382.338,1063.259,1723.170,2309.773,2959.168,3471.854,617.903,28.322,-2.139,unvoiced,0.812,16:56:17
HFC_44.wav,88.542,79.72,89.72,92.986,74.769,18.217,72.066,43.077,34.495,2.702,12.764715757588663,339.193,737.563,5285.405,354.593,1.295,31.179,11.196,2.785,12.75,356.588,938.809,1669.786,2105.766,2803.669,3326.909,594.064,29.458,-3.676,,1.295,16:56:32
HFC_45.wav,87.880,87.67,88.42,101.039,73.215,27.824,90.333,71.046,66.102,2.868,23.050668792121012,317.056,433.045,2051.090,361.670,1.220,36.055,9.013,4.000,13.30,358.822,966.324,1680.323,2101.810,2779.996,3369.765,602.189,29.061,-2.383,,1.220,16:57:01
HFC_46.wav,94.575,94.94,106.00,108.755,80.269,28.487,22.380,59.191,47.779,2.510,19.036009206367815,355.649,459.056,2528.839,372.372,1.594,45.030,5.961,7.554,14.01,373.512,981.115,1714.032,2145.177,2824.408,3357.566,596.811,29.323,-2.506,,1.594,16:57:17
