file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_01.wav,90.206,74.81,83.90,107.634,74.812,32.822,87.746,73.657,20.433,0,--undefined--,298.972,337.988,476.042,318.293,1.076,60.443,10.691,5.653,10.82,342.260,1090.791,1743.605,2261.648,2939.612,3486.766,628.901,27.826,0.343,,
HFC_02.wav,99.456,93.93,81.99,103.278,81.988,21.290,63.426,65.997,61.243,1.008,60.76555759110164,280.365,321.815,438.099,314.603,0.496,51.233,6.047,8.472,10.19,333.718,960.050,1586.972,2274.989,2958.395,3503.403,633.937,27.605,0.276,,
HFC_03.wav,88.785,99.55,86.01,106.390,82.023,24.367,18.187,55.483,53.444,4.602,11.614311981536414,257.970,333.515,541.970,321.386,0.869,41.438,10.929,3.792,8.09,333.526,1014.107,1648.693,2136.458,2871.561,3430.481,619.391,28.254,-0.109,,
HFC_04.wav,87.755,104.15,78.06,104.151,76.830,27.321,1.322,88.737,85.612,1.829,46.79553136369012,338.684,434.153,1088.501,370.562,1.093,35.747,12.349,2.895,12.05,407.397,943.396,1560.265,2063.351,2831.662,3317.420,582.005,30.068,-1.384,,
HFC_05.wav,92.368,101.52,81.36,107.212,81.361,25.851,24.060,87.849,72.734,2.800,25.972149333053608,301.384,346.421,389.155,343.654,0.536,59.027,7.468,7.904,13.34,329.162,899.154,1706.476,2240.948,2898.738,3435.473,621.262,28.168,0.030,,
HFC_06.wav,95.841,77.93,80.55,99.795,77.930,21.864,51.477,85.264,78.302,0.973,80.44027629204726,256.503,336.625,481.194,300.026,0.514,22.392,6.814,3.286,7.76,357.180,1098.470,1739.326,2275.942,3048.480,3500.066,628.577,27.841,0.030,,
HFC_07.wav,91.147,88.78,86.93,105.030,84.211,20.818,33.418,96.413,89.489,4.218,21.215574197480464,312.133,355.081,584.155,318.175,0.474,80.034,4.218,18.974,13.05,334.559,992.661,1604.431,2097.974,2890.194,3424.262,617.941,28.320,-0.546,,
HFC_08.wav,91.623,92.41,81.01,106.068,81.011,25.057,27.676,103.809,98.691,5.014,19.68329274335625,314.083,335.339,368.315,323.016,0.698,45.844,6.447,7.111,17.12,330.182,892.924,1579.087,2191.065,2916.715,3422.155,618.395,28.299,-0.347,,
HFC_09.wav,90.006,97.05,81.93,106.194,81.926,24.268,13.706,64.859,56.856,3.725,15.262232841588116,255.599,362.742,598.572,354.355,0.940,38.745,7.983,4.854,12.00,343.235,817.790,1485.545,2049.868,2833.021,3296.431,590.639,29.629,-0.038,,
HFC_10.wav,95.922,78.55,96.34,103.546,78.545,25.001,78.374,50.353,47.957,1.309,36.63506981061994,295.512,310.534,334.637,304.552,0.764,57.083,9.163,6.230,14.17,330.831,842.992,1701.878,2190.274,2955.826,3506.061,635.046,27.557,0.500,,
