file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,86.751,92.15,81.47,92.154,78.865,13.289,4.571,54.210,46.942,1.479,31.737581428464438,351.768,378.369,523.488,357.253,0.338,80.662,8.874,9.089,17.50,356.346,849.239,1569.683,2117.674,2705.783,3259.488,580.628,30.140,-1.176,,1.247,17:19:48
HFC_02.wav,94.881,89.51,85.07,102.074,85.065,17.009,15.810,56.157,45.077,1.335,33.77491851451362,346.026,420.169,1082.648,370.748,1.124,73.613,5.783,12.728,17.04,365.320,1023.108,1582.570,2176.327,2759.846,3194.790,565.894,30.925,-2.124,,2.142,17:19:50
HFC_03.wav,88.383,72.16,102.15,106.244,72.084,34.161,45.049,111.858,83.322,2.618,31.82529965155778,327.975,569.615,1530.944,319.013,1.146,51.133,5.673,9.014,12.76,387.461,936.920,1569.237,2144.879,2771.919,3219.190,566.346,30.900,-1.647,,0.825,17:19:52
HFC_04.wav,90.832,89.31,86.09,105.552,84.652,20.900,32.056,53.444,37.651,2.094,17.984258361547887,353.829,462.813,2076.462,345.774,1.194,65.446,5.443,12.023,16.44,356.869,1226.932,1836.101,2288.711,2926.896,3387.665,606.159,28.870,-2.804,,1.194,17:20:14
HFC_05.wav,91.861,97.59,85.35,103.001,80.127,22.874,21.835,64.660,31.668,1.454,21.78201009173721,295.608,368.242,451.573,364.667,1.032,66.552,9.208,7.228,15.99,337.921,945.049,1639.641,2191.066,2777.289,3257.914,583.999,29.966,-0.178,,1.032,17:20:31
HFC_06.wav,87.912,80.29,91.98,100.468,72.773,27.695,12.033,105.026,97.738,4.630,21.11181180205149,276.308,351.498,483.413,337.887,1.080,55.753,9.722,5.735,13.61,346.460,856.581,1541.097,2072.733,2672.927,3203.261,571.360,30.629,-0.240,,1.080,17:20:33
HFC_07.wav,92.199,87.34,83.68,102.238,83.685,18.553,14.592,90.829,86.608,3.389,25.55197128731757,316.130,364.211,423.754,360.136,0.738,62.316,7.457,8.357,16.32,357.764,790.029,1586.521,2101.445,2791.957,3364.539,601.355,29.101,-0.388,,0.738,17:20:38
HFC_08.wav,96.916,97.54,93.10,102.905,80.542,22.363,6.039,57.725,55.177,3.151,17.510630717522456,329.799,375.971,409.508,379.254,1.111,58.975,7.202,8.188,21.43,373.538,687.818,1492.824,2009.046,2684.114,3312.617,587.816,29.771,-0.596,,1.111,17:20:39
HFC_09.wav,88.476,80.18,83.07,99.211,76.599,22.612,87.400,72.918,48.617,1.499,32.443355407982935,366.295,543.210,2239.843,364.200,1.335,56.880,13.487,4.217,10.29,360.124,1046.955,1735.620,2248.647,2861.600,3368.411,601.658,29.086,-3.049,,1.335,17:20:42
HFC_10.wav,93.270,87.66,90.82,105.719,80.798,24.921,16.976,52.589,42.035,2.297,18.296350354455466,343.279,368.237,396.160,351.021,1.523,50.807,8.205,6.192,19.29,359.508,749.477,1500.939,2044.131,2744.261,3218.159,571.730,30.609,-0.973,,1.523,17:20:45
HFC_11.wav,96.033,76.45,85.88,105.488,76.447,29.040,79.456,52.789,50.250,0.522,96.18875828365384,267.369,404.556,1581.981,315.306,0.957,46.265,9.926,4.661,7.24,337.997,1094.544,1678.613,2208.646,2907.121,3389.061,610.213,28.679,-2.252,,0.957,17:20:52
HFC_12.wav,96.084,95.25,91.84,105.344,86.588,18.756,25.409,50.185,32.991,1.479,22.30539601428213,369.638,624.230,2139.874,366.416,1.352,50.790,4.807,10.566,19.93,374.601,1174.453,1828.008,2283.555,2848.942,3313.176,587.715,29.776,-2.115,,1.352,17:21:07
HFC_13.wav,90.207,83.95,76.84,94.091,76.835,17.256,70.837,52.963,9.622,0.000,--undefined--,353.050,391.388,591.821,359.894,0.896,69.053,3.908,17.670,21.04,382.254,997.814,1654.954,2181.298,2774.166,3312.227,585.995,29.864,-0.765,,0.896,17:21:08
HFC_14.wav,92.079,87.34,87.33,107.061,84.532,22.529,34.096,72.286,37.703,1.402,26.898015594420343,345.791,578.019,2424.654,336.104,1.427,42.732,3.855,11.086,21.02,344.925,1182.263,1827.285,2375.538,2901.544,3385.988,608.213,28.773,-2.583,,1.427,17:21:14
HFC_15.wav,90.318,103.22,76.40,104.185,76.402,27.783,91.026,64.532,23.061,3.193,7.2221126049741615,342.533,368.024,419.492,351.800,1.409,79.628,7.096,11.222,16.79,352.197,790.100,1607.238,2173.889,2879.490,3412.984,612.157,28.587,-0.782,,1.409,17:21:18
HFC_16.wav,90.137,96.53,88.04,102.929,83.011,19.918,16.369,54.609,49.368,3.434,14.377121196936605,323.200,360.250,439.552,349.411,0.874,76.910,6.868,11.199,15.37,351.386,851.593,1604.122,2180.395,2781.542,3308.151,591.353,29.593,-0.407,,0.874,17:21:29
HFC_17.wav,94.613,102.80,82.06,105.287,81.397,23.890,14.812,64.934,50.378,3.796,13.270425893536506,316.928,373.703,441.653,362.629,1.185,65.503,6.327,10.353,17.79,357.148,857.314,1574.423,2079.741,2739.955,3340.526,596.676,29.329,-0.585,,1.185,17:21:31
