file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_01.wav,86.564,72.39,84.54,100.090,72.388,27.702,36.145,93.388,61.340,1.933,31.737637067454912,222.475,297.978,405.285,242.384,1.035,43.969,9.180,4.789,16.56,329.303,1085.314,1754.630,2379.573,2935.066,3347.377,603.615,28.992,-0.231,,
HFC_02.wav,86.953,72.17,79.40,101.523,72.166,29.357,35.160,111.318,82.955,3.100,26.763021726681718,262.516,347.901,423.061,354.661,0.807,35.643,6.819,5.227,16.92,304.666,1156.191,1808.842,2238.126,2889.203,3294.304,597.928,29.268,-0.396,,
HFC_03.wav,95.074,88.55,75.58,103.902,73.402,30.500,13.020,69.639,61.203,2.347,26.078359668415818,338.259,481.969,1502.676,367.510,1.491,29.790,9.052,3.291,18.22,370.364,1031.487,1616.970,2109.783,2736.702,3202.168,566.361,30.899,-2.088,,
HFC_04.wav,91.776,102.31,86.80,102.603,85.775,16.828,25.903,43.792,23.273,1.528,15.229024202802785,321.359,369.442,522.182,349.625,0.982,51.679,7.641,6.763,21.34,341.769,1098.365,1620.791,2070.364,2693.044,3203.798,572.406,30.573,-0.750,,
HFC_05.wav,94.028,77.35,88.50,102.940,77.346,25.593,18.995,52.333,47.708,1.815,26.281130745686546,333.758,401.913,799.788,355.313,1.377,43.066,10.529,4.090,17.46,368.323,1110.456,1579.869,2029.303,2657.474,3221.840,570.703,30.664,-1.905,,
HFC_06.wav,88.235,70.90,76.31,108.494,70.899,37.595,56.591,101.363,49.204,0.773,63.646376398786856,323.274,342.028,367.624,335.409,1.294,42.613,5.025,8.480,21.80,321.203,1115.540,1782.273,2238.808,2881.499,3191.486,574.057,30.485,-0.512,,
HFC_07.wav,89.577,71.83,76.25,106.216,71.834,34.382,45.518,67.181,45.930,1.180,38.908501240580875,324.959,365.121,520.737,335.878,1.271,38.711,7.083,5.465,20.15,342.962,1172.487,1650.851,2159.894,2809.439,3265.514,584.510,29.940,-0.671,,
HFC_08.wav,85.599,97.77,76.54,103.362,71.727,31.635,68.317,111.826,65.865,1.306,50.449723057422155,275.704,344.508,478.547,338.314,1.149,44.175,8.269,5.343,15.29,311.762,1190.505,1831.476,2348.950,2986.816,3304.941,598.636,29.233,-0.364,,
HFC_09.wav,88.080,71.15,79.68,107.382,71.150,36.232,66.226,100.260,44.355,0.391,113.39797166124976,274.472,342.114,463.447,335.478,1.278,33.519,7.823,4.285,14.80,322.690,1133.972,1862.503,2334.225,2919.266,3277.078,590.877,29.617,-0.059,,
HFC_10.wav,88.004,70.80,83.98,108.661,70.798,37.863,85.684,56.508,14.181,0.603,23.523055747554466,281.660,389.405,1894.459,314.448,1.659,32.493,7.837,4.146,12.72,326.752,1195.202,1879.747,2342.378,2952.330,3172.407,569.131,30.749,-2.632,,
HFC_11.wav,85.852,70.51,86.75,105.406,70.515,34.891,78.480,89.818,25.215,0,--undefined--,280.284,431.267,2355.264,318.786,1.149,49.203,11.315,4.348,9.06,314.841,1187.995,1852.461,2379.455,2972.977,3308.738,598.779,29.226,-2.973,,
HFC_12.wav,89.597,71.00,85.33,106.329,71.000,35.328,45.620,82.139,59.671,1.450,41.16435979157407,326.940,363.997,542.898,335.088,1.035,55.512,4.349,12.765,18.51,333.224,1195.810,1777.687,2349.302,2909.432,3227.926,578.940,30.228,-0.687,,
HFC_13.wav,88.591,97.05,75.88,103.178,72.485,30.694,31.199,143.445,122.573,6.740,18.186271149956436,274.953,389.384,985.792,233.098,0.890,31.706,8.425,3.763,14.98,315.622,1146.999,1780.852,2256.892,2885.957,3245.201,585.916,29.868,-2.049,,
HFC_14.wav,92.316,72.41,79.32,106.421,72.413,34.008,34.292,80.371,51.711,3.358,15.40131254210049,327.795,383.557,593.281,356.675,1.042,48.874,4.797,10.190,17.24,344.221,1137.894,1745.849,2303.801,2916.687,3285.437,588.243,29.750,-0.579,,
HFC_15.wav,89.111,71.91,84.89,102.735,71.908,30.828,24.719,85.287,62.325,3.111,20.03587134185137,303.323,377.317,633.215,350.449,1.286,44.634,5.055,8.830,20.78,326.760,1201.034,1813.323,2248.664,2879.499,3178.692,570.386,30.681,-0.825,,
HFC_16.wav,85.291,70.97,85.31,103.643,70.969,32.674,58.957,125.946,47.080,0.450,104.60125358609218,252.438,345.867,483.394,346.870,1.111,56.786,6.751,8.411,16.96,302.297,1129.668,1802.305,2291.120,2913.103,3260.594,591.660,29.578,-0.136,,
HFC_17.wav,93.533,97.70,81.60,105.638,75.559,30.079,79.055,76.700,22.059,0.861,25.62459310151895,304.276,332.992,472.529,304.937,1.742,57.540,9.183,6.266,18.35,316.661,1038.067,1573.386,2179.709,2896.705,3274.610,591.590,29.581,-0.260,,
HFC_18.wav,90.390,77.00,83.80,99.842,77.002,22.840,22.771,94.347,72.132,2.054,35.125881843579755,284.149,384.749,688.405,360.841,1.217,51.038,6.571,7.767,15.18,348.789,1003.054,1648.803,2164.053,2798.460,3234.270,577.096,30.324,-0.904,,
HFC_19.wav,86.497,100.77,85.75,103.414,72.225,31.189,60.532,93.228,58.801,1.429,41.161985708796635,232.233,310.448,427.747,335.294,1.400,45.993,6.785,6.778,16.81,314.319,1078.991,1758.590,2254.984,2933.211,3162.615,569.659,30.720,-0.052,,
HFC_20.wav,90.248,106.35,80.33,106.418,80.328,26.090,25.479,102.444,57.422,2.314,24.816862386195243,283.740,785.408,1500.285,873.961,1.080,56.728,7.404,7.662,14.29,356.947,1027.784,1752.495,2237.207,2866.417,3225.464,573.704,30.504,-1.467,,
HFC_21.wav,88.920,72.09,76.84,104.942,72.093,32.849,54.919,105.702,51.849,1.429,36.29489495871795,302.240,342.159,420.565,329.171,1.050,63.019,4.286,14.705,19.69,309.533,1172.028,1780.658,2281.290,2900.736,3214.165,580.926,30.124,-0.504,,
HFC_22.wav,90.661,79.14,78.54,102.891,78.510,24.381,21.900,115.101,79.836,3.080,25.91856452041942,326.644,383.084,681.592,352.729,0.974,51.123,7.701,6.639,18.08,330.792,1165.269,1772.515,2214.672,2889.045,3248.829,583.608,29.986,-1.465,,
HFC_23.wav,87.608,71.18,85.34,97.956,71.185,26.772,33.092,96.791,71.781,2.987,24.031836245954157,300.417,395.426,904.964,358.091,0.837,48.432,7.766,6.236,16.13,309.972,1096.424,1759.881,2200.624,2814.744,3244.767,586.959,29.815,-1.695,,
HFC_24.wav,95.446,81.47,91.31,103.887,81.422,22.465,20.261,55.609,49.850,3.129,15.930695763645776,312.967,394.304,661.945,355.480,1.278,32.897,8.996,3.657,16.11,377.515,1112.634,1605.063,2195.422,2798.985,3290.550,582.607,30.037,-1.223,,
HFC_25.wav,91.906,70.72,85.74,107.688,70.720,36.967,73.997,74.230,29.759,0,--undefined--,292.444,348.521,666.659,323.538,1.225,59.952,6.122,9.792,15.55,297.065,1146.833,1776.232,2244.852,2865.072,3317.978,604.183,28.965,-1.049,,
HFC_26.wav,89.702,80.55,79.99,97.646,78.103,19.544,23.153,88.950,58.649,2.738,21.419886135283104,243.769,334.209,405.886,365.742,0.913,58.400,3.833,15.235,19.28,324.316,999.192,1632.958,2209.815,2860.022,3201.215,575.380,30.415,-0.351,,
HFC_27.wav,96.543,72.62,85.90,108.576,72.620,35.956,56.794,50.760,31.299,0.908,34.452612615827945,255.025,336.031,613.564,311.127,1.651,39.197,4.542,8.629,21.11,331.192,1180.012,1714.703,2263.841,2896.651,3276.809,589.123,29.705,-0.516,,
HFC_28.wav,88.947,71.73,84.18,102.556,71.726,30.830,41.517,85.376,59.648,2.470,24.14503842186765,290.515,364.008,659.156,330.428,1.012,57.644,8.399,6.863,15.86,335.251,1189.419,1739.439,2286.680,2881.493,3228.347,578.619,30.244,-1.309,,
HFC_29.wav,94.139,76.59,81.92,108.846,76.590,32.256,47.670,100.824,78.308,1.921,40.75500890378283,321.336,346.744,466.364,323.048,1.301,59.379,4.227,14.047,23.19,333.290,1204.543,1745.342,2302.822,2899.925,3281.125,589.567,29.683,-1.279,,
HFC_30.wav,89.594,70.81,82.38,103.809,70.811,32.999,56.999,69.631,42.280,0.743,56.94029716882821,322.391,359.088,439.269,340.270,1.347,45.317,5.940,7.629,20.45,337.628,1113.034,1744.286,2211.623,2835.006,3234.244,579.323,30.208,-0.388,,
HFC_31.wav,88.037,70.60,84.22,103.803,70.597,33.205,53.178,73.480,45.903,0.876,52.39086790673856,284.724,356.826,496.458,346.761,1.141,63.805,3.943,16.183,18.41,325.076,1169.090,1829.314,2308.490,2904.509,3283.617,591.708,29.575,-0.190,,
HFC_32.wav,92.132,80.26,85.03,106.335,80.262,26.073,54.201,103.599,54.285,1.332,40.75462439902287,327.357,357.800,434.716,343.858,1.126,48.254,6.216,7.763,20.33,315.367,1148.104,1847.436,2295.305,2911.100,3116.252,560.177,31.240,-0.327,,
HFC_33.wav,93.293,79.84,91.30,100.954,79.841,21.113,24.520,66.809,45.662,2.330,19.595564941755917,283.987,367.661,547.323,359.440,1.073,72.050,9.321,7.730,17.64,349.276,1031.274,1668.059,2162.267,2785.616,3204.474,571.040,30.646,-0.609,,
HFC_34.wav,89.908,72.71,84.78,105.438,72.710,32.728,48.410,83.169,48.659,0.688,70.71588037341866,295.161,352.415,455.599,333.240,1.453,64.556,6.537,9.876,21.08,334.580,1083.143,1707.962,2216.648,2842.628,3280.179,589.120,29.705,-0.214,,
