file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,93.526,92.17,100.33,100.328,80.105,20.223,98.835,89.145,54.899,2.949,18.619014451534184,201.242,282.923,392.071,208.536,1.357,68.162,12.163,5.604,7.04,327.112,869.455,1622.930,2301.213,2964.866,3376.326,609.843,28.696,0.278,,1.357,11:16:24
HFC_02.wav,84.737,77.79,100.72,100.716,75.062,25.654,98.952,107.182,104.863,8.012,13.087819425536372,190.429,267.427,393.695,212.319,1.747,62.298,13.449,4.632,3.44,326.316,991.990,1585.059,2221.824,2844.704,3449.423,624.621,28.017,0.249,,1.747,11:16:28
HFC_03.wav,89.595,96.25,76.83,104.755,74.837,29.917,56.885,126.655,103.295,5.177,19.95392785557217,202.648,299.656,566.846,275.567,1.352,74.311,12.202,6.090,5.08,324.905,977.080,1614.627,2252.518,2880.303,3479.069,630.833,27.741,0.015,,1.352,11:16:44
HFC_04.wav,96.127,83.07,87.74,101.943,83.069,18.874,77.386,21.032,20.594,3.620,5.689061869604735,193.816,271.930,397.633,188.245,1.796,43.035,10.860,3.963,17.71,317.262,650.514,1444.139,2190.630,2814.479,3374.132,611.374,28.624,-0.137,,1.796,11:16:54
HFC_05.wav,76.863,85.21,74.25,94.118,71.792,22.326,6.698,36.744,35.953,5.814,6.183736207868469,252.514,356.371,1476.255,289.894,1.462,58.923,10.260,5.743,9.55,315.111,1060.690,1682.526,2296.828,2933.527,3490.673,635.113,27.554,-2.404,,1.462,11:17:14
HFC_06.wav,89.437,74.97,78.25,106.480,74.936,31.544,15.866,55.363,54.468,3.842,14.177083192307098,185.082,258.195,378.589,177.278,1.822,69.308,11.800,5.873,13.98,306.821,817.494,1494.211,2189.817,2811.219,3458.380,630.312,27.764,0.133,,1.822,11:17:15
HFC_07.wav,84.411,83.02,83.03,98.322,71.682,26.640,62.151,57.799,36.350,1.534,23.698582644211,170.410,270.643,446.822,178.804,1.304,45.400,9.586,4.736,7.54,308.268,1165.794,1671.986,2385.710,3118.973,3485.867,635.520,27.537,0.296,,1.304,11:17:28
HFC_08.wav,97.833,88.99,100.78,102.455,88.768,13.686,69.681,18.554,18.052,3.596,5.01951059139213,197.367,274.847,408.616,193.821,1.251,46.768,9.191,5.089,18.63,308.192,643.386,1417.802,2132.156,2801.877,3402.945,618.951,28.274,-0.150,,1.251,11:17:30
HFC_09.wav,94.379,89.33,103.10,103.102,83.577,19.525,99.055,65.661,18.590,3.129,5.94159834859511,203.134,272.296,408.226,203.010,1.598,72.661,12.202,5.955,10.40,320.104,802.686,1459.130,2250.953,2989.202,3411.771,618.333,28.302,0.114,,1.598,11:18:14
HFC_10.wav,88.003,77.91,83.52,106.418,77.914,28.504,16.865,104.798,90.218,5.601,16.10714709792789,170.069,264.925,429.844,164.847,1.339,65.112,12.696,5.129,6.63,338.267,1060.660,1637.587,2279.211,2994.373,3444.251,621.197,28.171,0.548,,1.339,11:18:28
