file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_01.wav,82.189,83.53,97.95,101.275,74.770,26.505,86.996,80.174,71.419,3.346,21.34471010938075,303.276,349.144,742.920,306.609,0.598,76.997,5.855,13.150,16.09,326.894,1140.291,1684.354,2190.969,2887.385,3306.627,595.947,29.365,-0.792,,
HFC_02.wav,85.310,84.40,74.64,88.127,74.636,13.491,55.458,34.886,18.480,1.872,9.86943720370697,6.236,92.498,296.855,246.849,0.801,62.326,7.490,8.321,13.81,302.372,1008.336,1708.249,2176.704,2782.469,3247.719,589.069,29.708,0.386,,
HFC_03.wav,92.371,80.58,80.06,106.948,80.061,26.888,47.292,117.182,112.608,3.195,35.250237793878696,281.731,329.708,375.145,329.386,0.783,52.794,8.306,6.356,16.12,334.665,673.544,1576.766,2067.468,2794.839,3298.206,592.708,29.525,0.128,,
HFC_04.wav,89.627,105.92,82.60,105.921,76.522,29.399,13.931,96.824,62.152,1.726,36.00146086331051,226.714,337.602,411.266,352.846,1.159,61.444,10.358,5.932,11.05,348.444,907.163,1566.933,2164.441,2797.686,3334.028,597.117,29.308,0.546,,
HFC_05.wav,95.891,79.20,86.84,102.498,79.204,23.293,60.454,53.027,40.442,1.817,22.263132295066168,286.774,302.957,339.437,285.519,0.826,55.029,8.477,6.491,16.78,307.320,1118.047,1746.022,2317.118,2918.974,3394.953,617.526,28.339,-0.075,,
HFC_06.wav,84.111,72.41,102.60,102.596,72.407,30.189,98.360,66.329,63.994,2.108,30.364411119820623,315.203,408.386,1315.522,336.691,0.949,50.858,9.484,5.363,7.85,369.818,949.836,1611.883,2189.137,2875.878,3448.889,615.814,28.418,-1.899,Aici erau 2 vaci suprapuse,
HFC_07.wav,89.623,106.66,99.76,107.833,79.414,28.419,3.438,61.317,59.504,3.139,18.958731371795466,185.863,283.400,720.828,233.944,1.115,37.416,9.416,3.974,12.04,289.773,1032.783,1682.763,2206.140,2882.544,3388.681,619.782,28.236,-0.440,,
HFC_08.wav,89.175,89.35,88.34,97.218,74.042,23.176,57.760,59.587,58.325,4.770,12.227033882850776,289.695,437.190,3139.574,291.672,1.677,86.471,11.031,7.839,10.29,342.781,1092.546,1688.132,2288.755,2884.463,3420.374,615.519,28.431,-3.232,,
HFC_09.wav,92.311,96.44,85.33,106.702,84.799,21.903,18.040,45.810,44.024,1.909,23.064949160153674,164.308,313.261,768.969,229.695,0.786,27.874,6.999,3.983,14.48,288.660,995.216,1615.185,2157.898,2927.583,3415.344,625.337,27.985,-1.156,,
HFC_10.wav,93.647,92.39,86.93,102.235,84.646,17.589,15.311,38.772,37.948,3.631,10.450638727191892,262.734,327.346,672.593,290.605,1.515,42.761,10.894,3.925,14.39,390.917,1207.318,1677.389,2243.062,2890.177,3409.629,603.742,28.986,-0.638,,
HFC_100.wav,96.634,81.02,104.18,106.978,81.021,25.957,83.703,34.253,32.987,0.575,57.35112812673873,285.568,313.788,346.249,309.381,0.869,35.859,12.079,2.969,13.87,327.106,1016.545,1653.985,2199.423,2991.178,3476.798,629.938,27.780,0.493,,
HFC_101.wav,81.265,75.16,77.41,90.337,75.165,15.172,84.418,59.269,56.328,4.717,11.940838876656297,241.113,320.567,384.429,326.644,0.742,52.398,9.435,5.554,8.18,341.380,1027.107,1646.772,2117.528,2870.119,3466.709,625.066,27.997,0.257,,
HFC_102.wav,89.324,78.29,80.27,99.055,75.096,23.959,43.430,79.040,72.119,2.680,26.912968322495985,268.901,348.427,626.893,350.563,0.746,59.734,11.389,5.245,6.48,335.861,1154.797,1714.242,2328.702,2975.953,3385.941,610.016,28.688,-0.092,,
HFC_103.wav,86.992,87.32,74.85,103.488,73.175,30.313,13.089,93.142,90.187,5.093,17.709419727933014,271.441,368.786,806.672,338.897,1.080,45.292,11.574,3.913,8.03,345.174,824.809,1559.402,2087.156,2848.611,3419.856,614.936,28.458,-1.002,,
HFC_104.wav,101.934,104.33,78.17,108.316,78.169,30.147,43.470,81.155,76.232,3.615,21.084894607612874,255.173,326.917,397.173,327.531,0.553,58.897,10.846,5.430,6.86,337.906,848.987,1620.326,2158.181,2900.221,3372.986,607.016,28.830,0.295,,
HFC_105.wav,77.771,77.11,85.32,98.507,72.747,25.760,13.061,80.284,75.305,4.795,15.704280999216603,226.466,347.240,547.846,355.118,0.834,34.611,9.590,3.609,5.22,357.297,978.742,1654.893,2133.507,2819.092,3370.169,602.574,29.042,0.229,,
HFC_106.wav,79.174,76.77,88.47,89.557,71.822,17.735,73.826,58.147,47.199,3.400,13.883568086602557,226.186,341.048,409.593,349.771,0.882,42.128,8.499,4.957,7.74,350.587,871.292,1619.719,2074.287,2733.891,3290.929,588.068,29.758,0.077,,
