file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_01.wav,90.637,73.34,87.45,104.095,73.338,30.757,47.821,97.567,60.818,1.163,52.292285013371355,336.525,377.937,538.054,343.984,0.860,73.182,3.489,20.974,16.94,349.014,1183.510,1760.831,2295.906,2867.223,3211.282,572.454,30.570,-0.603,,
HFC_02.wav,94.969,79.05,86.98,100.709,79.049,21.660,19.892,57.273,46.931,2.235,20.996961886273624,366.135,433.374,1064.134,365.706,1.119,37.901,9.388,4.037,17.52,376.561,1109.407,1566.926,2079.965,2749.328,3228.525,570.393,30.681,-2.220,,
HFC_03.wav,92.769,99.71,79.74,107.608,71.673,35.935,37.568,106.883,43.852,0.714,61.393490504564795,197.527,270.240,434.815,211.154,1.400,34.934,7.500,4.658,12.74,295.781,1241.796,1921.261,2378.627,3015.869,3290.497,598.943,29.218,0.351,,
HFC_04.wav,85.400,85.72,87.29,92.833,70.744,22.089,45.962,95.354,87.777,5.143,17.067885548652466,289.391,560.239,2739.851,278.621,0.875,34.649,9.714,3.567,12.91,311.487,1312.306,1718.342,2233.272,3000.410,3211.786,580.060,30.169,-2.885,,
HFC_05.wav,91.453,71.84,85.76,108.144,71.839,36.306,42.112,79.742,57.460,1.516,37.890437388730874,313.867,368.170,530.106,350.424,0.989,48.198,6.571,7.335,18.38,335.879,1136.797,1871.671,2391.811,2992.520,3291.676,591.159,29.603,-0.371,,
HFC_06.wav,76.109,70.51,76.45,80.996,70.509,10.487,67.348,40.481,12.300,1.163,10.57567198625722,315.325,480.353,2247.098,324.555,0.860,80.504,2.908,27.687,11.90,335.407,1202.888,1801.200,2368.068,2919.659,3292.075,591.334,29.594,-2.051,,
HFC_07.wav,91.342,74.97,90.08,105.560,74.970,30.591,23.666,71.486,63.627,3.037,20.949724904195666,310.279,434.380,1153.119,346.348,1.811,37.512,8.007,4.685,15.53,376.142,1137.684,1622.810,2204.320,2820.010,3213.333,567.438,30.840,-1.722,,
HFC_08.wav,89.310,71.66,87.60,103.436,71.659,31.777,48.743,79.220,58.458,1.035,56.48979547629705,324.402,389.718,895.257,346.177,0.966,58.259,6.727,8.661,16.57,333.052,1177.755,1721.352,2257.207,2917.265,3379.340,609.257,28.723,-1.550,,
HFC_09.wav,87.919,70.53,88.58,107.107,70.533,36.574,69.945,85.968,26.949,0.000,--undefined--,324.088,354.460,480.410,330.296,1.347,45.870,5.569,8.237,16.97,331.834,1202.156,1769.119,2280.291,2882.971,3350.106,603.654,28.990,-0.164,,
HFC_10.wav,91.219,71.41,86.22,106.664,71.413,35.251,43.978,73.594,54.144,1.173,46.141754273347836,341.778,444.334,1568.611,344.093,1.278,48.212,7.432,6.487,16.26,361.174,1129.030,1685.223,2187.023,2761.301,3286.240,585.013,29.914,-1.987,,
HFC_11.wav,90.097,70.34,75.06,109.956,70.339,39.617,89.944,95.088,26.721,6.528,4.093383168366525,260.854,336.397,510.548,328.384,1.149,51.676,4.787,10.795,16.48,304.012,1076.343,1812.009,2278.622,2945.016,3314.489,602.095,29.065,-0.284,unvoiced,
HFC_12.wav,88.770,70.42,80.17,107.376,70.415,36.961,65.689,93.128,46.337,0.769,60.289264526978656,313.871,346.141,429.771,332.105,1.301,35.443,6.533,5.425,19.46,321.062,1245.293,1915.176,2346.433,2993.983,3296.918,595.171,29.403,-0.254,,
HFC_13.wav,91.209,75.61,91.86,102.963,75.612,27.350,41.495,67.776,47.632,2.330,20.441014532448797,326.726,378.754,628.471,345.249,1.073,56.211,7.457,7.538,17.00,346.227,1189.296,1749.308,2263.837,2873.930,3379.655,606.686,28.845,-0.816,,
LFC_01.wav,76.739,108.50,71.29,108.503,70.922,37.581,46.972,76.744,0.000,0.000,--undefined--,255.418,660.054,2636.320,342.546,1.179,29.448,9.751,3.020,2.15,339.700,1201.228,1862.690,2357.736,2904.539,3311.924,594.445,29.439,-2.230,,
LFC_02.wav,84.894,74.05,78.43,100.309,74.054,26.255,14.005,194.028,65.384,2.306,28.356974845511722,211.988,345.776,837.673,333.911,0.867,35.561,9.799,3.629,-1.66,359.817,1226.487,1984.350,2404.811,3045.433,3414.231,610.883,28.647,-0.801,,
