file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_01.wav,97.378,82.02,81.65,105.711,81.006,24.705,70.665,59.574,49.558,3.851,12.867961700950985,307.804,466.905,2163.294,318.788,0.909,40.336,8.253,4.888,12.51,344.949,1203.667,1906.357,2382.858,2990.071,3418.867,614.784,28.465,-2.282,,
HFC_02.wav,84.767,87.99,91.27,104.896,72.607,32.288,16.413,120.903,102.011,5.240,19.466776870378123,287.672,321.340,361.976,320.972,1.431,81.837,13.625,6.007,9.29,335.619,1022.838,1711.420,2218.217,2950.536,3605.161,653.909,26.762,-0.257,,
HFC_03.wav,77.654,78.62,77.54,101.166,71.132,30.034,89.098,56.012,15.159,2.839,5.339084614010346,260.658,379.163,1057.832,301.802,1.585,42.548,10.726,3.967,6.66,336.305,1144.106,1717.183,2138.432,2799.012,3324.312,597.601,29.284,-1.606,,
HFC_04.wav,79.597,89.52,74.48,93.756,73.479,20.277,4.386,91.837,84.885,4.187,20.273150654000442,135.121,287.051,406.903,344.821,0.597,45.072,9.212,4.893,3.74,343.784,920.863,1556.632,2046.683,2819.260,3382.993,607.842,28.790,0.473,,
HFC_05.wav,86.506,75.36,72.56,91.765,72.558,19.206,84.719,58.178,45.412,5.125,8.860977374680074,232.851,332.547,635.698,361.948,0.878,32.259,7.972,4.046,7.20,323.864,909.014,1481.411,1974.756,2743.772,3292.731,593.773,29.473,-0.236,,
HFC_06.wav,83.398,96.82,85.97,105.346,76.529,28.817,7.673,37.036,36.000,1.376,26.15724274954387,180.847,323.004,595.529,338.535,1.453,31.324,12.043,2.601,5.71,349.264,909.329,1476.727,2004.140,2804.666,3389.612,608.070,28.780,-0.038,Sunetul asta avea cam mult zgomot de fundal,
HFC_07.wav,78.333,81.68,77.02,94.996,71.412,23.584,33.590,59.020,57.323,4.239,13.522965925445872,280.427,329.242,649.125,292.628,1.769,44.011,9.891,4.450,11.60,305.714,1085.696,1627.018,2050.667,2775.432,3347.730,608.403,28.764,-0.427,,
HFC_08.wav,91.783,81.09,87.25,107.886,81.087,26.799,39.504,87.386,84.182,3.013,27.940857209695405,310.216,354.027,470.065,330.930,0.830,91.175,10.244,8.901,10.10,346.760,936.326,1589.044,2122.957,2823.518,3317.527,594.154,29.454,0.114,,
HFC_09.wav,90.300,84.90,82.56,105.686,82.240,23.446,27.474,99.202,83.584,4.812,17.36916476237993,287.193,370.796,727.069,354.143,0.935,75.696,8.020,9.438,11.55,337.668,943.538,1608.189,2079.265,2771.358,3254.534,583.373,29.998,-0.735,,
HFC_10.wav,93.574,102.94,92.19,105.341,85.984,19.357,18.005,57.226,53.929,4.952,10.891158829559153,313.667,354.381,430.346,333.259,0.909,74.827,9.353,8.000,13.13,356.834,824.860,1516.869,2021.930,2779.104,3379.641,604.561,28.947,-0.114,,
