file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,91.821,83.14,86.27,109.090,79.507,29.583,43.518,95.024,75.870,3.123,24.29718723110729,336.028,476.257,1721.654,336.848,1.121,81.800,5.353,15.281,10.37,369.545,1042.822,1651.806,2111.528,2743.770,3225.880,571.267,30.634,-1.708,,1.121,14:00:09
HFC_02.wav,90.216,95.81,93.82,105.356,76.933,28.423,15.071,64.199,53.814,4.028,13.360377825301414,318.509,469.397,1599.020,358.119,1.738,57.181,7.768,7.361,18.39,331.736,1066.025,1657.370,2040.958,2740.831,3243.577,582.368,30.050,-2.044,,1.738,14:00:12
HFC_03.wav,94.577,80.68,87.32,101.855,80.680,21.175,25.497,119.454,86.775,3.779,22.964815180486525,351.092,761.443,2010.468,348.787,1.059,77.558,8.974,8.642,8.11,382.844,1058.618,1699.451,2136.081,2707.283,3236.869,570.805,30.658,-1.312,,1.059,14:00:14
HFC_04.wav,86.499,97.60,76.89,104.945,76.243,28.702,9.892,85.416,71.843,4.758,15.098344421959892,327.683,460.067,1675.340,360.233,1.681,70.382,11.301,6.228,10.94,345.015,1063.092,1653.219,2118.157,2789.333,3285.071,588.011,29.761,-2.264,,1.681,14:00:16
HFC_05.wav,93.511,93.63,97.15,105.144,76.739,28.404,5.558,52.953,45.980,4.170,11.026745701997855,324.269,500.898,1618.712,378.092,2.638,43.278,10.425,4.151,13.24,360.564,1021.770,1630.189,2065.491,2744.386,3266.359,581.159,30.112,-1.797,,2.638,14:00:18
HFC_06.wav,85.777,71.14,95.78,109.986,71.141,38.845,45.999,184.713,22.706,6.774,3.351735985958235,336.863,492.312,1480.001,371.727,1.919,50.520,7.816,6.463,12.50,361.352,1037.314,1638.861,2098.686,2775.207,3246.265,576.983,30.330,-1.417,unvoiced,1.919,14:00:22
HFC_07.wav,91.840,94.87,70.77,104.978,70.769,34.209,12.434,164.418,77.884,47.645,1.6346709042114107,361.199,516.564,1410.068,365.957,1.364,65.065,6.963,9.344,17.29,362.785,1020.245,1623.260,2055.623,2742.755,3252.948,578.033,30.275,-1.791,unvoiced,1.364,14:00:24
HFC_08.wav,92.451,98.16,85.37,103.264,83.910,19.354,10.766,77.226,63.454,4.166,15.230206282023843,349.081,541.894,1439.057,363.230,1.200,77.416,7.916,9.780,15.17,373.943,1102.284,1578.398,2089.772,2705.176,3185.927,562.397,31.117,-1.483,,1.200,14:00:26
HFC_09.wav,82.017,91.75,71.75,100.673,71.748,28.924,37.070,90.447,78.142,3.169,24.6612950182639,311.160,611.081,1670.242,291.903,1.262,33.737,10.694,3.155,13.39,369.949,1083.960,1651.693,2078.518,2881.691,3338.695,593.749,29.474,-1.101,,1.262,14:00:28
HFC_10.wav,95.324,107.28,86.43,107.284,85.950,21.334,8.874,50.461,41.971,3.302,12.7112560962433,380.887,651.713,1501.560,369.945,1.211,56.207,6.191,9.079,17.63,389.976,1102.819,1605.539,2012.435,2678.245,3207.231,563.451,31.059,-1.341,,1.211,14:00:29
HFC_100.wav,99.256,89.04,94.31,105.132,84.208,20.925,48.165,59.094,35.354,4.630,7.635738647146315,401.004,639.961,1936.617,388.875,1.404,47.492,6.767,7.018,17.08,399.878,1040.155,1696.638,2084.861,2696.393,3191.895,558.403,31.339,-1.895,,1.404,14:09:56
HFC_101.wav,92.807,92.21,78.75,105.836,78.749,27.087,36.565,75.064,37.173,1.345,27.636946394016945,360.929,485.105,1565.819,355.162,1.115,64.308,7.174,8.964,16.48,362.612,998.169,1723.702,2056.236,2694.236,3218.331,571.144,30.640,-2.178,,1.115,14:10:06
HFC_102.wav,87.999,80.29,87.76,96.519,75.655,20.864,63.652,60.518,38.515,2.815,13.681221810819626,361.534,536.325,1751.910,357.958,1.421,78.399,10.909,7.187,8.60,379.640,1076.884,1724.641,2179.145,2803.308,3281.272,580.326,30.155,-1.767,,1.421,14:10:10
HFC_103.wav,98.710,99.68,102.31,103.320,84.330,18.990,7.144,47.413,40.045,3.744,10.694462574880268,396.106,490.378,1283.586,393.983,2.270,53.144,7.709,6.894,19.17,392.577,956.387,1624.553,2066.819,2792.192,3264.629,574.410,30.466,-2.199,,2.270,14:10:12
HFC_104.wav,89.345,105.17,77.29,106.783,77.294,29.489,25.776,62.483,29.086,1.577,18.44125868833716,342.259,425.176,1537.238,346.028,0.951,73.681,5.257,14.015,18.36,351.990,1074.695,1658.409,2104.518,2771.733,3252.637,580.130,30.166,-2.111,,0.951,14:10:31
HFC_105.wav,92.683,88.44,86.78,106.962,81.721,25.241,18.644,61.457,50.798,2.190,23.19668844299743,359.592,414.355,848.463,362.265,1.370,53.531,7.665,6.984,19.24,345.352,995.711,1522.452,2040.367,2724.012,3347.757,600.481,29.143,-1.183,,1.370,14:10:45
HFC_106.wav,79.251,86.18,80.26,92.860,72.480,20.379,16.709,59.494,43.627,3.155,13.830106843410691,310.584,640.515,1748.816,296.364,1.110,67.424,6.760,9.974,11.80,348.274,1016.517,1618.284,2100.986,2757.778,3221.092,574.564,30.458,-1.347,,1.110,14:10:51
HFC_107.wav,95.738,82.37,85.14,102.541,82.366,20.175,65.733,87.555,39.035,2.242,17.412526614703744,376.030,480.882,1292.188,379.363,1.115,64.685,7.174,9.017,17.51,358.525,950.693,1548.775,2002.970,2685.655,3246.082,577.511,30.302,-1.763,,1.115,14:10:54
HFC_108.wav,98.282,95.68,98.45,102.383,88.445,13.938,58.547,40.795,28.988,1.863,15.556576658850066,377.054,419.885,617.477,384.566,1.342,79.216,4.845,16.351,21.12,375.940,932.212,1561.171,1963.269,2643.705,3224.658,569.744,30.716,-0.803,,1.342,14:10:56
HFC_109.wav,85.666,86.68,95.81,97.880,72.021,25.859,93.136,49.713,35.236,2.284,15.425241691674607,357.668,421.075,1188.213,354.086,2.627,46.153,7.614,6.061,16.24,374.751,1001.200,1569.084,2019.909,2710.147,3185.081,562.066,31.135,-1.585,,2.627,14:10:57
HFC_11.wav,87.079,71.11,92.79,100.007,71.114,28.893,70.120,30.062,23.464,2.779,8.441900059139048,370.163,519.164,1451.883,318.452,1.619,59.436,8.956,6.636,15.03,390.788,1064.884,1598.493,2076.192,2744.612,3270.702,575.983,30.383,-1.411,,1.619,14:00:30
HFC_110.wav,82.493,92.73,100.70,107.264,70.873,36.391,13.269,91.928,71.782,3.084,23.272745557471147,358.922,697.855,1866.112,407.146,1.783,40.222,7.290,5.517,11.85,390.418,1099.496,1665.171,2091.126,2747.851,3212.109,564.338,31.010,-1.139,,1.783,14:11:08
HFC_111.wav,94.244,93.70,88.06,105.615,85.538,20.076,18.662,83.501,58.474,3.447,16.96433163301991,348.113,611.125,1549.516,339.362,1.160,81.883,9.048,9.050,13.84,373.768,992.020,1626.771,2088.342,2771.661,3218.775,569.001,30.756,-1.681,,1.160,14:11:12
HFC_112.wav,88.288,97.35,78.84,103.813,71.920,31.893,16.035,112.858,97.474,4.362,22.34769021524766,348.639,436.971,1199.388,351.956,0.917,60.725,9.269,6.552,12.93,340.520,911.412,1619.313,1979.562,2664.594,3292.169,590.330,29.644,-1.624,,0.917,14:11:23
HFC_113.wav,81.376,106.52,87.82,108.021,72.454,35.566,10.737,53.031,40.580,3.323,12.213333411518962,340.631,698.684,1676.596,283.565,1.806,32.676,11.075,2.950,12.69,380.228,987.189,1627.131,2078.285,2857.640,3222.858,568.526,30.781,-1.081,,1.806,14:11:24
HFC_114.wav,92.180,94.45,81.31,107.059,81.308,25.751,39.389,82.081,49.519,2.023,24.481076345090077,338.954,606.837,1910.234,332.848,0.742,73.509,3.371,21.805,9.00,380.211,1144.153,1737.295,2233.132,2816.105,3334.263,590.810,29.620,-1.428,,0.742,14:11:30
HFC_115.wav,95.280,86.75,72.35,104.679,72.348,32.331,34.631,84.163,39.520,1.810,21.83463680689406,382.018,798.500,1863.712,382.805,1.381,70.290,6.516,10.788,11.24,387.108,1179.319,1742.504,2279.504,2794.546,3295.299,581.638,30.087,-1.384,,1.381,14:11:32
HFC_116.wav,91.976,84.04,87.90,99.353,77.909,21.445,72.413,69.989,44.121,1.616,27.30682896812659,369.097,447.617,1205.889,368.197,0.928,65.717,5.924,11.093,17.55,367.074,1010.832,1576.560,2007.872,2695.439,3278.009,582.187,30.059,-1.528,,0.928,14:11:36
HFC_117.wav,93.671,96.02,86.09,102.735,85.818,16.917,15.217,46.475,29.677,2.232,13.295699511293233,361.082,414.062,869.644,360.845,1.568,62.057,7.972,7.785,18.70,361.121,998.706,1526.751,2016.171,2672.976,3263.083,580.392,30.152,-1.547,,1.568,14:11:38
HFC_118.wav,87.258,79.23,91.31,102.157,76.194,25.963,30.590,108.122,77.680,4.491,17.296177223617875,341.610,600.169,1491.254,338.979,1.002,72.752,11.477,6.339,6.23,392.078,1084.755,1648.768,2116.645,2766.384,3234.373,568.459,30.785,-1.595,,1.002,14:11:44
HFC_119.wav,91.667,97.65,76.80,105.382,73.235,32.146,4.303,91.422,82.598,4.409,18.735280935936036,349.208,617.832,1389.004,381.831,3.289,50.577,9.425,5.366,12.80,404.123,1022.452,1631.645,2060.390,2750.392,3208.668,560.909,31.199,-1.277,,3.289,14:11:45
HFC_12.wav,89.179,86.23,81.79,106.997,71.599,35.398,60.014,75.404,73.800,4.630,15.939531487674646,351.327,618.653,1610.995,384.382,2.808,42.915,9.260,4.634,14.81,378.350,1068.324,1644.387,2043.355,2776.126,3292.213,582.773,30.029,-1.186,,2.808,14:00:32
HFC_120.wav,90.067,93.70,87.75,103.888,75.173,28.715,18.667,97.399,78.960,3.317,23.801753680370297,350.818,563.850,1453.810,349.377,1.206,66.173,9.538,6.938,16.35,372.821,1037.870,1640.523,2068.000,2797.898,3284.801,582.396,30.048,-1.674,,1.206,14:11:51
HFC_121.wav,86.870,94.94,81.88,105.465,73.460,32.005,13.990,90.492,73.810,2.773,26.621346449090726,341.887,769.180,1541.876,356.422,1.262,65.209,6.733,9.684,12.86,451.834,1059.189,1654.278,2134.317,2851.581,3305.490,570.731,30.662,-1.127,,1.262,14:11:53
HFC_122.wav,92.178,71.75,86.83,104.469,71.289,33.180,82.190,72.174,42.194,2.718,15.52559722343578,438.410,925.554,1950.702,368.015,2.576,46.287,11.065,4.183,10.64,452.443,1079.538,1671.018,2206.784,2834.700,3293.708,568.253,30.796,-1.065,,2.576,14:11:54
HFC_123.wav,81.152,100.26,85.18,106.543,72.796,33.747,9.639,46.647,36.041,3.094,11.64769681605692,331.474,598.657,1403.756,294.298,1.778,33.510,7.032,4.765,17.48,409.821,1081.931,1575.899,2008.528,2677.805,3234.387,564.913,30.978,-0.847,,1.778,14:11:58
HFC_124.wav,81.544,100.00,84.31,104.173,72.246,31.927,8.128,57.970,44.451,3.114,14.27437267974438,321.213,514.853,1385.543,293.065,1.766,42.382,8.210,5.162,16.80,365.307,1031.682,1541.417,2036.682,2743.108,3203.142,567.567,30.833,-1.058,,1.766,14:12:03
HFC_125.wav,81.308,96.11,100.68,106.683,71.157,35.526,14.402,56.510,32.323,2.250,14.363495328572473,300.420,480.694,1141.221,289.482,1.778,35.240,5.907,5.966,17.90,374.186,970.873,1478.496,2041.662,2741.528,3278.158,580.794,30.131,-0.957,,1.778,14:12:12
