file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,87.047,85.85,77.96,95.031,77.955,17.076,43.891,49.992,23.813,3.267,7.288344116437806,328.356,787.206,1652.022,367.394,1.071,58.241,6.535,8.913,13.01,387.156,1061.516,1631.075,2023.953,2762.091,3226.284,567.826,30.819,-1.231,,1.071,16:00:06
HFC_02.wav,93.101,90.35,87.05,106.630,84.792,21.838,19.666,50.026,43.315,2.680,16.16417856889592,345.990,455.859,1121.374,341.998,1.493,63.961,9.714,6.584,18.36,354.210,1010.290,1601.103,2000.934,2688.093,3248.359,578.830,30.233,-1.439,,1.493,16:00:08
HFC_03.wav,92.831,92.19,79.01,103.591,79.010,24.581,31.366,70.085,36.906,2.837,13.008598057472865,390.158,949.985,2131.290,352.878,1.234,69.138,6.079,11.373,9.80,413.287,1151.879,1759.174,2227.977,2794.276,3310.119,579.366,30.205,-1.299,,1.234,16:00:19
HFC_04.wav,93.254,95.89,100.01,105.362,85.297,20.064,78.030,103.746,62.016,2.312,26.81893225303638,336.116,442.581,1371.408,332.925,0.865,84.936,10.984,7.733,12.15,358.113,946.682,1712.611,2120.060,2794.986,3335.220,595.421,29.391,-1.813,,0.865,16:00:24
HFC_05.wav,93.114,95.83,92.91,104.757,77.110,27.647,17.743,95.151,70.675,2.847,24.822934279122848,410.642,878.793,1859.114,362.295,1.054,63.736,7.118,8.954,11.45,391.585,1042.411,1666.265,2081.682,2759.156,3232.951,568.273,30.795,-1.240,,1.054,16:00:28
HFC_06.wav,96.282,99.59,95.58,104.157,85.558,18.599,54.388,72.977,55.197,5.043,10.945174869217269,355.504,566.227,1626.667,400.427,1.190,53.470,6.304,8.482,16.36,378.304,960.384,1584.182,1979.302,2703.790,3190.512,562.442,31.114,-1.579,,1.190,16:00:29
HFC_07.wav,90.460,101.11,94.35,101.113,87.711,13.402,6.060,43.907,31.532,4.156,7.586178596351255,278.555,405.721,985.106,384.601,1.203,51.222,8.729,5.868,16.27,343.316,909.071,1508.300,1982.197,2612.087,3111.734,553.684,31.607,-1.235,,1.203,16:00:31
HFC_08.wav,91.114,79.49,84.23,107.509,78.406,29.103,36.648,69.885,61.109,2.824,21.641999582573753,331.368,451.733,1425.066,338.748,1.594,66.228,6.588,10.052,14.01,363.733,952.428,1630.336,2053.223,2734.051,3206.972,568.648,30.775,-1.603,,1.594,16:00:35
HFC_09.wav,90.234,77.47,82.79,105.727,77.471,28.256,47.205,64.587,52.681,2.817,18.700951381892832,332.230,628.413,1733.199,336.613,1.242,66.454,10.061,6.605,9.00,355.185,1126.944,1683.974,2155.407,2820.486,3277.476,584.458,29.942,-1.662,,1.242,16:00:55
HFC_10.wav,93.725,97.33,86.99,102.878,82.246,20.631,7.197,70.700,57.097,3.359,16.995824355201897,354.373,725.364,1459.103,360.598,1.488,67.098,8.399,7.989,12.04,436.643,1064.022,1657.835,2190.261,2777.083,3287.076,570.087,30.697,-1.374,,1.488,16:00:56
HFC_100.wav,89.152,83.63,89.02,99.348,71.889,27.459,66.184,73.232,39.674,1.660,23.89742013638437,337.042,556.338,1287.329,278.568,1.506,38.168,8.965,4.257,9.59,349.297,1063.234,1670.311,2157.457,2846.208,3319.145,593.970,29.463,-1.239,,1.506,16:08:45
HFC_101.wav,94.925,103.79,79.83,104.395,77.765,26.629,8.619,87.451,63.800,3.661,17.428299103998704,474.137,997.739,1786.214,376.739,1.229,57.571,9.355,6.154,14.81,475.355,1086.637,1624.234,2089.874,2754.426,3220.510,549.031,31.874,-1.031,,1.229,16:08:48
HFC_102.wav,79.910,102.72,87.19,103.868,70.981,32.887,5.038,70.010,62.703,4.137,15.155058568073038,306.334,646.474,1391.958,281.384,2.296,47.147,10.670,4.419,11.54,377.112,1016.574,1636.857,2080.719,2731.208,3224.267,569.431,30.732,-1.023,,2.296,16:08:55
HFC_103.wav,100.494,105.72,104.39,109.687,74.660,35.027,9.460,219.164,84.698,13.112,6.459562878889167,394.132,707.655,1482.974,393.053,1.335,43.805,9.366,4.677,15.10,422.381,1089.852,1650.585,2048.226,2882.741,3316.547,578.833,30.233,-1.368,unvoiced,1.335,16:08:58
HFC_104.wav,97.076,83.58,96.75,108.952,81.490,27.462,64.867,66.332,63.078,4.043,15.60017735828483,347.774,685.781,1781.838,352.938,0.742,62.245,7.413,8.397,7.97,371.033,1158.519,1727.912,2189.001,2752.532,3288.254,583.444,29.994,-1.495,,0.742,16:09:00
HFC_105.wav,83.798,101.22,90.36,106.901,72.758,34.143,4.463,61.644,58.368,3.640,16.034098105811,321.113,640.249,1284.107,313.256,1.923,58.153,9.101,6.390,12.03,440.145,1088.026,1596.122,2094.532,2774.095,3336.194,579.210,30.214,-0.856,,1.923,16:09:01
HFC_106.wav,93.591,86.17,78.13,101.315,75.793,25.522,77.225,69.204,33.696,2.899,11.623650562272,366.251,463.244,1450.573,349.947,1.207,54.861,6.212,8.832,18.70,374.587,1076.358,1613.904,1990.424,2813.090,3290.086,583.100,30.012,-1.714,,1.207,16:09:04
HFC_107.wav,93.254,81.85,81.06,102.276,78.265,24.011,47.455,58.418,46.161,3.470,13.301831560538846,379.203,516.002,1360.404,384.290,1.585,46.101,7.887,5.845,16.83,379.014,1024.492,1580.041,2018.686,2699.745,3275.446,579.286,30.210,-1.389,,1.585,16:09:06
HFC_108.wav,96.199,97.99,88.97,107.883,80.142,27.741,23.265,82.407,51.361,3.611,14.223187548905146,329.321,515.151,1303.439,319.933,1.800,62.777,14.166,4.431,7.90,364.464,1038.917,1680.424,2098.452,2788.141,3314.280,589.963,29.663,-1.543,,1.800,16:09:08
HFC_109.wav,89.718,78.92,83.10,105.651,78.924,26.726,36.197,78.822,61.227,4.004,15.291905700745591,344.265,773.251,1848.231,338.351,1.124,69.015,8.008,8.618,9.36,383.152,1100.795,1734.936,2159.634,2723.177,3217.458,566.861,30.872,-1.552,,1.124,16:09:11
HFC_11.wav,90.523,80.64,89.92,104.952,80.637,24.315,41.234,66.383,43.329,1.220,35.509472556834886,350.585,392.534,850.457,349.402,1.229,82.429,7.321,11.259,16.62,352.483,1077.264,1677.908,2187.301,2815.365,3310.776,591.659,29.578,-2.224,,1.229,16:01:00
HFC_110.wav,98.125,87.60,80.99,104.188,80.994,23.194,62.013,44.236,16.709,1.247,13.400370763187377,353.245,607.237,1170.374,384.889,1.203,61.730,7.482,8.251,14.64,422.229,948.457,1584.543,2057.335,2739.248,3270.021,569.558,30.726,-1.132,,1.203,16:09:17
HFC_111.wav,85.600,89.84,99.05,106.837,72.626,34.211,33.977,63.648,31.328,2.778,11.278050892382561,338.809,520.808,1447.286,341.216,1.980,53.429,9.848,5.425,8.35,383.561,1098.471,1680.860,2120.265,2704.882,3233.192,569.926,30.706,-1.126,,1.980,16:09:29
HFC_112.wav,92.726,88.31,106.99,106.990,83.295,23.695,89.441,80.573,40.960,1.726,23.737522608417102,344.367,482.821,1479.724,334.786,1.159,60.791,8.196,7.417,12.74,354.848,889.076,1674.721,2086.816,2853.323,3259.194,580.869,30.127,-1.914,,1.159,16:09:33
HFC_113.wav,91.834,92.71,89.34,102.583,83.419,19.164,32.477,65.099,37.829,2.393,15.810868083748925,353.617,651.846,1784.701,344.778,1.045,74.349,8.135,9.140,9.28,368.245,1045.860,1712.862,2209.136,2799.780,3247.291,575.809,30.392,-1.677,,1.045,16:09:48
