file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_01.wav,86.411,99.72,87.66,99.723,77.261,22.463,5.667,104.763,91.154,6.026,15.126958826746485,268.776,357.248,524.012,360.661,0.830,37.137,6.628,5.603,15.34,339.484,770.113,1573.512,2137.665,2889.558,3377.990,607.701,28.797,-0.119,zgomot la final,
HFC_02.wav,98.341,103.58,85.67,107.179,85.675,21.504,8.301,27.868,23.535,2.041,11.531261489246878,282.778,369.561,461.326,370.002,1.225,33.177,10.613,3.126,13.29,350.756,796.099,1508.426,1947.062,2686.931,3234.860,576.821,30.339,0.069,,
HFC_03.wav,90.702,96.52,73.84,108.895,73.837,35.058,29.158,87.491,84.748,3.543,23.918942324860577,218.737,301.597,457.698,326.535,0.988,33.616,12.654,2.656,12.35,297.167,908.950,1697.709,2224.031,2874.918,3347.897,610.146,28.682,0.287,,
HFC_04.wav,91.010,93.27,84.88,105.932,84.882,21.050,17.542,70.225,65.800,4.414,14.90626749877731,251.325,316.550,691.641,359.051,0.566,47.763,9.711,4.918,15.07,326.259,927.432,1670.117,2150.038,2817.510,3382.488,611.246,28.630,-0.351,,
HFC_05.wav,93.894,85.51,85.52,105.777,85.174,20.603,23.938,49.113,43.153,3.060,14.10387498176339,323.097,371.414,488.096,355.093,1.471,63.675,10.539,6.042,15.28,379.863,903.964,1569.718,2075.153,2741.762,3253.324,574.692,30.451,0.024,,
HFC_06.wav,91.518,80.81,75.61,104.954,75.614,29.340,36.476,87.724,56.158,2.920,19.230904486112472,346.581,373.634,443.628,356.066,0.856,54.584,5.256,10.384,17.91,370.059,973.694,1648.221,2142.178,2833.847,3330.489,592.086,29.557,-0.014,,
HFC_07.wav,93.528,93.10,87.88,102.573,77.550,25.024,27.412,76.329,51.456,3.114,16.523407405909047,344.864,429.678,898.133,370.778,1.124,64.058,6.673,9.599,16.31,376.873,967.691,1588.992,2089.450,2764.526,3236.718,571.969,30.596,-1.002,,
HFC_08.wav,92.212,71.66,83.97,107.320,71.658,35.662,26.574,50.300,46.876,2.518,18.613539272390305,337.171,379.100,512.477,353.533,1.787,50.599,8.674,5.833,19.98,367.233,981.309,1565.385,2062.997,2769.854,3243.950,575.344,30.417,-0.706,,
HFC_09.wav,87.650,86.67,84.62,104.644,83.930,20.714,21.733,50.954,36.759,2.278,16.13835164006114,235.495,276.062,357.364,355.477,1.098,49.777,6.833,7.285,19.02,281.883,881.583,1685.684,2190.708,2880.836,3365.958,616.815,28.372,0.387,,
HFC_10.wav,85.883,82.81,91.24,100.761,79.882,20.879,17.181,75.446,71.743,2.680,26.77272465897113,247.481,323.338,1010.413,244.243,0.746,48.391,6.699,7.223,15.59,287.850,856.829,1588.495,2093.304,2853.309,3376.739,617.778,28.327,-1.683,,
