file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,90.811,74.56,78.68,106.891,74.561,32.330,41.835,71.896,52.016,1.220,42.627759775873955,342.747,543.542,5003.776,339.059,1.229,43.924,8.542,5.142,15.63,343.973,1114.070,1685.983,2237.461,2963.924,3487.644,628.734,27.834,-3.746,,1.229,16:35:57
HFC_02.wav,78.853,70.78,97.28,97.282,70.730,26.551,98.712,44.781,15.029,0.450,33.38779331312227,304.957,364.441,652.293,335.189,1.111,53.692,7.652,7.016,15.90,370.858,1122.467,1875.294,2362.712,3035.046,3510.290,627.886,27.871,-0.697,,1.111,16:36:17
HFC_03.wav,90.676,72.11,96.06,101.021,72.087,28.933,72.269,77.128,49.552,1.139,43.50876339075684,314.452,485.495,1811.350,330.289,0.878,66.043,6.264,10.543,11.84,338.776,1071.665,1676.013,2158.653,2798.694,3307.126,593.670,29.478,-2.007,,0.878,16:36:20
HFC_04.wav,93.247,80.72,74.38,104.074,74.378,29.696,17.844,67.182,59.050,1.212,48.73906189596561,358.963,383.666,446.560,362.632,1.238,47.054,6.058,7.767,22.51,366.418,923.102,1520.971,2120.518,2741.981,3234.440,573.604,30.509,-1.370,,1.238,16:36:26
HFC_05.wav,87.618,102.56,74.00,103.356,73.997,29.359,6.269,58.147,55.552,6.029,9.213517517936632,252.713,348.061,600.916,345.281,0.746,40.258,7.369,5.463,9.81,344.410,1050.720,1539.392,1996.763,2778.031,3312.421,593.602,29.481,-0.274,,0.746,16:36:38
HFC_06.wav,91.267,86.17,79.72,100.924,70.513,30.411,15.444,115.358,89.484,4.082,21.92173941679588,313.319,388.996,625.992,368.309,1.225,54.940,7.756,7.084,15.47,359.868,1015.041,1575.444,2094.844,2806.416,3282.827,584.592,29.935,-0.643,,1.225,16:36:40
HFC_07.wav,88.780,75.96,75.62,106.720,74.845,31.875,35.751,98.238,77.077,2.749,28.037956143475835,292.493,360.541,479.557,357.851,1.273,64.966,7.462,8.707,16.68,344.765,993.038,1654.713,2141.084,2857.863,3399.480,610.943,28.644,-0.275,,1.273,16:36:44
HFC_08.wav,91.399,88.46,92.86,93.076,87.099,5.977,71.273,17.459,11.596,2.833,4.09324618530776,350.058,370.032,398.882,360.667,0.882,42.928,6.799,6.314,18.97,361.396,730.336,1520.565,1949.935,2689.799,3240.896,575.900,30.387,-1.243,,0.882,16:37:12
HFC_09.wav,92.853,73.25,78.61,107.166,73.250,33.916,77.278,85.552,39.195,0.705,55.57980680893117,312.734,473.689,2373.224,322.089,1.418,63.459,10.225,6.206,10.87,336.960,1130.390,1708.231,2191.546,2892.196,3352.258,603.060,29.019,-2.352,,1.418,16:37:18
HFC_10.wav,88.815,76.91,78.34,106.032,76.909,29.123,30.925,52.156,46.490,4.067,11.429663207719129,328.319,373.764,655.805,337.301,1.352,55.598,7.765,7.160,14.69,347.880,928.020,1661.698,2145.669,2883.658,3359.761,602.376,29.052,-0.958,,1.352,16:37:23
