tmin	tier	text	tmax	tsec	Ora_Muget
58.791756	separare_vitel_0005	HFC	59.759763	0.9680070000000001	11:57:58
277.501182	separare_vitel_0005	HFC	278.762140	1.2609580000000165	12:01:37
300.506410	separare_vitel_0005	HFC	301.737648	1.231237999999962	12:02:00
313.836581	separare_vitel_0005	HFC	315.522103	1.6855219999999917	12:02:13
339.346741	separare_vitel_0005	LFC	340.369942	1.0232009999999718	12:02:39
508.372481	separare_vitel_0005	HFC	509.624946	1.2524650000000292	12:05:28
518.616453	separare_vitel_0005	HFC	520.170360	1.553906999999981	12:05:38
521.443667	separare_vitel_0005	HFC	523.825475	2.381807999999978	12:05:41
526.601741	separare_vitel_0005	HFC	527.875435	1.2736940000000914	12:05:46
532.484591	separare_vitel_0005	HFC	534.293236	1.8086449999999559	12:05:52
545.318021	separare_vitel_0005	HFC	546.651155	1.3331339999999727	12:06:05
560.906877	separare_vitel_0005	HFC	562.282467	1.3755899999999883	12:06:20
568.926131	separare_vitel_0005	HFC	570.726285	1.8001539999999068	12:06:28
584.363084	separare_vitel_0005	HFC	585.564602	1.2015180000000782	12:06:44
631.285026	separare_vitel_0005	HFC	632.652124	1.3670979999999417	12:07:31
641.444085	separare_vitel_0005	HFC	643.078659	1.6345740000000433	12:07:41
652.470003	separare_vitel_0005	HFC	653.930506	1.460503000000017	12:07:52
728.426545	separare_vitel_0005	HFC	730.086593	1.6600479999999607	12:09:08
785.088555	separare_vitel_0005	HFC	786.183932	1.095376999999985	12:10:05
797.382789	separare_vitel_0005	HFC	798.698939	1.3161499999999933	12:10:17
805.266182	separare_vitel_0005	HFC	806.718193	1.452011000000084	12:10:25
823.911516	separare_vitel_0005	HFC	825.380510	1.4689939999999524	12:10:43
873.097329	separare_vitel_0005	HFC	874.417725	1.3203960000000734	12:11:33
893.381483	separare_vitel_0005	HFC	894.621212	1.2397290000000112	12:11:53
911.733772	separare_vitel_0005	HFC	913.236731	1.5029589999999189	12:12:11
921.281458	separare_vitel_0005	HFC	922.623083	1.3416249999999081	12:12:21
946.744529	separare_vitel_0005	HFC	947.670080	0.9255509999999276	12:12:46
948.464016	separare_vitel_0005	HFC	950.230205	1.7661889999999403	12:12:48
963.916624	separare_vitel_0005	HFC	964.999264	1.082640000000083	12:13:03
990.135516	separare_vitel_0005	HFC	991.175700	1.0401839999999538	12:13:30
991.922934	separare_vitel_0005	HFC	993.166908	1.2439739999999802	12:13:31
994.257653	separare_vitel_0005	HFC	996.202159	1.9445060000000467	12:13:34
997.033076	separare_vitel_0005	HFC	998.926634	1.8935579999999845	12:13:37
1005.332542	separare_vitel_0005	HFC	1006.967116	1.6345740000000433	12:13:45
1008.098436	separare_vitel_0005	HFC	1010.183049	2.0846129999999903	12:13:48
1010.763375	separare_vitel_0005	HFC	1012.576266	1.812891000000036	12:13:50
1013.414444	separare_vitel_0005	HFC	1014.968351	1.553906999999981	12:13:53
1015.291020	separare_vitel_0005	HFC	1016.764260	1.4732400000000325	12:13:55
1017.106927	separare_vitel_0005	HFC	1018.660834	1.553906999999981	12:13:57
1044.650364	separare_vitel_0005	HFC	1045.839145	1.1887809999998353	12:14:24
1067.642660	separare_vitel_0005	HFC	1069.077689	1.435028999999986	12:14:47
1074.498993	separare_vitel_0005	HFC	1076.031672	1.5326790000001438	12:14:54
1081.949330	separare_vitel_0005	HFC	1083.511728	1.5623980000000302	12:15:01
1124.533935	separare_vitel_0005	HFC	1125.442503	0.9085680000000593	12:15:44
1150.986241	separare_vitel_0005	HFC	1152.153794	1.167552999999998	12:16:10
1160.669788	separare_vitel_0005	HFC	1161.803376	1.1335880000001453	12:16:20
1184.409438	separare_vitel_0005	HFC	1185.678887	1.2694490000001224	12:16:44
1327.415928	separare_vitel_0005	LFC	1329.381663	1.9657349999999951	12:19:07
1329.381663	separare_vitel_0005	HFC	1330.417600	1.0359370000001036	12:19:09
1346.835852	separare_vitel_0005	HFC	1348.088318	1.2524660000001404	12:19:26
1573.444907	separare_vitel_0005	HFC	1574.926637	1.4817299999999705	12:23:13
1583.976255	separare_vitel_0005	HFC	1585.402793	1.4265379999999368	12:23:23
1592.442437	separare_vitel_0005	LFC	1593.474129	1.031692000000021	12:23:32
1593.474129	separare_vitel_0005	HFC	1594.773297	1.2991680000000088	12:23:33
1602.028334	separare_vitel_0005	LFC	1603.272308	1.2439739999999802	12:23:42
1620.635458	separare_vitel_0005	HFC	1622.028030	1.3925719999999728	12:24:00
1623.717411	separare_vitel_0005	HFC	1625.878445	2.1610339999999724	12:24:03
1634.462370	separare_vitel_0005	HFC	1636.003540	1.5411699999999655	12:24:14
1641.010555	separare_vitel_0005	HFC	1642.602673	1.5921180000000277	12:24:21
1658.340873	separare_vitel_0005	HFC	1659.780148	1.4392749999999523	12:24:38
1671.021461	separare_vitel_0005	HFC	1671.955503	0.934041999999863	12:24:51
1682.933973	separare_vitel_0005	HFC	1683.778856	0.8448829999999816	12:25:02
1714.531616	separare_vitel_0005	HFC	1715.741625	1.2100090000001273	12:25:34
