file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,
HFC_01.wav,90.637,73.34,87.45,104.095,73.337,30.758,47.821,97.568,60.818,1.163,52.29262793930684,336.525,377.937,538.054,343.984,0.860,73.197,3.489,20.979,16.94,349.015,1183.510,1760.832,2295.906,2867.223,3211.282,572.454,30.570,-0.603,,
HFC_02.wav,94.969,79.05,86.98,100.709,79.049,21.660,19.892,57.273,46.931,2.235,20.996966904521365,366.135,433.374,1064.134,365.706,1.119,37.900,9.388,4.037,17.52,376.561,1109.407,1566.926,2079.965,2749.328,3228.525,570.393,30.681,-2.220,,
HFC_03.wav,92.769,99.71,79.74,107.608,71.674,35.934,37.570,106.881,43.850,0.714,61.39141740335552,197.527,270.240,434.815,211.154,1.400,34.934,7.500,4.658,12.72,295.732,1242.279,1920.922,2378.152,3015.630,3290.989,599.051,29.213,0.351,,
HFC_04.wav,85.400,85.72,87.29,92.833,70.744,22.089,45.962,95.364,87.786,5.143,17.069786413943696,289.391,560.239,2739.851,278.621,0.875,34.645,9.714,3.566,12.90,311.490,1312.752,1718.269,2233.370,3000.453,3211.803,580.063,30.169,-2.885,,
HFC_05.wav,91.453,71.83,85.76,108.145,71.827,36.317,42.112,79.757,57.470,1.516,37.89734728880803,313.867,368.170,530.106,350.424,0.989,48.198,6.571,7.335,18.38,335.879,1136.797,1871.670,2391.811,2992.519,3291.676,591.159,29.603,-0.371,,
HFC_06.wav,76.109,70.51,76.45,80.996,70.508,10.488,67.348,40.479,12.300,1.163,10.575709664957685,315.325,480.353,2247.098,324.555,0.860,80.504,2.908,27.687,11.89,335.407,1202.888,1801.200,2368.068,2919.659,3292.076,591.334,29.594,-2.051,,
HFC_07.wav,91.342,74.97,90.08,105.560,74.969,30.591,23.666,71.486,63.627,3.037,20.94970781839992,310.279,434.380,1153.119,346.348,1.811,37.512,8.007,4.685,15.53,376.183,1137.475,1622.670,2204.250,2819.929,3213.345,567.432,30.841,-1.722,,
HFC_08.wav,89.310,71.67,87.60,103.436,71.667,31.769,48.743,79.210,58.451,1.035,56.48294864003482,324.402,389.718,895.257,346.177,0.966,58.259,6.727,8.661,16.57,333.050,1177.746,1721.344,2257.208,2917.287,3379.283,609.247,28.724,-1.550,,
HFC_09.wav,87.919,70.53,88.58,107.107,70.531,36.576,69.945,85.969,26.950,0,--undefined--,324.088,354.460,480.410,330.296,1.347,45.870,5.569,8.237,16.97,331.822,1202.017,1768.891,2279.651,2882.858,3350.575,603.751,28.985,-0.164,,
HFC_10.wav,91.219,71.41,86.22,106.664,71.412,35.252,43.978,73.595,54.145,1.173,46.1422545089093,341.778,444.334,1568.611,344.093,1.278,48.212,7.432,6.487,16.26,361.174,1129.030,1685.223,2187.022,2761.301,3286.240,585.013,29.914,-1.987,,
HFC_11.wav,85.826,70.58,77.43,105.464,70.577,34.887,60.440,130.272,65.068,0.870,74.75854259719883,260.854,336.397,510.548,328.384,1.149,51.676,4.787,10.795,16.48,304.012,1076.343,1812.011,2278.621,2945.016,3314.489,602.095,29.065,-0.284,,
HFC_12.wav,88.770,70.41,80.17,107.376,70.412,36.964,65.689,93.131,46.339,0.769,60.29251304830275,313.871,346.141,429.771,332.105,1.301,35.443,6.533,5.425,19.45,321.066,1245.306,1915.275,2346.643,2994.022,3296.860,595.159,29.404,-0.254,,
HFC_13.wav,91.209,75.61,91.86,102.963,75.613,27.350,41.495,67.776,47.632,2.330,20.44090404425516,326.726,378.754,628.471,345.249,1.073,56.211,7.457,7.538,17.00,346.227,1189.296,1749.312,2263.837,2873.930,3379.655,606.686,28.845,-0.816,,
