file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment
HFC_104.wav,91.799,81.25,86.79,100.18,80.115,20.065,14.95,66.975,59.104,1.791,33.00607248504359,336.23,390.446,497.509,375.787,1.396,35.575,8.954,3.973,14.02,360.479,998.914,1683.113,2249.131,2800.413,3281.308,584.166,29.957,-0.601,
HFC_105.wav,85.193,106.08,86.08,106.078,79.941,26.137,2.546,87.912,83.378,7.428,11.225484337935235,241.238,360.818,1042.448,349.074,0.606,38.179,8.253,4.626,7.4,309.012,961.291,1707.244,2231.984,2849.758,3272.238,592.645,29.529,-1.592,
HFC_106.wav,89.899,89.21,92.64,97.145,81.303,15.842,54.518,96.566,90.482,4.795,18.86889574549497,285.362,430.768,1407.83,281.718,0.834,58.634,6.594,8.893,8.22,324.369,928.232,1634.413,2215.845,2789.248,3240.305,583.187,30.008,-1.846,
HFC_107.wav,87.668,80.85,88.62,102.535,80.848,21.688,56.814,94.955,91.034,3.392,26.83474884963319,366.295,474.276,1532.212,388.912,1.032,31.499,7.754,4.062,11.37,365.38,929.937,1627.084,2245.372,2744.916,3235.029,573.93,30.492,-2.423,
HFC_108.wav,92.968,72.41,77.76,107.15,72.411,34.739,43.306,117.842,82.617,3.627,22.778306545737404,325.448,664.034,2131.864,344.554,0.689,44.336,6.529,6.791,8.83,388.949,1155.31,1758.233,2169.006,2832.984,3375.521,597.315,29.298,-1.496,
HFC_109.wav,95.722,93.73,87.27,106.393,87.267,19.126,25.822,63.488,40.457,1.367,29.60317733661784,373.675,480.259,1410.4,369.393,1.098,46.529,3.189,14.591,16.41,371.829,1041.637,1670.032,2176.142,2780.482,3250.311,575.696,30.398,-1.836,
HFC_11.wav,93.406,97.91,84.19,100.323,76.166,24.156,7.467,72.518,60.888,3.674,16.573613048260338,368.054,493.54,3166.142,362.138,0.953,55.931,11.021,5.075,13.34,373.054,926.862,1628.694,2178.872,2786.507,3373.185,600.026,29.165,-3.041,
HFC_110.wav,96.724,90.64,89.12,102.503,88.075,14.428,9.948,62.966,59.649,3.269,18.244156957604616,326.96,386.292,424.906,382.919,0.918,51.462,7.084,7.265,18.48,371.693,871.264,1574.608,2142.148,2840.866,3390.937,603.849,28.981,-0.339,
HFC_111.wav,92.758,84.16,83.88,100.367,75.001,25.367,87.271,108.102,102.887,3.139,32.781312235277966,256.475,353.73,483.367,334.6,1.115,53.137,7.174,7.407,12.46,351.744,917.006,1556.779,2106.833,2775.298,3253.909,580.433,30.15,-0.206,
HFC_12.wav,90.0,77.0,90.76,103.36,72.296,31.064,13.428,118.962,114.162,5.859,19.4845829319622,287.109,385.271,800.174,283.09,1.365,55.26,8.422,6.561,12.39,346.137,883.304,1575.171,2138.693,2716.559,3246.938,580.16,30.164,-0.927,
HFC_13.wav,87.428,87.58,84.59,94.768,76.182,18.586,77.234,69.601,29.144,0.522,55.786099212082576,313.936,381.537,635.198,356.554,0.957,59.998,7.836,7.656,16.22,352.046,957.166,1681.779,2088.296,2770.294,3286.672,586.925,29.816,-0.314,
HFC_14.wav,93.828,92.14,77.19,103.628,77.195,26.434,17.844,77.26,51.855,1.643,31.56917115654697,362.712,400.6,579.722,367.626,0.913,61.534,7.118,8.645,18.53,362.106,930.005,1626.35,2030.16,2724.773,3207.242,569.027,30.754,-1.135,
HFC_15.wav,93.495,81.46,81.29,102.742,81.285,21.457,67.379,107.639,81.265,1.726,47.094744442098325,365.061,441.862,856.764,389.472,1.159,55.671,6.471,8.603,13.94,375.376,915.323,1543.479,2034.367,2718.642,3150.626,555.05,31.529,-1.227,
HFC_16.wav,95.069,85.04,81.75,100.627,81.445,19.181,62.238,52.233,47.363,1.774,26.698755122534003,364.318,420.342,690.933,373.725,1.409,50.505,8.16,6.189,19.54,386.418,1005.847,1568.331,2094.891,2755.965,3235.418,569.8,30.713,-1.264,
HFC_17.wav,89.898,73.42,99.86,101.973,73.416,28.558,27.632,82.094,60.802,2.701,22.51188174456645,320.707,451.722,1616.536,356.001,1.111,38.215,7.652,4.994,13.75,339.435,1066.666,1664.018,2102.703,2800.005,3297.168,591.547,29.583,-1.813,
HFC_18.wav,90.006,81.84,91.37,106.143,76.297,29.845,33.358,87.553,64.19,3.164,20.2903506389118,303.4,383.101,951.832,338.867,1.106,47.169,4.971,9.488,17.35,332.068,1016.926,1632.989,2203.752,2727.021,3253.678,584.322,29.949,-1.735,
HFC_19.wav,89.558,101.06,79.97,104.502,75.978,28.524,38.818,118.072,104.809,3.434,30.52305145614141,294.605,346.646,502.742,324.1,0.874,55.239,7.44,7.425,14.19,329.187,1036.292,1662.051,2132.9,2857.809,3381.437,610.45,28.667,-0.216,
HFC_20.wav,89.385,73.55,79.1,105.412,73.267,32.145,33.844,97.613,76.029,2.531,30.04094922099468,325.244,361.598,540.411,333.052,1.185,64.361,8.858,7.266,16.35,362.363,988.332,1642.615,2225.135,2923.509,3441.432,615.814,28.418,-0.641,
HFC_21.wav,88.034,88.84,92.15,94.558,82.754,11.804,73.361,49.087,40.663,5.955,6.828326794233231,318.096,502.745,2643.437,365.797,0.672,40.612,5.211,7.794,11.27,349.574,939.682,1647.347,2172.493,2874.663,3383.345,606.754,28.842,-2.492,
HFC_22.wav,94.39,88.42,75.25,100.74,75.253,25.487,48.96,79.081,76.642,4.971,15.41682434573354,298.602,405.78,790.655,276.717,1.106,39.388,7.683,5.127,14.79,357.649,895.007,1593.492,2146.122,2749.285,3242.993,577.069,30.326,-0.992,
HFC_23.wav,90.956,76.65,102.57,103.283,76.648,26.635,34.483,89.75,58.21,2.673,21.773550102299662,328.83,409.883,1544.259,335.563,0.935,55.343,8.02,6.9,16.05,348.415,1188.427,1659.666,2158.506,2808.787,3344.445,599.206,29.205,-2.396,
HFC_24.wav,94.51,96.49,82.03,104.329,79.92,24.409,17.392,67.868,45.564,2.888,15.774674208411556,361.541,443.204,1563.273,368.977,1.212,54.364,8.253,6.587,18.31,368.536,1040.633,1558.658,2131.084,2781.419,3229.983,572.29,30.579,-2.307,
HFC_25.wav,92.335,78.77,90.17,103.909,78.769,25.14,30.006,84.168,65.726,3.451,19.044590539153194,351.422,491.73,1435.52,356.009,1.014,46.941,6.409,7.324,15.32,372.935,1025.695,1606.575,2079.037,2651.372,3195.453,564.504,31.001,-1.538,
HFC_26.wav,90.683,72.21,87.91,104.504,72.212,32.292,24.904,86.539,77.527,2.725,28.454657043929707,234.899,340.78,422.891,357.053,0.918,48.236,8.174,5.901,12.73,326.838,756.437,1595.629,2016.096,2676.789,3181.996,571.032,30.646,0.165,
HFC_27.wav,89.022,76.47,77.54,104.487,76.467,28.02,41.705,83.826,58.066,2.612,22.229313541353086,312.166,393.462,1288.908,326.766,0.957,60.244,5.224,11.532,15.55,343.493,1012.975,1620.01,2152.53,2826.454,3319.387,595.179,29.403,-2.11,
HFC_28.wav,90.758,91.66,86.35,104.899,77.262,27.637,25.084,82.197,59.325,3.163,18.75306758607987,287.547,354.469,423.102,359.305,1.106,50.987,7.683,6.637,19.25,340.165,823.278,1576.27,2211.882,2741.04,3253.258,582.619,30.037,-0.303,
HFC_29.wav,93.835,87.5,89.98,101.849,87.499,14.35,21.829,47.934,35.831,1.372,26.11287679686414,334.87,385.21,526.767,361.956,1.093,46.858,7.776,6.026,19.84,363.599,973.612,1565.554,2101.413,2787.213,3309.487,589.178,29.702,-0.887,
HFC_30.wav,90.134,79.9,86.83,104.109,75.902,28.206,24.946,106.133,101.784,2.436,41.78222708243232,274.094,348.709,444.881,343.782,0.821,50.738,11.571,4.385,9.87,348.278,835.042,1575.602,2112.419,2789.496,3308.262,591.997,29.561,0.445,
HFC_31.wav,78.904,76.64,82.55,87.959,74.033,13.926,91.421,63.756,57.434,5.423,10.590399219229274,243.976,332.954,404.327,357.605,0.645,34.126,10.072,3.388,12.81,334.074,749.661,1569.672,2088.465,2800.159,3254.394,584.064,29.962,0.16,
HFC_32.wav,89.07,86.87,86.72,102.981,80.603,22.378,37.497,100.275,71.688,2.324,30.843806133582063,246.873,317.6,395.402,353.898,0.86,40.947,8.716,4.698,17.97,329.543,782.177,1611.931,2167.953,2841.496,3295.491,593.19,29.502,0.037,
HFC_33.wav,87.871,92.76,76.21,103.116,70.905,32.211,15.224,93.08,73.078,2.879,25.381555620869733,277.82,344.646,476.572,276.121,1.563,39.12,10.557,3.706,16.92,340.152,825.494,1580.666,2270.944,2783.188,3247.654,581.5,30.095,-0.786,
HFC_34.wav,90.143,79.41,89.86,105.824,79.411,26.413,43.826,75.587,48.736,1.466,33.23536571812671,333.661,364.292,497.716,336.112,1.023,39.358,5.377,7.32,20.62,356.709,1083.027,1736.149,2258.63,2981.012,3472.161,623.09,28.086,-0.746,
HFC_35.wav,90.686,75.69,88.75,105.669,75.693,29.976,38.807,72.804,67.482,4.648,14.51696443150002,302.782,335.915,372.241,331.775,0.86,64.341,6.392,10.066,16.31,341.52,862.143,1636.325,2129.438,2886.548,3412.822,614.261,28.49,-0.231,
HFC_36.wav,90.006,71.57,83.08,105.922,71.572,34.35,56.935,110.643,63.79,1.675,38.08788860314266,275.428,341.866,472.609,335.193,0.896,42.162,7.258,5.809,17.76,329.453,932.988,1730.403,2189.196,2895.549,3339.091,601.928,29.073,-0.024,
HFC_37.wav,94.252,85.01,90.51,102.803,74.532,28.271,74.625,101.927,71.667,1.539,46.56703229345629,397.998,478.924,1185.881,392.883,0.975,60.196,4.617,13.038,15.49,400.532,980.471,1578.292,2125.199,2697.183,3165.046,552.903,31.651,-1.635,
HFC_38.wav,94.981,95.2,80.02,103.616,80.019,23.597,61.798,83.184,64.931,2.19,29.646815651254336,388.774,448.926,924.111,389.94,1.141,47.441,7.447,6.371,14.95,392.521,897.148,1572.23,2116.841,2751.898,3193.556,560.207,31.238,-1.757,
HFC_39.wav,86.464,72.41,88.57,106.243,72.411,33.832,36.004,92.092,80.49,2.157,37.31671727053181,310.985,423.131,1134.192,335.269,1.159,46.851,8.196,5.716,13.2,325.576,995.937,1591.173,2042.829,2765.459,3259.851,586.855,29.82,-1.618,
HFC_40.wav,90.856,87.4,73.15,102.217,73.146,29.071,21.839,73.817,41.737,1.505,27.730321100593176,352.149,386.103,505.73,357.376,0.997,51.421,5.519,9.317,20.58,361.964,878.746,1544.142,2078.947,2725.519,3153.023,558.212,31.35,-0.974,
HFC_41.wav,96.059,84.88,88.35,100.593,84.878,15.715,14.211,45.986,37.116,2.868,12.942961353169418,363.463,403.769,527.622,378.454,1.22,53.859,8.603,6.26,20.54,382.981,778.734,1520.289,2032.342,2676.381,3148.624,553.129,31.638,-0.945,
HFC_42.wav,94.84,87.02,84.79,99.221,81.968,17.253,82.299,60.203,28.511,1.952,14.603219199783856,338.149,401.182,575.27,376.257,0.768,49.325,8.46,5.83,14.37,379.798,787.386,1535.274,2061.923,2746.46,3216.745,567.389,30.843,-0.37,
HFC_43.wav,83.974,102.62,85.88,102.616,70.891,31.725,16.863,95.512,60.032,3.015,19.91313501203776,324.258,519.994,3057.465,280.913,1.493,60.009,8.039,7.465,11.87,365.889,931.241,1616.977,2192.737,2851.365,3345.231,595.868,29.369,-2.832,
HFC_44.wav,88.342,94.0,73.11,106.663,73.114,33.548,13.532,97.8,88.422,3.112,28.41612796684516,289.385,381.838,695.939,361.52,0.803,38.12,4.356,8.751,13.16,325.627,865.577,1545.625,2028.445,2780.685,3284.469,591.769,29.572,-0.672,
HFC_45.wav,91.235,74.3,84.74,105.65,74.303,31.347,31.301,81.29,70.974,3.475,20.42714590463657,316.4,350.443,394.831,345.533,1.295,59.236,7.721,7.672,15.66,347.827,843.773,1588.18,2046.729,2812.61,3356.092,601.653,29.087,-0.626,
HFC_46.wav,90.185,73.9,74.32,107.988,73.899,34.089,38.805,104.105,87.032,2.759,31.550284133686755,287.063,397.685,1432.012,321.825,1.269,41.023,9.064,4.526,11.03,333.509,1151.759,1762.7,2264.066,2868.936,3338.165,600.931,29.121,-2.37,
HFC_47.wav,93.254,82.23,79.96,103.29,79.961,23.328,31.083,73.162,53.204,1.448,36.75083609689789,323.033,396.145,782.272,349.954,1.036,63.404,8.204,7.729,14.75,358.466,950.689,1620.629,2153.938,2830.623,3367.136,601.734,29.083,-1.096,
HFC_48.wav,91.926,86.8,74.08,106.77,73.806,32.964,41.071,168.596,155.419,3.704,41.964841969076,291.026,429.662,2807.191,323.016,0.54,57.993,7.407,7.829,8.37,338.358,1012.207,1744.249,2286.101,3054.445,3529.523,638.233,27.419,-3.097,
HFC_49.wav,87.195,104.87,85.85,104.869,79.011,25.859,3.802,87.457,80.934,5.155,15.698586676174394,263.919,341.807,541.282,260.149,1.067,56.202,10.311,5.451,12.53,322.465,865.819,1591.53,2072.497,2693.254,3247.875,585.082,29.91,-0.16,
HFC_50.wav,97.899,74.21,75.8,109.05,74.211,34.839,65.846,83.305,42.105,1.546,27.23511032071202,319.283,416.01,1594.199,326.817,0.97,42.118,6.699,6.287,13.19,386.182,1095.797,1784.385,2251.962,2957.079,3430.048,608.773,28.746,-2.247,
HFC_51.wav,88.273,91.08,84.88,92.555,81.268,11.287,60.156,22.893,20.353,3.42,5.950931224195051,197.706,331.742,394.081,354.709,1.462,43.631,7.182,6.075,9.86,350.568,822.511,1629.254,2177.472,2890.149,3448.569,619.6,28.244,0.139,
HFC_52.wav,92.654,89.77,90.59,106.834,84.554,22.28,38.205,78.176,50.678,2.791,18.155383124426173,353.612,587.659,2496.004,347.653,0.896,42.084,3.908,10.769,15.84,362.482,1203.562,1884.509,2346.853,2907.382,3332.452,593.994,29.462,-2.287,
HFC_53.wav,86.055,88.42,90.83,107.178,70.683,36.495,22.454,56.578,45.287,2.783,16.27510120731863,350.699,706.034,2067.304,359.01,2.516,39.667,9.143,4.339,12.72,386.867,1132.918,1808.275,2323.23,2813.312,3332.619,589.15,29.704,-1.961,
HFC_54.wav,92.628,77.25,85.12,99.131,77.252,21.879,70.113,40.37,19.457,0.834,23.320223762825577,365.569,1117.421,2739.646,372.762,1.199,38.886,9.595,4.053,13.69,382.3,1247.545,1946.472,2434.109,2992.326,3477.217,618.983,28.272,-2.09,
HFC_55.wav,92.541,88.35,81.03,105.165,81.034,24.13,24.713,139.335,131.46,4.449,29.55068322477236,317.861,384.279,978.705,333.466,0.562,58.884,5.338,11.03,11.75,338.189,987.574,1693.449,2147.998,2850.004,3353.634,603.089,29.017,-1.466,
HFC_56.wav,88.62,71.28,82.07,98.177,71.275,26.902,70.155,57.93,28.257,0.508,55.57637376271421,308.773,677.649,2293.343,360.15,0.983,34.515,12.202,2.829,10.13,340.641,1175.613,1798.939,2307.515,2996.888,3463.259,624.524,28.021,-2.159,
HFC_57.wav,93.77,78.05,85.75,107.773,78.052,29.721,57.324,112.138,59.537,1.906,31.235089444281947,316.108,344.444,458.187,318.765,1.049,38.151,4.765,8.006,24.1,330.705,952.981,1689.731,2267.732,2824.471,3306.184,595.096,29.407,-0.774,
HFC_58.wav,94.813,72.71,75.75,107.489,72.707,34.783,24.485,76.099,58.996,1.466,40.23262731834214,215.752,343.371,446.132,358.503,1.023,42.945,6.354,6.758,14.62,336.706,938.365,1601.055,2180.896,2818.599,3347.656,602.19,29.061,0.243,
HFC_59.wav,90.771,75.74,80.66,107.534,75.736,31.798,30.618,69.461,60.433,2.149,28.123593043401268,314.245,346.848,386.411,338.434,1.163,64.044,8.166,7.843,20.89,342.647,817.185,1523.537,1991.416,2713.586,3209.205,573.312,30.524,-0.462,
HFC_60.wav,90.144,71.56,87.98,102.46,71.556,30.904,23.089,85.83,76.461,2.19,34.911299548804536,257.495,353.597,436.069,363.152,1.141,46.49,7.447,6.243,16.43,344.534,1020.127,1596.057,2143.559,2867.692,3355.793,602.252,29.058,0.029,
HFC_61.wav,92.04,75.96,89.74,105.022,75.964,29.058,27.603,80.385,71.514,2.559,27.943010364808018,280.668,357.923,445.697,356.724,0.781,55.892,7.038,7.942,15.1,356.449,921.005,1588.78,2138.267,2794.381,3292.837,587.277,29.799,0.253,
HFC_62.wav,96.134,100.18,77.87,101.018,77.869,23.148,53.325,58.235,31.093,1.061,29.303803004441743,355.232,392.947,468.939,377.851,1.414,58.044,7.427,7.815,16.62,378.23,800.095,1580.855,2223.159,2786.59,3283.034,580.961,30.123,-0.95,
HFC_63.wav,87.632,74.66,76.84,104.219,74.662,29.557,35.136,74.83,60.743,3.674,16.533753002081028,333.489,404.177,1213.218,341.476,0.953,35.272,6.823,5.17,18.86,356.407,1105.193,1596.218,2132.656,2764.149,3261.959,581.11,30.115,-2.125,
HFC_64.wav,92.239,84.88,89.52,98.495,79.945,18.55,75.329,79.699,29.956,0.834,35.90398038002509,358.008,449.022,1346.771,371.383,1.199,51.312,6.258,8.2,17.47,373.186,1072.247,1625.511,2107.474,2722.024,3182.907,561.944,31.142,-1.597,
HFC_65.wav,90.577,72.71,87.18,101.615,72.711,28.904,23.48,70.108,61.195,3.139,19.497127602631306,320.11,410.954,1178.573,345.36,1.115,57.69,5.829,9.897,16.71,347.515,1127.229,1604.83,2120.612,2782.85,3294.508,589.399,29.691,-1.985,
HFC_66.wav,95.187,75.03,81.05,103.596,75.031,28.564,70.229,56.612,27.155,0.847,32.07045890605184,345.842,1149.617,2729.935,318.269,1.181,28.055,5.08,5.522,15.1,365.208,1259.182,1900.204,2451.67,2989.549,3361.354,599.229,29.204,-1.942,
HFC_67.wav,90.262,71.63,95.58,99.425,71.626,27.799,63.727,51.475,49.711,1.012,49.10568253134477,316.959,728.775,3300.847,282.112,0.988,44.081,9.617,4.584,9.1,349.937,1175.659,1825.84,2270.389,2945.805,3441.638,618.34,28.302,-2.127,
HFC_68.wav,85.146,71.33,89.06,104.994,71.333,33.66,33.901,122.203,99.473,3.239,30.71559351550694,284.832,407.563,1166.707,360.175,0.926,46.866,8.096,5.789,12.9,333.143,957.029,1645.142,2056.721,2738.658,3236.108,580.593,30.142,-1.323,
HFC_69.wav,95.616,83.08,82.37,103.436,82.37,21.066,15.067,90.669,78.26,3.202,24.44383617537326,352.702,489.055,1019.885,374.072,1.093,47.692,9.605,4.965,12.91,400.644,929.704,1558.209,2055.936,2669.362,3184.122,556.695,31.435,-0.897,
HFC_70.wav,87.892,79.89,88.36,100.241,70.613,29.628,43.428,109.944,104.468,3.782,27.62084246581385,310.82,427.494,922.463,339.725,1.19,45.085,6.304,7.152,13.16,355.456,934.121,1528.842,2071.698,2712.663,3215.141,571.937,30.598,-1.187,
HFC_71.wav,89.295,74.98,89.53,103.839,72.261,31.578,18.491,103.047,99.031,3.173,31.20747666032091,326.303,402.653,781.847,346.48,1.418,65.723,5.289,12.427,15.89,362.43,953.896,1579.057,2099.941,2733.73,3265.902,580.694,30.136,-1.24,
HFC_72.wav,94.632,96.33,85.76,105.993,75.152,30.841,15.9,81.695,71.207,2.315,30.761966168015725,369.984,532.629,1602.186,370.169,1.08,66.989,6.018,11.131,14.28,377.024,1094.866,1615.503,2140.779,2663.748,3205.839,565.763,30.932,-1.649,
HFC_73.wav,94.091,92.72,94.21,102.49,77.738,24.753,15.357,110.094,86.749,2.749,31.556102614492136,386.977,473.811,1222.878,382.613,1.273,68.709,7.462,9.208,14.33,384.942,998.525,1591.634,2135.387,2674.92,3168.218,556.655,31.438,-1.815,
HFC_74.wav,91.118,71.29,100.98,106.57,71.29,35.28,37.13,80.536,72.171,2.618,27.56578711667592,306.686,431.3,1280.317,313.885,1.146,52.813,6.545,8.069,12.19,364.381,1074.598,1538.745,2053.66,2761.209,3256.728,578.469,30.252,-1.483,
HFC_75.wav,93.23,98.51,82.05,105.636,79.583,26.052,20.402,61.277,43.182,2.034,21.23276591059555,360.356,453.845,1100.007,366.388,1.229,55.957,7.728,7.241,16.08,368.014,978.148,1515.556,2031.726,2634.191,3131.133,552.624,31.667,-1.505,
HFC_76.wav,93.123,83.88,84.4,102.654,81.407,21.247,13.699,71.313,66.922,2.92,22.91701521699856,323.385,494.932,1087.579,358.871,1.37,45.382,10.586,4.287,12.25,368.122,908.119,1592.587,2085.694,2781.373,3281.392,582.654,30.035,-1.162,
HFC_77.wav,87.456,81.43,80.6,104.026,79.138,24.888,16.375,101.041,96.837,4.088,23.686379313823483,248.877,338.671,498.44,343.172,0.856,35.167,9.345,3.763,11.63,351.859,1096.609,1694.064,2211.241,2892.396,3439.759,617.58,28.336,0.018,
HFC_78.wav,88.14,79.31,72.8,105.725,72.802,32.923,38.447,90.029,82.941,3.908,21.22386270624882,333.718,400.743,923.494,346.694,0.896,60.86,7.258,8.386,12.87,368.928,1064.259,1653.025,2136.656,2804.558,3351.507,596.516,29.337,-1.37,
HFC_79.wav,96.333,94.03,88.31,102.42,74.529,27.891,60.376,75.835,66.147,2.413,27.414156689157927,361.337,418.161,727.34,376.929,1.036,52.268,8.204,6.371,15.49,379.793,903.764,1643.01,2144.68,2650.214,3232.962,570.634,30.668,-1.427,
HFC_80.wav,90.562,81.89,73.77,103.98,73.774,30.205,31.353,95.237,60.586,1.659,36.529079120591085,357.295,456.508,1458.729,357.769,0.904,45.502,3.87,11.758,14.19,375.832,1122.291,1633.997,2162.847,2826.585,3313.778,587.589,29.783,-1.825,
HFC_81.wav,89.373,77.6,83.3,95.558,75.258,20.299,60.369,68.928,66.121,3.33,19.85596274659274,258.752,351.004,402.871,362.898,0.751,29.204,15.318,1.907,9.84,355.654,699.143,1436.052,1957.488,2711.002,3312.829,591.435,29.589,0.347,
HFC_82.wav,91.656,80.47,97.1,104.593,75.166,29.427,16.825,88.289,83.989,3.531,23.783586390756145,289.536,362.232,422.066,352.1,1.133,52.047,8.828,5.895,12.99,366.24,856.676,1587.269,2136.417,2783.032,3313.093,589.371,29.693,0.032,
HFC_83.wav,90.745,102.1,71.04,102.1,71.044,31.055,5.335,55.214,48.786,2.129,22.91758144135109,327.414,365.03,395.965,361.071,0.94,60.891,6.918,8.801,15.75,363.793,734.355,1569.712,2033.471,2738.676,3246.667,576.575,30.352,-0.055,
HFC_84.wav,88.993,87.66,84.69,101.038,76.576,24.462,23.31,115.003,73.502,2.805,26.203268730403373,286.503,362.687,479.899,365.64,0.891,74.286,7.293,10.186,16.01,352.447,911.412,1663.643,2107.247,2813.618,3279.503,585.411,29.894,-0.335,
HFC_85.wav,97.698,92.3,91.65,104.307,88.456,15.851,81.609,61.518,40.391,1.473,27.426521954212596,356.681,431.026,886.947,381.977,1.019,59.441,6.382,9.314,19.35,377.012,964.101,1589.206,2126.756,2732.411,3227.655,570.129,30.695,-1.612,
HFC_86.wav,88.438,83.28,91.07,102.001,71.11,30.891,49.676,85.309,76.408,2.859,26.72492370916313,324.453,408.511,726.777,380.791,1.049,61.696,8.101,7.616,14.77,369.874,900.515,1530.754,2178.353,2744.503,3181.626,562.351,31.119,-1.658,
HFC_87.wav,94.626,78.29,90.29,102.309,78.294,24.015,71.704,64.713,60.589,3.264,18.56120109929944,360.59,436.789,987.336,383.002,1.379,32.231,8.705,3.703,17.48,382.639,950.603,1555.879,2063.695,2619.521,3163.262,556.125,31.468,-2.038,
