tmin	tier	text	tmax	tsec	Ora_Muget
3.212189	15_08_0003	LFC	4.318543	1.106354	16:38:03
8.479010	15_08_0003	LFC	9.045358	0.5663479999999996	16:38:08
17.376601	15_08_0003	LFC	17.806850	0.4302489999999999	16:38:17
18.586843	15_08_0003	LFC	19.842466	1.2556230000000035	16:38:18
30.196106	15_08_0003	LFC	31.732708	1.5366019999999985	16:38:30
34.813164	15_08_0003	HFC	35.858053	1.0448889999999977	16:38:34
46.308280	15_08_0003	LFC	47.278534	0.9702539999999971	16:38:46
52.558526	15_08_0003	LFC	53.489267	0.9307409999999976	16:38:52
53.625366	15_08_0003	LFC	54.692207	1.0668410000000037	16:38:53
60.608791	15_08_0003	LFC	61.258554	0.6497630000000001	16:39:00
68.819969	15_08_0003	LFC	69.921932	1.1019629999999978	16:39:08
69.930712	15_08_0003	LFC	70.712184	0.7814719999999937	16:39:09
70.729745	15_08_0003	HFC	71.989759	1.2600140000000124	16:39:10
77.550728	15_08_0003	HFC	79.043427	1.4926989999999876	16:39:17
84.744886	15_08_0003	HFC	85.842459	1.0975730000000112	16:39:24
89.704387	15_08_0003	LFC	90.731715	1.0273279999999971	16:39:29
91.276111	15_08_0003	LFC	92.342951	1.0668399999999991	16:39:31
96.953004	15_08_0003	LFC	97.795940	0.8429359999999946	16:39:36
97.896917	15_08_0003	LFC	99.042782	1.1458650000000006	16:39:37
99.069124	15_08_0003	HFC	100.258893	1.1897689999999983	16:39:39
101.650615	15_08_0003	HFC	102.932580	1.2819649999999996	16:39:41
118.855970	15_08_0003	LFC	119.514514	0.6585440000000062	16:39:58
119.998532	15_08_0003	LFC	121.816113	1.817581000000004	16:39:59
124.576078	15_08_0003	HFC	125.800969	1.2248909999999995	16:40:04
133.621411	15_08_0003	HFC	135.794605	2.173193999999995	16:40:13
136.773640	15_08_0003	LFC	137.524379	0.75073900000001	16:40:16
145.135615	15_08_0003	LFC	146.053186	0.9175710000000095	16:40:25
162.490241	15_08_0003	HFC	163.860011	1.3697699999999884	16:40:42
167.199495	15_08_0003	LFC	168.560485	1.3609899999999868	16:40:47
179.809010	15_08_0003	LFC	181.863666	2.0546559999999943	16:40:59
189.859720	15_08_0003	HFC	191.400712	1.5409919999999886	16:41:09
194.307084	15_08_0003	HFC	195.518804	1.2117199999999855	16:41:14
195.995818	15_08_0003	LFC	196.527043	0.5312249999999779	16:41:15
206.361939	15_08_0003	LFC	207.621952	1.2600129999999865	16:41:26
208.751343	15_08_0003	LFC	209.725988	0.9746450000000095	16:41:28
215.181591	15_08_0003	LFC	216.994781	1.8131899999999916	16:41:35
220.412898	15_08_0003	HFC	221.712424	1.299525999999986	16:41:40
228.906583	15_08_0003	LFC	231.246607	2.3400239999999997	16:41:48
233.672910	15_08_0003	HFC	234.902192	1.229282000000012	16:41:53
239.119733	15_08_0003	HFC	240.928533	1.8087999999999909	16:41:59
