file, Mean F0 (Hz),Start F0 (Hz),End F0 (Hz),Max F0 (Hz),Min F0 (Hz),Range F0 (Hz),Time max F0 (%),F0 Abs Slope,F0 var (Hz/s),FM Rate (s-1),FM Extent (Hz),Q25% (Hz),Q50% (Hz),Q75% (Hz),Fpeak (Hz),Sound duration (s), AM var (dB/s), AM rate (s-1), AM extent (dB),Harmonicity, F1 mean (Hz),F2 mean (Hz),F3 mean (Hz),F4 mean (Hz),F5 mean (Hz),F6 mean (Hz),formant dispersal (Hz),vocal tract length (cm),mean wiener entropy,Comment,Duration(s),Start
HFC_01.wav,100.559,108.49,80.68,109.445,80.683,28.762,51.511,81.363,79.164,3.796,20.852992622939247,150.058,394.312,1064.390,113.693,1.317,48.613,14.426,3.370,5.81,443.809,849.351,1731.915,2476.100,3023.365,3509.594,613.157,28.541,-0.912,,1.317,15:15:44
HFC_02.wav,95.348,81.63,102.99,107.793,75.562,32.231,57.526,63.913,54.920,3.568,15.394050902392982,321.085,462.213,732.576,457.894,1.822,45.611,14.545,3.136,9.88,421.218,708.681,1698.411,2306.384,2877.054,3404.047,596.566,29.335,0.231,,1.822,15:16:04
HFC_03.wav,98.523,79.50,100.70,101.481,79.504,21.976,73.438,38.056,34.420,4.265,8.069338220503704,377.050,567.068,3047.390,503.055,1.172,47.174,11.090,4.254,9.00,461.545,765.901,1719.191,2390.535,2922.779,3518.718,611.435,28.621,-3.205,,1.172,15:19:15
HFC_04.wav,94.851,108.83,88.67,108.828,74.991,33.837,1.518,82.391,79.177,4.576,17.303310680314794,367.870,464.790,982.391,371.381,0.983,67.314,5.593,12.036,11.24,442.216,845.314,1717.807,2246.440,2853.639,3425.179,596.593,29.333,-0.967,,0.983,15:20:31
HFC_05.wav,93.719,87.56,80.84,107.211,76.235,30.976,31.951,71.141,69.230,2.183,31.71122681654711,350.893,466.033,656.022,359.016,1.374,30.963,7.277,4.255,9.45,449.246,747.884,1638.739,2201.227,2733.230,3395.397,589.230,29.700,-0.077,,1.374,15:20:32
HFC_06.wav,81.692,95.36,92.91,95.360,75.867,19.493,1.282,74.261,71.425,4.674,15.279698194600767,284.226,910.801,7275.305,565.405,1.177,35.012,13.599,2.575,4.14,469.030,1016.252,1821.077,2565.009,3085.060,3511.911,608.576,28.756,-3.313,,1.177,15:20:35
HFC_07.wav,93.492,100.20,97.69,105.163,78.039,27.124,3.662,78.246,75.995,5.305,14.324335727084854,342.657,606.311,2106.382,605.066,1.414,31.299,9.903,3.161,6.93,458.574,911.070,1708.865,2264.606,2928.626,3407.214,589.728,29.675,-2.049,,1.414,15:21:17
HFC_08.wav,97.157,82.69,90.14,108.300,77.468,30.832,18.365,237.644,151.674,56.368,2.69076462088451,356.418,450.576,778.020,408.270,1.304,34.642,9.586,3.614,6.28,441.406,858.135,1557.943,2145.569,2758.722,3394.062,590.531,29.634,-0.163,unvoiced,1.304,15:21:31
HFC_09.wav,91.055,93.32,83.83,105.825,82.433,23.392,14.375,71.383,68.275,4.094,16.677000402704934,330.265,466.134,1176.228,370.456,1.343,34.881,11.165,3.124,9.77,411.229,837.826,1733.173,2269.758,2863.492,3421.148,601.984,29.071,-1.501,,1.343,15:21:46
HFC_10.wav,96.096,79.96,102.81,106.293,79.963,26.330,13.802,90.452,87.836,5.090,17.256774719059116,374.611,495.230,984.603,413.712,1.572,32.451,9.862,3.291,6.32,457.241,914.635,1645.675,2256.118,2831.686,3488.368,606.225,28.867,-0.719,,1.572,15:21:48
HFC_11.wav,87.601,91.83,72.72,106.155,72.715,33.440,81.214,73.856,71.918,5.545,12.969557028570204,470.375,626.327,1831.682,438.768,1.172,30.135,6.825,4.415,16.48,515.743,975.078,1809.859,2333.075,2898.416,3445.390,585.929,29.867,-2.265,,1.172,15:21:49
HFC_12.wav,98.788,85.61,74.69,109.371,71.689,37.683,29.517,200.388,110.291,19.937,5.531924724456012,398.268,484.272,868.842,416.029,1.831,38.537,10.651,3.618,11.45,447.066,868.937,1585.071,2116.341,2610.660,3316.430,573.873,30.495,-0.581,unvoiced,1.831,15:22:11
HFC_13.wav,82.547,95.23,70.46,104.536,70.360,34.176,44.327,93.203,55.948,17.501,3.196896923248623,333.757,456.391,817.249,410.190,1.857,38.401,10.500,3.657,17.28,423.113,794.004,1538.419,2042.757,2663.800,3327.764,580.930,30.124,-0.349,unvoiced,1.857,15:22:56
HFC_14.wav,82.423,87.74,83.79,105.442,70.335,35.107,25.760,137.258,77.537,26.459,2.930450352843125,417.863,492.403,687.960,517.345,1.304,61.664,7.286,8.464,14.11,457.267,777.785,1513.062,2247.185,2761.739,3380.982,584.743,29.928,-0.630,unvoiced,1.304,15:25:48
HFC_15.wav,96.208,93.90,98.11,106.563,86.096,20.467,10.810,46.338,41.734,1.779,23.45255872591549,381.154,431.242,830.675,382.035,1.967,33.506,5.847,5.730,19.75,416.950,880.947,1693.972,2228.052,2929.251,3455.012,607.612,28.801,-1.222,,1.967,15:25:52
HFC_16.wav,101.707,95.55,75.37,106.487,75.366,31.121,67.848,48.738,47.157,4.056,11.625864963965713,394.921,507.053,1672.865,414.878,1.602,35.526,12.169,2.919,9.37,432.058,866.916,1741.565,2334.298,2902.734,3455.217,604.632,28.943,-2.411,,1.602,15:26:16
HFC_17.wav,90.529,89.06,102.03,103.734,74.825,28.910,91.526,97.716,92.345,5.423,17.027613864072315,319.036,528.769,1718.184,445.748,1.199,42.112,14.601,2.884,2.38,469.608,1073.840,1788.787,2310.111,3028.038,3531.132,612.305,28.581,-1.752,,1.199,15:27:18
HFC_18.wav,89.633,86.94,78.52,105.140,74.537,30.603,86.067,114.011,111.027,2.803,39.60456013007876,340.236,575.050,1254.790,483.193,1.427,26.817,12.966,2.068,5.39,491.825,821.859,1675.948,2181.945,2859.146,3424.986,586.632,29.831,-1.022,,1.427,15:27:52
HFC_19.wav,94.100,103.55,98.99,106.563,85.953,20.610,7.071,76.922,69.293,4.423,15.667142280138712,358.615,616.280,5462.766,453.265,0.904,38.018,11.610,3.275,6.69,445.064,793.511,1661.646,2265.422,2966.640,3496.703,610.328,28.673,-3.623,,0.904,15:29:47
HFC_20.wav,86.596,88.66,82.30,94.907,76.730,18.177,6.567,39.480,38.422,4.758,8.075798150009097,417.605,621.377,2009.670,599.178,1.681,44.907,12.786,3.512,11.57,489.736,726.976,1603.916,2378.344,3008.480,3452.636,592.580,29.532,-3.347,,1.681,15:29:50
HFC_21.wav,96.117,85.80,87.27,104.999,73.768,31.232,63.064,92.769,84.365,3.559,23.704727749409447,426.374,580.452,1362.807,486.243,1.826,40.775,7.118,5.728,11.04,478.876,884.125,1759.630,2246.998,2865.209,3437.974,591.820,29.570,-1.450,,1.826,15:29:52
HFC_22.wav,92.670,84.68,86.35,100.916,73.599,27.317,58.029,49.983,48.839,4.028,12.124298572630396,322.087,468.878,704.685,485.304,1.365,36.536,11.352,3.218,8.60,460.822,892.467,1749.458,2334.817,2930.789,3438.400,595.516,29.386,-0.044,,1.365,15:29:59
HFC_23.wav,80.103,80.68,72.12,88.093,72.123,15.971,27.990,82.732,58.694,4.414,13.29647084654025,373.646,537.789,1288.298,443.093,1.133,54.043,11.918,4.534,4.92,469.509,964.175,1798.565,2464.919,2907.392,3366.201,579.338,30.207,-1.506,,1.133,15:30:12
HFC_24.wav,93.680,82.93,80.55,103.751,76.240,27.511,33.551,65.403,63.751,3.057,20.85177590910216,389.930,457.864,648.320,388.029,1.308,33.300,10.701,3.112,14.97,436.083,751.756,1628.048,2203.218,2777.885,3393.559,591.495,29.586,-1.489,,1.308,15:30:13
HFC_25.wav,100.104,106.06,85.11,106.059,85.106,20.953,2.164,93.451,84.492,2.865,29.490879668395223,415.323,526.916,999.156,412.704,0.698,64.590,8.595,7.515,10.56,457.309,820.180,1650.573,2154.071,2803.718,3382.760,585.090,29.910,-1.074,,0.698,15:30:14
HFC_26.wav,95.234,84.99,96.34,105.552,70.659,34.893,58.196,115.147,66.170,52.498,1.2604290264909974,398.719,512.876,1292.911,395.839,1.743,33.913,5.451,6.222,11.36,425.400,712.349,1597.425,2201.514,2725.577,3386.835,592.287,29.546,-2.377,unvoiced,1.743,15:30:15
HFC_27.wav,82.738,99.37,94.52,103.761,71.922,31.839,93.715,56.344,20.082,0.606,33.150709488053124,445.376,1120.919,11113.460,448.157,1.651,63.279,10.904,5.803,10.21,467.368,857.155,1700.269,2349.658,2959.659,3464.746,599.476,29.192,-3.924,,1.651,15:31:35
HFC_28.wav,95.784,103.79,100.54,107.901,78.871,29.030,10.600,63.409,58.723,4.902,11.978316778612562,432.907,539.977,1315.191,475.807,1.326,42.104,10.182,4.135,9.39,474.441,757.462,1679.552,2252.296,2863.467,3406.032,586.318,29.847,-1.620,,1.326,15:32:27
HFC_29.wav,91.625,107.23,94.18,107.788,73.803,33.985,3.962,117.713,112.555,5.994,18.777220537459332,337.481,607.043,2695.222,553.959,0.918,41.475,11.988,3.460,6.60,443.164,739.054,1738.715,2313.162,2873.836,3408.394,593.046,29.509,-2.383,,0.918,15:34:14
HFC_30.wav,96.293,106.98,87.17,108.066,82.622,25.444,5.963,59.478,55.143,3.154,17.484332165509386,365.724,419.110,641.496,382.233,1.427,57.255,10.513,5.446,14.95,398.036,735.839,1708.404,2252.460,2926.388,3405.773,601.547,29.092,-0.005,,1.427,15:34:27
HFC_31.wav,97.741,97.51,87.08,109.357,87.079,22.278,34.454,36.429,14.051,1.070,13.126750346973836,359.020,435.567,629.620,484.036,2.336,47.420,8.991,5.274,16.89,421.921,742.350,1788.431,2289.351,2957.488,3469.479,609.512,28.712,0.281,,2.336,15:36:52
HFC_32.wav,98.594,100.20,87.49,109.665,86.148,23.516,15.995,40.370,39.541,3.204,12.341223698207033,370.509,467.532,948.769,379.780,1.717,32.809,13.107,2.503,14.88,406.671,756.634,1859.891,2317.594,2973.402,3449.364,608.539,28.757,-0.566,,1.717,15:37:03
HFC_33.wav,97.177,94.79,94.97,106.617,90.612,16.006,30.888,44.036,39.764,4.218,9.426925660940476,222.574,410.699,744.369,479.112,1.067,44.876,9.842,4.560,14.84,380.817,620.008,1624.816,2270.107,2917.087,3464.021,616.641,28.380,0.494,,1.067,15:37:16
HFC_34.wav,96.906,88.62,102.72,108.657,82.383,26.274,22.974,70.207,67.782,3.110,21.797776430864747,328.546,621.486,4939.578,485.092,1.286,41.183,10.884,3.784,10.57,397.557,708.904,1609.599,2401.473,2837.590,3379.004,596.289,29.348,-3.497,,1.286,15:37:45
HFC_35.wav,98.984,105.08,99.22,108.784,88.961,19.823,6.753,34.325,31.031,4.076,7.61305587878807,420.702,785.975,6616.625,493.111,2.085,37.127,9.830,3.777,11.95,453.780,783.870,1688.568,2251.431,2879.939,3422.103,593.665,29.478,-3.621,,2.085,15:37:50
HFC_36.wav,99.203,99.65,78.62,108.381,78.625,29.757,8.957,61.799,60.502,4.067,14.874932160057144,438.569,579.777,1955.316,494.030,1.598,40.188,6.570,6.117,12.53,455.969,736.389,1568.237,2224.870,2732.929,3280.539,564.914,30.978,-2.049,,1.598,15:37:54
HFC_37.wav,106.155,98.46,105.08,109.323,97.836,11.487,16.968,29.142,26.670,0.911,29.272341284546997,202.722,433.696,1820.662,383.850,1.098,45.762,8.655,5.287,16.08,332.940,845.882,1728.987,2348.348,2933.412,3455.080,624.428,28.026,-2.972,,1.098,15:37:56
LFC_01.wav,96.150,104.59,97.84,108.724,78.102,30.623,18.302,81.967,66.782,3.662,18.236409594222277,409.147,639.964,2808.815,425.138,1.365,32.339,13.183,2.453,7.64,492.879,801.586,1802.234,2311.373,2872.323,3459.963,593.417,29.490,-2.327,,1.365,15:14:22
LFC_02.wav,84.278,74.92,75.92,104.655,74.920,29.735,76.980,189.591,78.159,1.627,48.03860919724366,265.305,530.476,1575.136,130.850,0.615,35.471,13.016,2.725,1.88,463.138,868.551,1799.211,2336.235,2919.652,3470.345,601.441,29.097,-1.886,,0.615,15:15:12
LFC_03.wav,82.458,81.13,79.55,92.512,79.550,12.962,72.120,37.353,35.453,7.090,5.0002670588974585,130.993,366.309,1149.367,145.517,1.128,48.943,17.283,2.832,13.91,330.541,775.596,1661.938,2359.454,2990.939,3399.161,613.724,28.514,-1.359,,1.128,15:15:27
LFC_04.wav,91.563,79.37,85.83,102.072,79.373,22.699,27.086,61.960,60.450,7.986,7.569450570042897,240.426,789.442,5548.939,88.051,1.440,54.648,14.583,3.747,8.40,440.027,952.596,1748.375,2539.594,3064.897,3475.837,607.162,28.823,-3.321,,1.440,15:18:20
LFC_05.wav,91.795,84.18,85.22,99.505,71.013,28.492,30.057,60.403,59.339,5.402,10.984989313267292,234.267,504.073,933.261,569.114,2.221,42.822,12.379,3.459,4.99,369.601,682.970,1590.554,2469.427,2851.358,3329.087,591.897,29.566,-0.052,,2.221,15:22:19
